"nces_cd","name","locale","district_size","num_schools","num_students","frl_percent","address","city","zip","county","postal_cd","latitude","longitude","exclude_from_analysis","ia_bandwidth_per_student","meeting_2014_goal_no_oversub","meeting_2018_goal_oversub","monthly_ia_cost_per_mbps","total_ia_bw_mbps","total_ia_monthly_cost","gt_1g_wan_lines","lt_1g_fiber_wan_lines","lt_1g_nonfiber_wan_lines","meeting_2014_goal_no_oversub_fcc_25","meeting_2018_goal_oversub_fcc_25","meeting_goals_district","exclude","not_all_scalable","new_connect_type_goals","c1_discount_rate","zero_build_cost_to_district","n_schools_wan_needs","n_schools_in_wan_needs_calculation","schools_on_fiber","schools_may_need_upgrades","schools_need_upgrades"
4809860,"BELTON ISD","Suburban","Large",17,9480,0.488119211,"400 NORTH WALL","BELTON",76513,"BELL COUNTY","TX",31.058381,-97.459781,FALSE,105.49,"Meeting Goal","Not Meeting 2018 Goals",8.160833333,1000.0452,8161.202203,12,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",60,0,13,13,14.875,2.125,0
4809870,"BEN BOLT-PALITO BLANCO ISD","Rural","Small",3,594,0.78099839,"172 BADGER LN","BEN BOLT",78342,"JIM WELLS COUNTY","TX",27.647522,-98.081258,FALSE,134.68,"Meeting Goal","Not Meeting 2018 Goals",33.57083333,79.99992,2685.663981,0,0,2,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,3,3,3,0,0
4809980,"BENJAMIN ISD","Rural","Tiny",1,64,0.816901408,"300 HAYES ST","BENJAMIN",79505,"KNOX COUNTY","TX",33.584066,-99.789903,FALSE,93.75,"Not Meeting Goal","Not Meeting 2018 Goals",246.7733333,6,1480.64,0,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",90,1,0,0,1,0,0
4810140,"BIG SANDY ISD","Rural","Small",4,678,0.680167598,"401 WILDCAT DR","BIG SANDY",75755,"UPSHUR COUNTY","TX",32.58798,-95.111921,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,0,0,0,FALSE,FALSE,0,"Dirty",0,"Other / Uncategorized",80,1,3,3,4,0,0
4810170,"BIG SANDY ISD","Rural","Tiny",1,467,0.523232323,"9180 FM 1276","DALLARDSVILLE",77332,"POLK COUNTY","TX",30.628183,-94.633072,FALSE,321.2,"Meeting Goal","Not Meeting 2018 Goals",13.28166667,150.0004,1992.255313,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,0,0,1,0,0
4810200,"BIG SPRING ISD","Small Town","Medium",8,4098,0.634803337,"708 EAST 11TH PLACE","BIG SPRING",79720,"HOWARD COUNTY","TX",32.246076,-101.465274,FALSE,366.03,"Meeting Goal","Not Meeting 2018 Goals",11.0575,1499.99094,16586.14982,7,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,6,7,8,0,0
4810230,"BIRDVILLE ISD","Suburban","Large",34,23104,0.576390325,"6125 EAST BELKNAP ST","HALTOM CITY",76117,"TARRANT COUNTY","TX",32.80534,-97.247971,FALSE,129.85,"Meeting Goal","Not Meeting 2018 Goals",4.575833333,3000.0544,13727.74893,26,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,31,32,34,0,0
4810260,"BISHOP CISD","Small Town","Medium",6,1239,0.544264819,"719 EAST SIXTH ST","BISHOP",78343,"NUECES COUNTY","TX",27.580606,-97.793083,FALSE,242.13,"Meeting Goal","Not Meeting 2018 Goals",8.666666667,299.99907,2599.99194,0,2,0,TRUE,FALSE,1,"Clean",1,"Fiber",80,1,5,5,3.6,2.4,0
4810320,"BLANCO ISD","Rural","Small",3,910,0.524710831,"814 ELEVENTH ST","BLANCO",78606,"BLANCO COUNTY","TX",30.10563,-98.422921,FALSE,54.95,"Not Meeting Goal","Not Meeting 2018 Goals",68.70333333,50.0045,3435.475832,0,3,0,FALSE,FALSE,0,"Clean",0,"Fiber",80,1,3,3,3,0,0
4810350,"BLAND ISD","Rural","Small",4,590,0.568659128,"2556 LK AVE","MERIT",75458,"HUNT COUNTY","TX",33.210678,-96.290122,FALSE,169.49,"Meeting Goal","Not Meeting 2018 Goals",23.95,99.9991,2394.978445,0,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",80,1,3,3,1.33333333333333,2.66666666666667,0
4810380,"BLANKET ISD","Rural","Small",3,228,0.627118644,"901 AVE H","BLANKET",76432,"BROWN COUNTY","TX",31.821753,-98.79145,FALSE,65.79,"Not Meeting Goal","Not Meeting 2018 Goals",106.1183333,15.00012,1591.787734,0,0,0,FALSE,FALSE,0,"Clean",1,"Fixed Wireless",80,1,1,3,0,3,0
4810440,"BLOOMBURG ISD","Rural","Small",2,243,0.589353612,"307 WEST CYPRESS ST","BLOOMBURG",75556,"CASS COUNTY","TX",33.135619,-94.061694,FALSE,823.05,"Meeting Goal","Not Meeting 2018 Goals",7.266666667,200.00115,1453.34169,0,0,0,TRUE,FALSE,1,"Clean",0,"Fixed Wireless",80,1,0,0,2,0,0
4810470,"BLOOMING GROVE ISD","Rural","Small",4,787,0.535452323,"212 WEST GRADY ST","BLOOMING GROVE",76626,"NAVARRO COUNTY","TX",32.087808,-96.713004,TRUE,1270.65,"Meeting Goal","Meeting 2018 Goals",3.48,1000.00155,3480.005394,0,0,0,TRUE,TRUE,1,"Dirty",1,"Fiber",80,1,3,3,1,3,0
4810500,"BLOOMINGTON ISD","Rural","Small",4,825,0.66004415,"2875 F M 616","VICTORIA",77905,"VICTORIA COUNTY","TX",28.672522,-96.85506,FALSE,62.42,"Not Meeting Goal","Not Meeting 2018 Goals",61.28416667,51.4965,3155.920089,0,0,1,FALSE,FALSE,0,"Clean",1,"Fixed Wireless",90,1,4,4,0,2,2
4810590,"BLUE RIDGE ISD","Rural","Small",4,623,0.473363775,"10688 CR 504","BLUE RIDGE",75424,"COLLIN COUNTY","TX",33.30859,-96.410811,FALSE,385.23,"Meeting Goal","Not Meeting 2018 Goals",15.85166667,239.99829,3804.372894,0,0,0,TRUE,FALSE,1,"Clean",0,"Fixed Wireless",80,1,3,4,4,0,0
4810620,"BLUFF DALE ISD","Rural","Tiny",1,107,0.196581197,"710 CHURCH ST","BLUFF DALE",76433,"ERATH COUNTY","TX",32.34975,-98.024381,FALSE,186.92,"Meeting Goal","Not Meeting 2018 Goals",34.20166667,20.00044,684.0483821,0,0,0,FALSE,FALSE,1,"Clean",0,"Fixed Wireless",60,0,0,0,1,0,0
4810650,"BLUM ISD","Rural","Small",3,359,0.632275132,"310 SOUTH AVE F","BLUM",76627,"HILL COUNTY","TX",32.139384,-97.395657,FALSE,278.55,"Meeting Goal","Not Meeting 2018 Goals",28.5,99.99945,2849.984325,0,0,0,TRUE,FALSE,1,"Clean",1,"Fixed Wireless",80,1,2,2,0,3,0
4810710,"BOERNE ISD","Rural","Medium",12,7024,0.20228362,"123 WEST JOHNS RD","BOERNE",78006,"KENDALL COUNTY","TX",29.796008,-98.734662,FALSE,25.63,"Not Meeting Goal","Not Meeting 2018 Goals",46.83083333,180.02512,8430.726391,0,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",50,0,9,9,12,0,0
4810740,"BOLES ISD","Rural","Small",3,491,0.50094162,"9777 F M 2101","QUINLAN",75474,"HUNT COUNTY","TX",32.947368,-96.101419,TRUE,203.67,"Meeting Goal","Not Meeting 2018 Goals",23.3825,100.00197,2338.296064,0,0,0,TRUE,FALSE,1,"Dirty",0,"Fiber",80,1,3,3,3,0,0
4810780,"BOLING ISD","Rural","Small",3,1040,0.55130597,"301 TEXAS AVE","BOLING",77420,"WHARTON COUNTY","TX",29.26452,-95.941511,FALSE,38.46,"Not Meeting Goal","Not Meeting 2018 Goals",80.41833333,39.9984,3216.604664,0,2,0,FALSE,FALSE,0,"Clean",0,"Fiber",80,1,3,3,3,0,0
4810800,"BONHAM ISD","Small Town","Small",5,1806,0.66888775,"1005 CHESTNUT ST","BONHAM",75418,"FANNIN COUNTY","TX",33.582639,-96.176572,FALSE,232.56,"Meeting Goal","Not Meeting 2018 Goals",17.43333333,420.00336,7322.058576,11,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,5,5,5,0,0
4810830,"BOOKER ISD","Rural","Small",2,367,0.583333333,"600 SOUTH MAIN","BOOKER",79005,"LIPSCOMB COUNTY","TX",36.449593,-100.53883,FALSE,544.96,"Meeting Goal","Not Meeting 2018 Goals",36.62833333,200.00032,7325.678388,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,0,0,2,0,0
4810860,"BORDEN COUNTY ISD","Rural","Small",2,238,0.263598326,"240 WEST KINCAID","GAIL",79738,"BORDEN COUNTY","TX",32.773451,-101.456207,FALSE,84.03,"Not Meeting Goal","Not Meeting 2018 Goals",265.4566667,19.99914,5308.905041,0,1,0,FALSE,FALSE,0,"Clean",0,"Fiber",60,0,0,0,2,0,0
4810890,"BORGER ISD","Small Town","Medium",6,2576,0.535509326,"200 EAST 9TH ST","BORGER",79007,"HUTCHINSON COUNTY","TX",35.675428,-101.388707,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,8,0,0,FALSE,FALSE,0,"Dirty",0,"Other / Uncategorized",80,1,6,6,6,0,0
4810910,"BOSQUEVILLE ISD","Rural","Small",4,586,0.4736,"7636 ROCK CREEK RD","WACO",76708,"MCLENNAN COUNTY","TX",31.6178,-97.195721,FALSE,170.65,"Meeting Goal","Not Meeting 2018 Goals",18.5,100.0009,1850.01665,0,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",70,0,2,2,1.33333333333333,2.66666666666667,0
4810950,"BOVINA ISD","Rural","Small",3,445,0.815352697,"500 HALSELL ST","BOVINA",79009,"PARMER COUNTY","TX",34.514216,-102.889009,FALSE,44.94,"Not Meeting Goal","Not Meeting 2018 Goals",194.1275,19.9983,3882.219983,0,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",90,1,3,3,3,0,0
4810990,"BOWIE ISD","Small Town","Small",4,1585,0.493783304,"100 WEST WICHITA ST","BOWIE",76230,"MONTAGUE COUNTY","TX",33.55605,-97.849571,FALSE,31.55,"Not Meeting Goal","Not Meeting 2018 Goals",44.79333333,50.00675,2239.969022,0,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",70,0,4,4,4,0,0
4811010,"BOYD ISD","Rural","Small",5,1094,0.534022394,"600 KNOX AVE","BOYD",76023,"WISE COUNTY","TX",33.075493,-97.572492,FALSE,201.1,"Meeting Goal","Not Meeting 2018 Goals",13.2725,220.0034,2919.995127,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,4,4,5,0,0
4811040,"BOYS RANCH ISD","Rural","Small",4,318,0.79375,"163 RIVER RD","BOYS RANCH",79010,"OLDHAM COUNTY","TX",35.531,-102.2507,FALSE,188.68,"Meeting Goal","Not Meeting 2018 Goals",97.68916667,60.00024,5861.373445,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,1,4,4,0,0
4811070,"BRACKETT ISD","Small Town","Small",3,588,0.576489533,"400 ANN ST","BRACKETTVILLE",78832,"KINNEY COUNTY","TX",29.318112,-100.412262,FALSE,12.76,"Not Meeting Goal","Not Meeting 2018 Goals",194.5291667,7.50288,1459.528994,0,0,0,FALSE,FALSE,0,"Clean",0,"DSL",80,1,3,3,3,0,0
4811110,"BRADY ISD","Rural","Small",4,1195,0.663446055,"100 WEST MAIN","BRADY",76825,"MCCULLOCH COUNTY","TX",31.135598,-99.334922,FALSE,41.84,"Not Meeting Goal","Not Meeting 2018 Goals",109.185,49.9988,5459.118978,0,0,0,FALSE,FALSE,0,"Clean",0,"Fixed Wireless",80,1,3,3,4,0,0
4811190,"BRAZOSPORT ISD","Suburban","Large",21,12002,0.58276192,"301 WEST BRAZOSWOOD DR","CLUTE",77531,"BRAZORIA COUNTY","TX",29.02456,-95.412971,FALSE,91.65,"Not Meeting Goal","Not Meeting 2018 Goals",5.245833333,1099.9833,5770.329061,17,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",80,1,19,20,21,0,0
4811220,"BRECKENRIDGE ISD","Small Town","Small",5,1379,0.649315068,"208 NORTH MILLER","BRECKENRIDGE",76424,"STEPHENS COUNTY","TX",32.756367,-98.907485,FALSE,797.68,"Meeting Goal","Not Meeting 2018 Goals",9.503333333,1100.00072,10453.67351,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,5,5,5,0,0
4811250,"BREMOND ISD","Rural","Small",3,413,0.49078341,"601 WEST COLLINS ST","BREMOND",76629,"ROBERTSON COUNTY","TX",31.168306,-96.680439,FALSE,726.39,"Meeting Goal","Not Meeting 2018 Goals",16.17833333,299.99907,4853.484954,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,2,3,3,0,0
4811280,"BRENHAM ISD","Small Town","Medium",8,4660,0.576465847,"711 EAST MANSFIELD","BRENHAM",77833,"WASHINGTON COUNTY","TX",30.15703,-96.388251,FALSE,9.66,"Not Meeting Goal","Not Meeting 2018 Goals",101.3466667,45.0156,4562.181008,0,0,0,FALSE,FALSE,0,"Clean",0,"Copper",80,1,6,7,8,0,0
4811310,"BRIDGE CITY ISD","Suburban","Small",4,2668,0.401805054,"1031 WEST ROUNDBUNCH RD","BRIDGE CITY",77611,"ORANGE COUNTY","TX",30.035012,-93.852674,FALSE,374.81,"Meeting Goal","Not Meeting 2018 Goals",1.580833333,999.99308,1580.822394,1,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",60,0,4,4,4,0,0
4811340,"BRIDGEPORT ISD","Rural","Small",5,2113,0.548752834,"2107 15TH ST","BRIDGEPORT",76426,"WISE COUNTY","TX",33.219399,-97.752217,FALSE,473.26,"Meeting Goal","Not Meeting 2018 Goals",2.735833333,999.99838,2735.828901,0,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",80,1,4,4,1,4,0
4811400,"FORT ELLIOTT CISD","Rural","Tiny",1,121,0.198529412,"501 EAST WILSON","BRISCOE",79011,"WHEELER COUNTY","TX",35.583843,-100.284617,FALSE,247.93,"Meeting Goal","Not Meeting 2018 Goals",151.1108333,29.99953,4533.253978,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",50,0,0,0,1,0,0
4811430,"BROADDUS ISD","Rural","Small",3,420,0.783599089,"1 BULLDOG PLAZA","BROADDUS",75929,"POTTER COUNTY","TX",35.22941,-101.8339,FALSE,95.24,"Not Meeting Goal","Not Meeting 2018 Goals",71.25,40.0008,2850.057,0,0,0,FALSE,FALSE,0,"Clean",1,"Fiber",90,1,2,2,1.5,1.5,0
4811460,"BROCK ISD","Rural","Small",3,968,0.151545364,"410 EAGLE SPIRIT LN","BROCK",76087,"PARKER COUNTY","TX",32.676258,-97.942512,FALSE,103.31,"Meeting Goal","Not Meeting 2018 Goals",13.69166667,100.00408,1369.222529,5,0,0,TRUE,FALSE,1,"Clean",0,"Fixed Wireless",50,0,3,3,3,0,0
4811490,"BRONTE ISD","Rural","Small",4,250,0.441064639,"210 SOUTH JEFFERSON","BRONTE",76933,"COKE COUNTY","TX",31.886526,-100.296872,FALSE,120,"Meeting Goal","Not Meeting 2018 Goals",106.0991667,30,3182.975,0,0,0,TRUE,FALSE,1,"Clean",0,"Fixed Wireless",80,1,2,2,4,0,0
4811520,"BROOKELAND ISD","Rural","Small",2,384,0.537313433,"LOOP 149","BROOKELAND",75931,"JASPER COUNTY","TX",31.090279,-94.019891,FALSE,2604.17,"Meeting Goal","Meeting 2018 Goals",0.833333333,1000.00128,833.3344,0,0,0,TRUE,TRUE,1,"Clean",0,"Fiber",80,1,0,0,2,0,0
4811550,"BROOKESMITH ISD","Rural","Tiny",1,195,0.586206897,"13400 FM 586 SOUTH","BROOKESMITH",76827,"BROWN COUNTY","TX",31.548014,-99.118216,FALSE,76.92,"Not Meeting Goal","Not Meeting 2018 Goals",107.0208333,14.9994,1605.248288,0,0,0,FALSE,FALSE,0,"Clean",0,"Fixed Wireless",80,1,0,0,1,0,0
4811580,"BROOKS COUNTY ISD","Small Town","Small",4,1447,0.841455491,"200 EAST ALLEN ST","FALFURRIAS",78355,"BROOKS COUNTY","TX",27.2248,-98.143231,FALSE,483.76,"Meeting Goal","Not Meeting 2018 Goals",6.744166667,700.00072,4720.921522,0,4,0,TRUE,FALSE,1,"Clean",0,"Fiber",90,1,4,4,4,0,0
4811610,"BROWNFIELD ISD","Small Town","Small",5,1672,0.715138361,"601 TAHOKA RD","BROWNFIELD",79316,"TERRY COUNTY","TX",33.181155,-102.269763,FALSE,47.85,"Not Meeting Goal","Not Meeting 2018 Goals",104.195,80.0052,8336.141814,0,2,0,FALSE,FALSE,0,"Clean",0,"Fixed Wireless",90,1,5,6,5,0,0
4811640,"BROWNSBORO ISD","Rural","Medium",7,2767,0.555633066,"HWY 31 WEST","BROWNSBORO",75756,"HENDERSON COUNTY","TX",32.287428,-95.59162,FALSE,72.28,"Not Meeting Goal","Not Meeting 2018 Goals",27.05583333,199.99876,5411.133117,3,0,0,FALSE,FALSE,0,"Clean",1,"Fiber",80,1,6,7,4.66666666666667,2.33333333333333,0
4811680,"BROWNSVILLE ISD","Urban","Mega",61,45706,0.958955072,"1900 PRICE RD","BROWNSVILLE",78521,"CAMERON COUNTY","TX",25.93442,-97.490101,FALSE,42.88,"Not Meeting Goal","Not Meeting 2018 Goals",111.7516667,1959.87328,219019.1055,24,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",90,1,55,56,61,0,0
4811700,"BROWNWOOD ISD","Small Town","Medium",9,3355,0.6427157,"2707 SOUTHSIDE DR","BROWNWOOD",76801,"BROWN COUNTY","TX",31.69098,-98.972911,FALSE,59.61,"Not Meeting Goal","Not Meeting 2018 Goals",107.7708333,199.99155,21553.256,0,0,0,FALSE,FALSE,0,"Clean",0,"Fixed Wireless",80,1,7,8,9,0,0
4811730,"BRUCEVILLE-EDDY ISD","Rural","Medium",8,781,0.550913838,"1 EAGLE DR","EDDY",76524,"MCLENNAN COUNTY","TX",31.30762,-97.247871,FALSE,64.02,"Not Meeting Goal","Not Meeting 2018 Goals",21.755,49.99962,1087.741733,0,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",80,1,4,6,8,0,0
4811790,"BRYAN ISD","Urban","Large",25,14526,0.731950845,"101 NORTH TEXAS AVE","BRYAN",77803,"BRAZOS COUNTY","TX",30.6735,-96.369511,FALSE,68.84,"Not Meeting Goal","Not Meeting 2018 Goals",14,999.96984,13999.57776,0,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",80,1,23,26,25,0,0
4811820,"BRYSON ISD","Rural","Tiny",1,227,0.550420168,"309 MCCLOUD ST","BRYSON",76427,"JACK COUNTY","TX",33.164549,-98.383125,FALSE,176.21,"Meeting Goal","Not Meeting 2018 Goals",19.5,39.99967,779.993565,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,0,0,1,0,0
4811850,"BUCKHOLTS ISD","Rural","Tiny",1,176,0.766304348,"203 SOUTH 10TH","BUCKHOLTS",76518,"MILAM COUNTY","TX",30.871888,-97.12473,FALSE,113.64,"Meeting Goal","Not Meeting 2018 Goals",235.3066667,20.00064,4706.28393,0,0,0,FALSE,FALSE,1,"Clean",0,"Fiber",90,1,0,0,1,0,0
4811910,"BUENA VISTA ISD","Rural","Tiny",1,116,0.634146341,"HWY 11 WEST","IMPERIAL",79743,"PECOS COUNTY","TX",31.275419,-102.694573,FALSE,862.07,"Meeting Goal","Not Meeting 2018 Goals",52.25666667,100.00012,5225.672937,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,0,0,1,0,0
4811990,"BUFFALO ISD","Rural","Small",3,861,0.651709402,"708 CEDAR CREEK RD","BUFFALO",75831,"LEON COUNTY","TX",31.46315,-96.071355,FALSE,116.14,"Meeting Goal","Not Meeting 2018 Goals",26.5,99.99654,2649.90831,1,1,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,3,3,3,0,0
4812060,"BULLARD ISD","Rural","Medium",6,2108,0.347846013,"1426 B SOUTH HOUSTON","BULLARD",75757,"CHEROKEE COUNTY","TX",32.132584,-95.316839,TRUE,94.88,"Not Meeting Goal","Not Meeting 2018 Goals",21.90083333,200.00704,4380.320849,0,0,0,FALSE,FALSE,0,"Dirty",0,"Fiber",60,0,5,5,6,0,0
4812090,"BUNA ISD","Rural","Small",4,1499,0.412873862,"HWY 62 AND 253","BUNA",77612,"JASPER COUNTY","TX",30.430632,-93.95726,FALSE,667.11,"Meeting Goal","Not Meeting 2018 Goals",1.290833333,999.99789,1290.83061,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,3,3,4,0,0
4812120,"BURKBURNETT ISD","Small Town","Medium",7,3143,0.502929115,"416 GLENDALE ST","BURKBURNETT",76354,"WICHITA COUNTY","TX",34.09134,-98.567801,TRUE,330.89,"Meeting Goal","Not Meeting 2018 Goals",4.689166667,1039.98727,4876.67364,5,0,0,TRUE,FALSE,1,"Dirty",0,"Fiber",80,1,5,6,7,0,0
4812150,"BURKEVILLE ISD","Rural","Small",3,282,0.751677852,"231 CR 2099","BURKEVILLE",75932,"NEWTON COUNTY","TX",31.001834,-93.667866,FALSE,354.61,"Meeting Goal","Not Meeting 2018 Goals",23.24833333,100.00002,2324.833798,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,1,3,3,0,0
4812180,"BURLESON ISD","Suburban","Large",17,10322,0.345619507,"1160 SOUTH WEST WILSHIRE BLVD","BURLESON",76028,"JOHNSON COUNTY","TX",32.526005,-97.34434,FALSE,96.88,"Not Meeting Goal","Not Meeting 2018 Goals",5,999.99536,4999.9768,17,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",60,0,14,15,17,0,0
4812220,"BURNET CISD","Rural","Medium",7,3081,0.579962663,"208 EAST BRIER LN","BURNET",78611,"BURNET COUNTY","TX",30.76096,-98.226751,FALSE,32.46,"Not Meeting Goal","Not Meeting 2018 Goals",10.6725,100.00926,1067.348827,0,1,0,FALSE,FALSE,0,"Clean",0,"Cable",80,1,6,7,7,0,0
4812240,"BURTON ISD","Rural","Small",2,351,0.50273224,"701 NORTH RAILROAD ST","BURTON",77835,"WASHINGTON COUNTY","TX",30.181033,-96.596129,FALSE,142.45,"Meeting Goal","Not Meeting 2018 Goals",91.6075,49.99995,4580.37042,0,0,0,TRUE,FALSE,1,"Clean",0,"Fixed Wireless",80,1,0,0,2,0,0
4812360,"BYNUM ISD","Rural","Small",2,210,0.591928251,"704 TOLIVER ST","BYNUM",76631,"HILL COUNTY","TX",31.970282,-97.002142,FALSE,76.19,"Not Meeting Goal","Not Meeting 2018 Goals",237.7608333,15.9999,3804.149557,0,0,0,FALSE,FALSE,0,"Clean",1,"Other / Uncategorized",80,1,0,0,0,1,1
4812390,"CADDO MILLS ISD","Rural","Small",4,1502,0.392811297,"PRIVATE RD FOX LN 100","CADDO MILLS",75135,"HUNT COUNTY","TX",33.066614,-96.22689,TRUE,66.58,"Not Meeting Goal","Not Meeting 2018 Goals",23.95,100.00316,2395.075682,0,0,0,FALSE,FALSE,0,"Dirty",1,"Fiber",70,0,4,4,2,2,0
4812420,"CALALLEN ISD","Urban","Medium",6,3899,0.4155,"4205 WILDCAT DR","CORPUS CHRISTI",78410,"NUECES COUNTY","TX",27.85885,-97.636291,FALSE,128.24,"Meeting Goal","Not Meeting 2018 Goals",11.7,500.00776,5850.090792,1,0,0,TRUE,FALSE,1,"Clean",1,"Fiber",60,0,5,5,2.4,3.6,0
4812460,"CALDWELL ISD","Rural","Small",5,1735,0.544706528,"203 NORTH GRAY ST","CALDWELL",77836,"BURLESON COUNTY","TX",30.52836,-96.699789,FALSE,51.87,"Not Meeting Goal","Not Meeting 2018 Goals",113.915,89.99445,10251.71777,5,0,0,FALSE,FALSE,0,"Clean",0,"Copper",80,1,4,4,5,0,0
4812480,"CALHOUN COUNTY ISD","Small Town","Medium",7,4040,0.628289474,"525 NORTH COMMERCE ST","PORT LAVACA",77979,"CALHOUN COUNTY","TX",28.61995,-96.627811,TRUE,123.76,"Meeting Goal","Not Meeting 2018 Goals",10.45,499.9904,5224.89968,0,0,0,TRUE,FALSE,1,"Dirty",0,"Fiber",80,1,6,7,7,0,0
4812510,"CALLISBURG ISD","Rural","Small",4,1094,0.471681416,"148 DOZIER ST","CALLISBURG",76240,"COOKE COUNTY","TX",33.702643,-97.011806,FALSE,182.82,"Meeting Goal","Not Meeting 2018 Goals",15.56416667,200.00508,3112.912399,0,4,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,3,4,4,0,0
4812540,"CALVERT ISD","Rural","Tiny",1,135,0.902777778,"310 HICKORY ST","CALVERT",77837,"ROBERTSON COUNTY","TX",30.986194,-96.667298,FALSE,370.37,"Meeting Goal","Not Meeting 2018 Goals",79.2775,49.99995,3963.871036,0,0,0,TRUE,FALSE,1,"Clean",0,"Fixed Wireless",90,1,0,0,1,0,0
4812640,"CAMERON ISD","Rural","Small",4,1472,0.740740741,"304 EAST 12TH","CAMERON",76520,"MILAM COUNTY","TX",30.858212,-96.971584,FALSE,679.35,"Meeting Goal","Not Meeting 2018 Goals",6.08,1000.0032,6080.019456,0,0,1,TRUE,FALSE,1,"Clean",1,"Fiber",80,1,4,4,1.33333333333333,1.33333333333333,1.33333333333333
4812660,"CAMPBELL ISD","Rural","Small",2,342,0.60326087,"480 NORTH PATTERSON ST","CAMPBELL",75422,"HUNT COUNTY","TX",33.154405,-95.95048,FALSE,643.27,"Meeting Goal","Not Meeting 2018 Goals",18.15333333,219.99834,3993.703199,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,0,0,2,0,0
4812700,"CANADIAN ISD","Small Town","Small",4,900,0.427983539,"800 HILLSIDE AVE","CANADIAN",79014,"HEMPHILL COUNTY","TX",35.908147,-100.381857,FALSE,111.11,"Meeting Goal","Not Meeting 2018 Goals",82.99333333,99.999,8299.25034,2,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",70,0,4,4,4,0,0
4812750,"CANTON ISD","Small Town","Small",5,2024,0.394393427,"225 WEST ELM ST","CANTON",75103,"VAN ZANDT COUNTY","TX",32.549461,-95.865931,TRUE,197.63,"Meeting Goal","Not Meeting 2018 Goals",4.7375,400.00312,1895.014781,0,0,0,TRUE,FALSE,1,"Dirty",0,"Fiber",70,0,4,4,5,0,0
4812780,"CANUTILLO ISD","Urban","Medium",10,5526,0.742748846,"7965 ARTCRAFT","EL PASO",79932,"EL PASO COUNTY","TX",31.88324,-106.586361,FALSE,90.48,"Not Meeting Goal","Not Meeting 2018 Goals",7.963333333,499.99248,3981.606782,9,0,0,FALSE,FALSE,0,"Clean",0,"Fiber",90,1,8,8,10,0,0
4812810,"CANYON ISD","Urban","Large",16,9045,0.293039896,"3301 NORTH 23RD ST","CANYON",79015,"RANDALL COUNTY","TX",34.999139,-101.918654,FALSE,110.56,"Meeting Goal","Not Meeting 2018 Goals",4.488333333,1000.0152,4488.401556,14,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",50,0,14,16,16,0,0
4812870,"CARLISLE ISD","Rural","Small",2,612,0.773755656,"8960 F M 13","HENDERSON",75654,"RUSK COUNTY","TX",32.134199,-94.943042,TRUE,NA,"Not Meeting Goal","Not Meeting 2018 Goals",NA,NA,NA,0,0,0,FALSE,FALSE,0,"Dirty",1,"Other / Uncategorized",90,1,0,0,0,2,0
4812990,"CARRIZO SPRINGS CISD","Small Town","Medium",6,2263,0.747545008,"300 NORTH SEVENTH ST","CARRIZO SPRINGS",78834,"DIMMIT COUNTY","TX",28.523791,-99.861569,FALSE,110.47,"Meeting Goal","Not Meeting 2018 Goals",13.83583333,249.99361,3458.869922,0,0,0,TRUE,FALSE,1,"Clean",0,"Fiber",80,1,4,6,6,0,0
