frn_complete,false,plf
1699116350.0010002,0.9991113,0.0008887
1699116379.0010002,0.9991113,0.0008887
1699116703.0010002,0.9991124,0.0008876
1699116785.0010002,0.9985501,0.0014499
1699116802.0010002,0.9985501,0.0014499
1699116867.0010002,0.9992205,0.0007795
1699116897.0010002,0.9992252,0.0007748
1699116926.0010002,0.9992310,0.0007690
1699113468.0010002,0.9563878,0.0436122
1699114202.0010002,0.0336446,0.9663554
1699114202.0020001,0.0336446,0.9663554
1699114216.0010002,0.0336446,0.9663554
1699114232.0010002,0.9992005,0.0007995
1699114501.0010002,0.0218100,0.9781900
1699114512.0010002,0.0225244,0.9774756
1699114517.0010002,0.1099130,0.8900870
1699114522.0010002,0.0337272,0.9662728
1699114503.0010002,0.9064961,0.0935039
1699114761.0010002,0.9031900,0.0968100
1699114713.0010002,0.3447689,0.6552311
1699114715.0010002,0.9992168,0.0007832
1699114720.0010002,0.3310966,0.6689034
1699114729.0010002,0.0360253,0.9639747
1699114846.0010002,0.0258479,0.9741521
1699115122.0010002,0.0771042,0.9228958
1699115646.0010002,0.9712315,0.0287685
1699115672.0010002,0.0282438,0.9717562
1699118406.0010002,0.0342068,0.9657932
1699115640.0010002,0.9986978,0.0013022
1699116980.0010002,0.0353137,0.9646863
1699116075.0010002,0.9992062,0.0007938
1699117310.0010002,0.0501164,0.9498836
1699115993.0010002,0.9134949,0.0865051
1699115884.0010002,0.9992505,0.0007495
1699115914.0010002,0.9992505,0.0007495
1699115970.0010002,0.9985060,0.0014940
1699116131.0010002,0.0287731,0.9712269
1699116265.0010002,0.9590377,0.0409623
1699116128.0010002,0.5571786,0.4428214
1699116599.0010002,0.0339604,0.9660396
1699116374.0010002,0.0362501,0.9637499
1699116567.0010002,0.0388972,0.9611028
1699121621.0010002,0.9985079,0.0014921
1699118149.0010002,0.0342819,0.9657181
1699118137.0010002,0.0290686,0.9709314
1699118158.0010002,0.0290686,0.9709314
1699118352.0010002,0.0361775,0.9638225
1699118466.0010002,0.2933869,0.7066131
1699118556.0010002,0.0289295,0.9710705
1699120614.0010002,0.2057181,0.7942819
1699120968.0010002,0.9712602,0.0287398
1699121370.0010002,0.0336224,0.9663776
1699120879.0010002,0.0648399,0.9351601
1699121143.0010002,0.0411354,0.9588646
1699121203.0010002,0.9193157,0.0806843
1699121756.0010002,0.8669184,0.1330816
1699123064.0010002,0.9992242,0.0007758
1699123064.0020001,0.9992117,0.0007883
1699123144.0010002,0.9992274,0.0007726
1699122166.0010002,0.0339604,0.9660396
1699123061.0010002,0.2119713,0.7880287
1699122419.0010002,0.0350815,0.9649185
1699122383.0010002,0.0218100,0.9781900
1699123026.0010002,0.9992059,0.0007941
1699123745.0010002,0.0648993,0.9351007
1699123633.0010002,0.9988657,0.0011343
1699124040.0010002,0.0350949,0.9649051
1699124943.0010002,0.0917451,0.9082549
1699053310.0010002,0.0339604,0.9660396
1699053368.0010002,0.0246722,0.9753278
1699072553.0010002,0.0344095,0.9655905
1699116721.0010002,0.9991600,0.0008400
1699117969.0010002,0.0402204,0.9597796
1699118034.0010002,0.0225244,0.9774756
1699124596.0010002,0.9992157,0.0007843
1699121000.0010002,0.0341325,0.9658675
1699120997.0010002,0.0343870,0.9656130
1699121528.0010002,0.9992447,0.0007553
1699121924.0010002,0.0339604,0.9660396
1699123165.0010002,0.0341325,0.9658675
1699123217.0010002,0.0237449,0.9762551
1699123327.0010002,0.0341325,0.9658675
1699123394.0010002,0.0239000,0.9761000
1699123323.0010002,0.0226796,0.9773204
1699123488.0010002,0.0343870,0.9656130
1699123666.0010002,0.0336446,0.9663554
1699123862.0010002,0.0341325,0.9658675
1699125009.0010002,0.9992383,0.0007617
1699124417.0010002,0.0336446,0.9663554
1699124444.0010002,0.0226796,0.9773204
1699125104.0010002,0.0237449,0.9762551
1699125265.0010002,0.0341325,0.9658675
1699125339.0010002,0.0336446,0.9663554
1699125339.0020001,0.0336446,0.9663554
1699125366.0010002,0.0212123,0.9787877
1699125477.0010002,0.0341325,0.9658675
1699125880.0010002,0.0393411,0.9606589
1699026883.0010002,0.0683075,0.9316925
1699026888.0010002,0.0683075,0.9316925
1699044958.0010002,0.0603043,0.9396957
1699052048.0020001,0.1208121,0.8791879
1699057869.0010002,0.9990174,0.0009826
1699102856.0010002,0.0346354,0.9653646
1699102791.0010002,0.9585216,0.0414784
1699072516.0010002,0.0775833,0.9224167
1699073717.0010002,0.9991547,0.0008453
1699074465.0010002,0.1002758,0.8997242
1699109722.0010002,0.0219651,0.9780349
1699109726.0010002,0.0339604,0.9660396
1699101194.0010002,0.9991434,0.0008566
1699103785.0010002,0.0339810,0.9660190
1699104163.0010002,0.0675640,0.9324360
1699104358.0010002,0.0675640,0.9324360
1699106159.0010002,0.0343870,0.9656130
1699110979.0010002,0.0337040,0.9662960
1699116560.0010002,0.0387944,0.9612056
1699118761.0010002,0.0267148,0.9732852
1699118761.0020001,0.7822739,0.2177261
1699112397.0010002,0.0364647,0.9635353
1699116538.0010002,0.0652243,0.9347757
1699116604.0010002,0.0345142,0.9654858
1699114801.0010002,0.0913784,0.9086216
1699116371.0010002,0.0647553,0.9352447
1699117350.0010002,0.9896631,0.0103369
1699119819.0010002,0.9766338,0.0233662
1699119838.0010002,0.4704639,0.5295361
1699121726.0010002,0.9991548,0.0008452
1699121841.0010002,0.0638565,0.9361435
1699122135.0010002,0.9990197,0.0009803
1699122239.0010002,0.0344095,0.9655905
1699122454.0010002,0.0339604,0.9660396
1699123496.0010002,0.9692942,0.0307058
1699123525.0010002,0.9991521,0.0008479
1699123748.0010002,0.0213674,0.9786326
1699123875.0010002,0.0341325,0.9658675
1699123939.0010002,0.8239307,0.1760693
1699124136.0010002,0.0247353,0.9752647
1699039919.0010002,0.0232903,0.9767097
1699102980.0010002,0.0232903,0.9767097
1699069673.0010002,0.0353715,0.9646285
1699074059.0010002,0.9926192,0.0073808
1699112360.0010002,0.0213674,0.9786326
1699052637.0010002,0.0213674,0.9786326
1699112150.0010002,0.9992410,0.0007590
1699112172.0010002,0.0233634,0.9766366
1699060372.0010002,0.0229578,0.9770422
1699114581.0010002,0.0226796,0.9773204
1699095880.0010002,0.0433390,0.9566610
1699100966.0050001,0.0272932,0.9727068
1699100966.0060000,0.0270840,0.9729160
1699100966.0070002,0.0270840,0.9729160
1699100966.0079999,0.0270840,0.9729160
1699101310.0010002,0.0224528,0.9775472
1699122545.0010002,0.0282043,0.9717957
1699110596.0010002,0.0279805,0.9720195
1699116512.0010002,0.9110913,0.0889087
1699116698.0010002,0.9055469,0.0944531
1699117886.0010002,0.0224528,0.9775472
1699122920.0010002,0.0239000,0.9761000
1699120591.0010002,0.0213674,0.9786326
1699120970.0010002,0.9992273,0.0007727
1699124110.0010002,0.0227523,0.9772477
1699029612.0010002,0.0262898,0.9737102
1699023056.0010002,0.0265715,0.9734285
1699029726.0010002,0.0229922,0.9770078
1699029734.0010002,0.0229578,0.9770422
1699036605.0010002,0.0272860,0.9727140
1699036615.0010002,0.9348179,0.0651821
1699012375.0010002,0.0362874,0.9637126
1699119887.0010002,0.0262898,0.9737102
1699119907.0010002,0.9119217,0.0880783
1699090030.0010002,0.0263145,0.9736855
1699114513.0010002,0.6721614,0.3278386
1699090144.0010002,0.0346280,0.9653720
1699116894.0010002,0.0323189,0.9676811
1699097799.0010002,0.0247353,0.9752647
1699097815.0010002,0.0343870,0.9656130
1699104152.0020001,0.0218100,0.9781900
1699104152.0029998,0.9915234,0.0084766
1699106042.0010002,0.0236019,0.9763981
1699106115.0010002,0.0355928,0.9644072
1699112076.0010002,0.9921766,0.0078234
1699112512.0010002,0.0335319,0.9664681
1699125611.0010002,0.0337272,0.9662728
1699115506.0010002,0.0212123,0.9787877
1699115506.0020001,0.0336446,0.9663554
1699115689.0010002,0.0336114,0.9663886
1699115689.0020001,0.0338205,0.9661795
1699115689.0029998,0.0336114,0.9663886
1699115689.0039999,0.9385750,0.0614250
1699116352.0010002,0.9951419,0.0048581
1699116259.0010002,0.0370875,0.9629125
1699117285.0010002,0.9987796,0.0012204
1699117639.0010002,0.0355928,0.9644072
1699118579.0010002,0.8991233,0.1008767
1699118372.0010002,0.0355928,0.9644072
1699118645.0010002,0.0355928,0.9644072
1699119030.0010002,0.0352629,0.9647371
1699120672.0010002,0.9377004,0.0622996
1699120743.0010002,0.0747266,0.9252734
1699120749.0010002,0.0410040,0.9589960
1699120837.0010002,0.0477827,0.9522173
1699121927.0020001,0.9382591,0.0617409
1699124430.0010002,0.0362591,0.9637409
1699124430.0020001,0.0362591,0.9637409
1699124430.0029998,0.9957063,0.0042937
1699003785.0010002,0.9981939,0.0018061
1699100425.0010002,0.0333700,0.9666300
1699084117.0039999,0.3993240,0.6006760
1699096160.0020001,0.0347234,0.9652766
1699065639.0020001,0.0277045,0.9722955
1699065654.0010002,0.0350949,0.9649051
1699091933.0010002,0.0212123,0.9787877
1699091933.0020001,0.0212123,0.9787877
1699083783.0010002,0.8890577,0.1109423
1699083783.0020001,0.8858955,0.1141045
1699083783.0029998,0.8534749,0.1465251
1699084614.0010002,0.0345035,0.9654965
1699086879.0020001,0.0308577,0.9691423
1699088775.0010002,0.0348878,0.9651122
1699092021.0010002,0.0217882,0.9782118
1699095515.0010002,0.0343870,0.9656130
1699099144.0010002,0.0590041,0.9409959
1699099144.0020001,0.0595574,0.9404426
1699099186.0010002,0.9990685,0.0009315
1699099521.0010002,0.0355305,0.9644695
1699099521.0020001,0.0769991,0.9230009
1699102476.0020001,0.1531614,0.8468386
1699102476.0029998,0.1547999,0.8452001
1699103948.0010002,0.0785573,0.9214427
1699105591.0010002,0.8902339,0.1097661
1699105591.0020001,0.9577482,0.0422518
1699107878.0029998,0.0619503,0.9380497
1699108306.0010002,0.0743660,0.9256340
1699108324.0010002,0.0390148,0.9609852
1699109383.0010002,0.0339604,0.9660396
1699107869.0010002,0.8657237,0.1342763
1699111426.0010002,0.0339604,0.9660396
1699113903.0010002,0.9301949,0.0698051
1699113949.0089998,0.0373595,0.9626405
1699113949.0110002,0.9969065,0.0030935
1699113949.0129998,0.0212123,0.9787877
1699113949.0139999,0.0212123,0.9787877
1699114314.0010002,0.0350629,0.9649371
1699121044.0010002,0.0339604,0.9660396
1699118247.0010002,0.0376256,0.9623744
1699118522.0010002,0.0345035,0.9654965
1699120159.0010002,0.0599484,0.9400516
1699121117.0010002,0.0345142,0.9654858
1699121580.0010002,0.0339604,0.9660396
1699121580.0020001,0.9965600,0.0034400
1699122632.0010002,0.0384809,0.9615191
1699122176.0020001,0.0220432,0.9779568
1699123330.0010002,0.0264387,0.9735613
1699123330.0020001,0.0264387,0.9735613
1699123330.0029998,0.0264387,0.9735613
1699123330.0039999,0.0222196,0.9777804
1699124377.0010002,0.0545791,0.9454209
1699124684.0010002,0.0545791,0.9454209
1699124908.0010002,0.0573125,0.9426875
1699125143.0010002,0.0497526,0.9502474
1699125239.0010002,0.0545791,0.9454209
1699125341.0010002,0.0497526,0.9502474
1699125600.0010002,0.0497526,0.9502474
1699125651.0010002,0.0545791,0.9454209
1699125719.0010002,0.0545791,0.9454209
1699125767.0010002,0.0545791,0.9454209
1699125826.0010002,0.0497526,0.9502474
1699125991.0010002,0.9987020,0.0012980
1699118002.0010002,0.0212123,0.9787877
1699118002.0029998,0.0212123,0.9787877
1699046547.0010002,0.9932547,0.0067453
1699074396.0010002,0.0614402,0.9385598
1699074405.0010002,0.9967589,0.0032411
1699074412.0010002,0.0339604,0.9660396
1699074418.0010002,0.9989369,0.0010631
1699097484.0010002,0.0358621,0.9641379
1699104107.0010002,0.9969228,0.0030772
1699085827.0010002,0.0336224,0.9663776
1699091026.0010002,0.9992457,0.0007543
1699114254.0010002,0.9090502,0.0909498
1699115333.0010002,0.9987187,0.0012813
1699116042.0010002,0.9991310,0.0008690
1699122125.0010002,0.9820030,0.0179970
1699120561.0010002,0.0336446,0.9663554
1699123934.0010002,0.9992320,0.0007680
1699124831.0010002,0.9992410,0.0007590
1699123946.0010002,0.0358621,0.9641379
1699124032.0010002,0.9992631,0.0007369
1699124166.0010002,0.9992457,0.0007543
1699124263.0029998,0.9988384,0.0011616
1699124263.0039999,0.9988384,0.0011616
1699124263.0050001,0.9988384,0.0011616
1699106727.0010002,0.0282485,0.9717515
1699106742.0010002,0.9177091,0.0822909
1699123996.0010002,0.0340857,0.9659143
1699036517.0010002,0.0383922,0.9616078
1699042044.0010002,0.0345667,0.9654333
1699042045.0010002,0.0362827,0.9637173
1699120840.0010002,0.0881690,0.9118310
1699117281.0010002,0.9992678,0.0007322
1699052160.0010002,0.0337286,0.9662714
1699086629.0010002,0.0653805,0.9346195
1699086641.0010002,0.9992523,0.0007477
1699094089.0010002,0.9992578,0.0007422
1699094098.0010002,0.9989879,0.0010121
1699094102.0010002,0.0629658,0.9370342
1699094119.0010002,0.9989913,0.0010087
1699094129.0010002,0.0387354,0.9612646
1699094129.0020001,0.0387354,0.9612646
1699094129.0029998,0.0387354,0.9612646
1699118985.0010002,0.9991137,0.0008863
1699093858.0010002,0.0352032,0.9647968
1699107166.0010002,0.0265010,0.9734990
1699107189.0010002,0.0274567,0.9725433
1699079217.0010002,0.9988793,0.0011207
1699087795.0010002,0.9380794,0.0619206
1699118376.0010002,0.9992407,0.0007593
1699095349.0010002,0.0278666,0.9721334
1699112145.0010002,0.9992383,0.0007617
1699107427.0010002,0.0333700,0.9666300
1699111104.0010002,0.0616969,0.9383031
1699113419.0010002,0.9992410,0.0007590
1699113419.0020001,0.9988740,0.0011260
1699113465.0010002,0.9985473,0.0014527
1699114343.0010002,0.9992372,0.0007628
1699114743.0010002,0.0348878,0.9651122
1699114767.0010002,0.9991173,0.0008827
1699114878.0010002,0.0857855,0.9142145
1699114952.0010002,0.0345373,0.9654627
1699116006.0010002,0.0339604,0.9660396
1699118023.0010002,0.0460744,0.9539256
1699117935.0010002,0.0453435,0.9546565
1699120612.0010002,0.0367034,0.9632966
1699121471.0010002,0.0345142,0.9654858
1699121094.0010002,0.0425482,0.9574518
1699121741.0010002,0.0599103,0.9400897
1699121260.0010002,0.0355928,0.9644072
1699121722.0010002,0.9992412,0.0007588
1699121912.0010002,0.9992357,0.0007643
1699123097.0010002,0.9992454,0.0007546
1699123664.0010002,0.0371601,0.9628399
1699125654.0010002,0.0339604,0.9660396
1699114353.0010002,0.9992412,0.0007588
1699113695.0010002,0.0336951,0.9663049
1699113695.0020001,0.0454583,0.9545417
1699037120.0010002,0.9992273,0.0007727
1699054021.0010002,0.9915565,0.0084435
1699065815.0010002,0.9992457,0.0007543
1699119317.0010002,0.9686175,0.0313825
1699070094.0010002,0.0344095,0.9655905
1699121246.0010002,0.0450073,0.9549927
1699081012.0010002,0.0351444,0.9648556
1699082726.0010002,0.0333700,0.9666300
1699085420.0010002,0.0336224,0.9663776
1699087886.0010002,0.0347206,0.9652794
1699119072.0010002,0.9991090,0.0008910
1699089137.0010002,0.9992412,0.0007588
1699092884.0010002,0.0231435,0.9768565
1699093660.0010002,0.9249954,0.0750046
1699110504.0010002,0.9991161,0.0008839
1699121797.0010002,0.9992272,0.0007728
1699104596.0010002,0.0388864,0.9611136
1699110070.0010002,0.9992410,0.0007590
1699110090.0020001,0.9913931,0.0086069
1699110115.0010002,0.9992410,0.0007590
1699110126.0010002,0.9991751,0.0008249
1699110135.0010002,0.0450475,0.9549525
1699110135.0020001,0.9988732,0.0011268
1699112636.0010002,0.9495500,0.0504500
1699111919.0010002,0.9992225,0.0007775
1699111952.0010002,0.0253988,0.9746012
1699112703.0010002,0.8546683,0.1453317
1699112976.0010002,0.0618628,0.9381372
1699113794.0010002,0.0347378,0.9652622
1699115273.0010002,0.0337272,0.9662728
1699116322.0010002,0.0615920,0.9384080
1699121215.0010002,0.0289940,0.9710060
1699118871.0020001,0.9992086,0.0007914
1699117730.0010002,0.0607953,0.9392047
1699118782.0010002,0.9992631,0.0007369
1699118060.0010002,0.0373989,0.9626011
1699118986.0010002,0.0387545,0.9612455
1699119761.0010002,0.9992678,0.0007322
1699119761.0029998,0.9992133,0.0007867
1699122767.0010002,0.0373989,0.9626011
1699123556.0010002,0.0341571,0.9658429
1699124337.0010002,0.0339604,0.9660396
1699125058.0020001,0.9623075,0.0376925
1699125058.0029998,0.9500618,0.0499382
1699046584.0010002,0.0339604,0.9660396
1699056955.0010002,0.0565308,0.9434692
1699123211.0010002,0.9992377,0.0007623
1699119371.0010002,0.9992365,0.0007635
1699058019.0010002,0.0339604,0.9660396
1699058426.0010002,0.9982649,0.0017351
1699103990.0010002,0.9395148,0.0604852
1699122997.0010002,0.0683079,0.9316921
1699097729.0010002,0.0355077,0.9644923
1699073114.0010002,0.0231811,0.9768189
1699123222.0010002,0.0360500,0.9639500
1699079138.0010002,0.0598610,0.9401390
1699122072.0010002,0.0336951,0.9663049
1699116110.0010002,0.0678197,0.9321803
1699121379.0010002,0.9684220,0.0315780
1699106593.0010002,0.9991213,0.0008787
1699107174.0010002,0.0226999,0.9773001
1699109445.0010002,0.9243715,0.0756285
1699109461.0010002,0.0270349,0.9729651
1699109555.0010002,0.9922743,0.0077257
1699109558.0010002,0.0218690,0.9781310
1699110777.0010002,0.0313628,0.9686372
1699112610.0010002,0.0231811,0.9768189
1699117939.0010002,0.0273108,0.9726892
1699119247.0010002,0.0263027,0.9736973
1699122887.0020001,0.0250457,0.9749543
1699121343.0010002,0.0333700,0.9666300
1699122225.0010002,0.0348878,0.9651122
1699122346.0010002,0.9348241,0.0651759
1699123754.0010002,0.0341399,0.9658601
1699015768.0010002,0.0225244,0.9774756
1699015768.0020001,0.0227336,0.9772664
1699015815.0010002,0.0333700,0.9666300
1699015826.0010002,0.0225244,0.9774756
1699118829.0010002,0.0212123,0.9787877
1699118829.0020001,0.0212123,0.9787877
1699036386.0010002,0.0218100,0.9781900
1699036386.0020001,0.9980214,0.0019786
1699036386.0039999,0.0218100,0.9781900
1699036386.0029998,0.0870797,0.9129203
1699058818.0010002,0.0225244,0.9774756
1699058755.0010002,0.0222977,0.9777023
1699058755.0029998,0.0227098,0.9772902
1699101197.0010002,0.0226796,0.9773204
1699101197.0020001,0.0226796,0.9773204
1699065943.0010002,0.0249750,0.9750250
1699066032.0010002,0.0249750,0.9750250
1699066042.0010002,0.0249750,0.9750250
1699066085.0010002,0.0249750,0.9750250
1699065788.0010002,0.0222977,0.9777023
1699065788.0029998,0.0222977,0.9777023
1699065788.0050001,0.0222977,0.9777023
1699065896.0010002,0.0227523,0.9772477
1699069341.0010002,0.0272881,0.9727119
1699079054.0020001,0.0334640,0.9665360
1699118497.0010002,0.9992467,0.0007533
1699084100.0010002,0.0212123,0.9787877
1699085634.0010002,0.9992504,0.0007496
1699085814.0020001,0.9895467,0.0104533
1699085833.0010002,0.9900243,0.0099757
1699086147.0010002,0.9992504,0.0007496
1699086171.0010002,0.9992268,0.0007732
1699092249.0020001,0.9992282,0.0007718
1699094818.0010002,0.9992434,0.0007566
1699097893.0010002,0.0866087,0.9133913
1699098513.0010002,0.9992367,0.0007633
1699098535.0010002,0.9992434,0.0007566
1699115949.0010002,0.0584124,0.9415876
1699118445.0020001,0.9992434,0.0007566
1699104070.0010002,0.0339604,0.9660396
1699106554.0010002,0.0336224,0.9663776
1699106749.0010002,0.0218100,0.9781900
1699106749.0020001,0.0220191,0.9779809
1699092117.0020001,0.0245626,0.9754374
1699092091.0010002,0.8247579,0.1752421
1699105661.0010002,0.0229578,0.9770422
1699099483.0010002,0.0214609,0.9785391
1699099483.0020001,0.9884366,0.0115634
1699099483.0029998,0.0218730,0.9781270
1699099483.0039999,0.0218730,0.9781270
1699099497.0020001,0.9230646,0.0769354
1699099497.0029998,0.9230646,0.0769354
1699099497.0039999,0.9230646,0.0769354
1699106388.0010002,0.0218100,0.9781900
1699106388.0020001,0.9980166,0.0019834
1699106005.0010002,0.0226796,0.9773204
1699107097.0010002,0.0336224,0.9663776
1699119342.0020001,0.9990043,0.0009957
1699116367.0020001,0.0302201,0.9697799
1699116365.0020001,0.8185762,0.1814238
1699118328.0010002,0.0339585,0.9660415
1699120394.0020001,0.9980679,0.0019321
1699120396.0010002,0.0333700,0.9666300
1699125999.0010002,0.0720292,0.9279708
1699106956.0010002,0.0346397,0.9653603
1699111634.0010002,0.9971528,0.0028472
1699124011.0010002,0.0359315,0.9640685
1699118501.0020001,0.9971528,0.0028472
