line_item_id,applicant_id,applicant_type,applicant_ben,applicant_name,applicant_postal_cd,application_number,frn,frn_line_item_no,purpose,wan,bandwidth_in_mbps,connect_type,connect_category,num_lines,one_time_eligible_cost,rec_elig_cost,total_cost,service_provider_name,exclude,contacted,internet_conditions_met,isp_conditions_met,upstream_conditions_met,wan_conditions_met,contract_end_date
705507,922643,District,133605,JORDAN SCHOOL DISTRICT 717,MN,1014582,2753325,1,Transport,N,1000,Ethernet,Fiber,1,0,800,9600,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/28/2016 0:00
705512,922656,District,133530,LAKEVILLE INDEP SCH DIST 194,MN,1014593,2753370,1,Transport and Internet,N,200,Ethernet,Fiber,1,0,4175,50100,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
705513,922531,District,133627,BLOOMINGTON SCHOOL DIST 271,MN,1014669,2755429,1,Transport and Internet,Y,1000,Standalone Internet Access,Fiber,16,57360,0,57360,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
705556,922542,District,133599,BURNSVILLE-EAGAN-SAVAGE DIST 191,MN,1015350,2770381,1,Transport and Internet,N,200,Ethernet,Fiber,1,0,4134,49608,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
705590,922699,District,133564,MOUNDS VIEW SCHOOL DIST 621,MN,1015807,2773878,1,Transport and Internet,N,200,Ethernet,Fiber,1,0,3995,47940,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
705634,922501,Consortium,133562,NE METRO INTERMED SCH DIST 916,MN,1015932,2757629,1,Transport and Internet,Y,150,Ethernet,Fiber,5,0,7652,91824,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2016 0:00
705641,922501,Consortium,133562,NE METRO INTERMED SCH DIST 916,MN,1015932,2757665,1,Transport and Internet,Y,1000,Ethernet,Fiber,2,0,4300,51600,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2019 0:00
705653,922692,District,133611,MONTICELLO SCHOOL DISTRICT 882,MN,1016040,2757802,1,Transport and Internet,N,1000,Ethernet,Fiber,1,0,4985,59820,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
705659,922705,District,133788,NEW PRAGUE SCHOOL DISTRICT 721,MN,1016058,2757845,1,Transport,N,1000,Ethernet,Fiber,2,0,1424,17088,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
705679,922513,District,133637,ANOKA-HENNEPIN SCHOOL DIST 11,MN,1016087,2770279,1,Transport and Internet,N,10000,Ethernet,Fiber,2,0,14503,174036,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2019 0:00
705710,922713,District,133560,NORTH ST PAUL-MAPLEWOOD S D,MN,1016090,2777273,1,Transport and Internet,N,200,Ethernet,Fiber,2,0,4873,58476,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
705715,922721,District,133609,ORONO SCHOOL DISTRICT 278,MN,1016092,2774054,1,Transport and Internet,N,400,Ethernet,Fiber,1,0,5651,67812,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
705731,922748,District,133630,RICHFIELD SCHOOL DISTRICT 280,MN,1016105,2777126,1,Transport and Internet,N,150,Ethernet,Other / Uncategorized,1,0,3170,38040,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
705736,922749,District,133633,ROBBINSDALE SCHOOL DIST 281,MN,1016107,2777350,1,Transport and Internet,N,10000,Ethernet,Fiber,1,1000,5903,71836,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
705743,922750,District,133705,ROCHESTER SCHOOL DIST 535,MN,1016109,2778860,1,Transport and Internet,N,400,Ethernet,Fiber,2,0,6930,83160,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2017 0:00
705748,922753,District,133544,ROSEMOUNT IND. SCHOOL DIST 196,MN,1016110,2797465,1,Transport and Internet,N,350,Ethernet,Fiber,1,0,8072,96864,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
705759,922783,District,133519,SOUTH WASHINGTON CO SCH D 833,MN,1016111,2780625,1,Transport and Internet,N,2000,Ethernet,Fiber,1,0,5406,64872,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
705762,922789,District,133553,STILLWATER SCHOOL DISTRICT 834,MN,1016112,2783955,1,Transport and Internet,N,200,Ethernet,Fiber,1,0,3792,45504,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
705773,922809,District,133623,WAYZATA SCHOOL DISTRICT 284,MN,1016113,2784409,1,Transport and Internet,N,250,Ethernet,Fiber,1,0,4744,56928,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
705778,922812,District,133563,WHITE BEAR LAKE INDEP DIST 624,MN,1016115,2785792,1,Transport and Internet,N,300,Ethernet,Fiber,1,0,4485,53820,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
705780,922810,District,133570,ISD #197 WEST ST PAUL,MN,1016117,2785765,1,Transport and Internet,N,400000,Ethernet,Fiber,2,0,8985,107820,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2019 0:00
705781,922810,District,133570,ISD #197 WEST ST PAUL,MN,1016117,2785766,1,Transport,N,100,Ethernet,Other / Uncategorized,1,0,215,2580,State of MN-Office of Enterprise Technology,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
705782,922810,District,133570,ISD #197 WEST ST PAUL,MN,1016117,2785768,1,Transport and Internet,N,10000,Dark Fiber Service,Fiber,9,0,13750,165000,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2019 0:00
705787,922780,District,133632,ST LOUIS PARK ISD SCH DIST 283,MN,1016137,2785723,1,Transport and Internet,N,150,Ethernet,Other / Uncategorized,1,0,3763,45156,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
705792,922782,District,133576,ST MICHAEL-ALBERTVILLE S D 885,MN,1016200,2780469,1,Transport and Internet,N,200,Ethernet,Fiber,1,0,5345,64140,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
705871,922504,District,133708,SOUTHLAND SCHOOL DISTRICT 500,MN,1017076,2777371,1,Transport and Internet,N,200,Dark Fiber Service,Fiber,1,0,4358.05,52296.6,Southeast Minnesota Network (SEMNET),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
705878,922773,District,133626,ST ANTHONY-NEW BRIGHTON 282,MN,1017084,2776188,1,Transport and Internet,N,400,Ethernet,Fiber,1,0,2960,35520,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
705883,922698,District,133612,WESTONKA SCHOOL DISTRICT 277,MN,1017086,2780699,1,Transport and Internet,N,200,Ethernet,Fiber,1,0,6649,79788,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
705916,922741,District,133700,PROCTOR INDEP SCHOOL DIST 704,MN,1017341,2761377,1,Internet,Y,100,Standalone Internet Access,Other / Uncategorized,1,0,4200,50400,Northeast Service Cooperative,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,12/31/2021 0:00
705985,922755,District,133567,ROSEVILLE AREA SCHOOL DIST 623,MN,1018303,2764503,1,Internet,N,300,Standalone Internet Access,Fiber,1,0,3890,46680,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
706139,922771,District,133635,SPRING LAKE PK IND SCH DIST 16,MN,1019807,2767420,1,Transport and Internet,N,150,Ethernet,Other / Uncategorized,1,0,4629,55548,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
706159,922794,District,133717,TRITON SCHOOL DISTRICT 2125,MN,1019871,2780674,1,Transport and Internet,N,100,Ethernet,Other / Uncategorized,1,0,2315,27780,Southeast Minnesota Network (SEMNET),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
706163,922509,District,133765,ALBERT LEA SCHOOL DISTRICT 241,MN,1019882,2767572,1,Internet,N,400,Ethernet,Fiber,1,0,3239.83,38877.96,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
706164,922509,District,133765,ALBERT LEA SCHOOL DISTRICT 241,MN,1019882,2767583,1,Transport,Y,1000,Ethernet,Fiber,7,0,12435,149220,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
706184,922679,District,133849,MARTIN CO WEST SCH DIST 2448,MN,1020140,2795772,1,Internet,N,100,Ethernet,Other / Uncategorized,1,0,2043,24516,"Frontier Communications of Minnesota, Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2018 0:00
706203,922439,Consortium,16049043,SCOTT COUNTY SCHOOLS NETWORK,MN,1020510,2776882,1,Transport and Internet,N,400,Ethernet,Fiber,1,0,2826,33912,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
706205,922439,Consortium,16049043,SCOTT COUNTY SCHOOLS NETWORK,MN,1020510,2780208,1,Transport and Internet,N,400,Ethernet,Fiber,1,0,2826,33912,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
706206,922439,Consortium,16049043,SCOTT COUNTY SCHOOLS NETWORK,MN,1020510,2780215,1,Transport and Internet,N,400,Ethernet,Fiber,1,0,2826,33912,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
706207,922439,Consortium,16049043,SCOTT COUNTY SCHOOLS NETWORK,MN,1020510,2780221,1,Transport and Internet,N,400,Ethernet,Fiber,1,0,2826,33912,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
706237,922784,District,133558,SAINT PAUL PUBLIC SCHOOL DISTRICT 625,MN,1020909,2819972,1,Transport,Y,10000,Ethernet,Fiber,2,0,8800,105600,CenturyLink Qwest Corporation,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
706238,922784,District,133558,SAINT PAUL PUBLIC SCHOOL DISTRICT 625,MN,1020909,2819972,2,Transport,Y,1000,Ethernet,Fiber,67,0,63650,763800,CenturyLink Qwest Corporation,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
706239,922784,District,133558,SAINT PAUL PUBLIC SCHOOL DISTRICT 625,MN,1020909,2819972,3,Transport,Y,100,Ethernet,Fiber,2,0,1200,14400,CenturyLink Qwest Corporation,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
706240,922784,District,133558,SAINT PAUL PUBLIC SCHOOL DISTRICT 625,MN,1020909,2819972,4,Transport,Y,1000,Ethernet,Fiber,1,0,1800,21600,CenturyLink Qwest Corporation,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
706241,922784,District,133558,SAINT PAUL PUBLIC SCHOOL DISTRICT 625,MN,1020909,2821145,1,Transport and Internet,Y,10000,Ethernet,Fiber,2,0,17400,208800,"CenturyLink Qwest Communications Company, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2017 0:00
706403,922547,District,133714,CALEDONIA SCHOOL DISTRICT 299,MN,1023015,2776482,1,Internet,N,50,Ethernet,Other / Uncategorized,1,0,2295,27540,"Ace Link Telecommunications, Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
706404,922547,District,133714,CALEDONIA SCHOOL DISTRICT 299,MN,1023015,2776501,1,Transport and Internet,N,5,Lit Fiber Service,Fiber,1,0,1085,13020,"Ace Link Telecommunications, Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
706640,1016578,Consortium,157212,NW-LINKS,MN,1024724,2790146,2,Transport and Internet,Y,15,Ethernet,Other / Uncategorized,2,0,2037.07,24444.84,"VAL-ED Joint Venture LLP, dba 702 Communications",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
706641,1016578,Consortium,157212,NW-LINKS,MN,1024724,2790146,4,Transport and Internet,Y,30,Ethernet,Other / Uncategorized,2,0,3630.49,43565.88,"VAL-ED Joint Venture LLP, dba 702 Communications",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
706642,1016578,Consortium,157212,NW-LINKS,MN,1024724,2790146,6,Transport and Internet,Y,45,Ethernet,Other / Uncategorized,10,0,26164.62,313975.44,"VAL-ED Joint Venture LLP, dba 702 Communications",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
706643,1016578,Consortium,157212,NW-LINKS,MN,1024724,2790146,7,Transport and Internet,Y,75,Ethernet,Other / Uncategorized,30,0,83624.22,1003490.64,"VAL-ED Joint Venture LLP, dba 702 Communications",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
706644,1016578,Consortium,157212,NW-LINKS,MN,1024724,2790146,8,Transport and Internet,Y,100,Ethernet,Fiber,13,0,35686.32,428235.84,"VAL-ED Joint Venture LLP, dba 702 Communications",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
706645,1016578,Consortium,157212,NW-LINKS,MN,1024724,2790146,9,Transport and Internet,Y,150,Ethernet,Fiber,4,0,13874.04,166488.48,"VAL-ED Joint Venture LLP, dba 702 Communications",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
706646,1016578,Consortium,157212,NW-LINKS,MN,1024724,2790146,10,Transport and Internet,Y,200,Ethernet,Fiber,3,0,18132.23,217586.76,"VAL-ED Joint Venture LLP, dba 702 Communications",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2018 0:00
706647,1016578,Consortium,157212,NW-LINKS,MN,1024724,2790146,11,Transport and Internet,Y,500,Ethernet,Fiber,1,0,12678.54,152142.48,"VAL-ED Joint Venture LLP, dba 702 Communications",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
706648,1016578,Consortium,157212,NW-LINKS,MN,1024724,2790146,12,Transport and Internet,Y,50,Ethernet,Other / Uncategorized,2,0,4073.84,48886.08,"VAL-ED Joint Venture LLP, dba 702 Communications",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2018 0:00
706695,922779,District,133687,NETT LAKE SCHOOL DISTRICT 707,MN,1025348,2783792,1,Internet,N,100,Standalone Internet Access,Other / Uncategorized,1,0,933.5,11202,Northeast Service Cooperative,TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2022 0:00
706710,922829,District,133646,MESABI EAST SCHOOL DIST 2711,MN,1025404,2784159,1,Internet,N,200,Standalone Internet Access,Fiber,1,0,1803,21636,Northeast Service Cooperative,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,12/31/2021 0:00
706718,925762,School,221224,NORTHLAND LEARNING CENTER EBH,MN,1025646,2784629,1,Internet,N,100,Standalone Internet Access,Other / Uncategorized,1,0,582,6984,Northeast Service Cooperative,TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2022 0:00
706801,922519,District,133649,BARNUM PUBLIC SCHOOLS- I.S.D. NO. 91,MN,1026326,2786565,1,Internet,N,60,Standalone Internet Access,Other / Uncategorized,1,0,700,8400,Savage Communications Inc.,TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2016 0:00
706811,922694,District,133683,MOOSE LAKE COMM SCHOOL DIST 97,MN,1026431,2787148,1,Internet,N,100,Standalone Internet Access,Other / Uncategorized,1,0,1537.5,18450,Northeast Service Cooperative,TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2022 0:00
706872,922764,District,133960,SEBEKA SCHOOL DISTRICT 820,MN,1027075,2788932,1,Transport and Internet,N,100,Lit Fiber Service,Fiber,1,0,708.58,8502.96,West Central Telephone Assn.,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
706957,1015676,OtherLocation,16025076,ARROWHEAD ECONOMIC OPPORTUNITY AGENCY,MN,1027781,2817170,1,Transport and Internet,Y,100,OC-N,Fiber,1,0,600,7200,Northeast Service Cooperative,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2022 0:00
706958,1015676,OtherLocation,16025076,ARROWHEAD ECONOMIC OPPORTUNITY AGENCY,MN,1027781,2817274,1,Transport and Internet,Y,100,OC-N,Fiber,1,0,600,7200,Northeast Service Cooperative,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2022 0:00
706959,1015676,OtherLocation,16025076,ARROWHEAD ECONOMIC OPPORTUNITY AGENCY,MN,1027781,2817390,1,Transport and Internet,Y,100,OC-N,Fiber,1,0,600,7200,Northeast Service Cooperative,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2022 0:00
706960,1015676,OtherLocation,16025076,ARROWHEAD ECONOMIC OPPORTUNITY AGENCY,MN,1027781,2817410,1,Transport and Internet,Y,100,OC-N,Fiber,1,0,200,2400,Northeast Service Cooperative,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2022 0:00
706961,1015676,OtherLocation,16025076,ARROWHEAD ECONOMIC OPPORTUNITY AGENCY,MN,1027781,2817429,1,Transport and Internet,Y,100,OC-N,Fiber,1,0,466,5592,Northeast Service Cooperative,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2022 0:00
706990,922525,District,133947,BERTHA HEWITT PUBLIC SCHOOLS,MN,1027938,2792041,1,Transport and Internet,N,1000,Lit Fiber Service,Fiber,1,0,988,11856,East Otter Tail Telephone Company,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
707061,922733,District,133957,PILLAGER SCHOOL DISTRICT 116,MN,1028271,2793098,1,Internet,N,150,Ethernet,Other / Uncategorized,1,0,1250,15000,Consolidated Telephone Company,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2020 0:00
707097,922776,District,133903,DISTRICT 742 COMMUNITY SCHOOLS,MN,1028659,2819388,1,Internet,Y,500,Ethernet,Fiber,1,67486,0,67486,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
707140,922558,District,133656,CHISHOLM INDEP SCHOOL DIST 695,MN,1029070,2795547,1,Internet,Y,200,Standalone Internet Access,Fiber,1,0,1432.5,17190,Northeast Service Cooperative,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2022 0:00
707230,922612,District,133642,COOK COUNTY SCHOOLS ISD#166,MN,1029960,2799034,1,Internet,N,100,Standalone Internet Access,Other / Uncategorized,1,0,1437.5,17250,Northeast Service Cooperative,TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2022 0:00
707305,922768,District,133550,SOUTH ST. PAUL SCHOOLS - SPECIAL SCHOOL DSTRICT #6,MN,1030274,2800336,1,Transport and Internet,N,400,Ethernet,Fiber,1,0,6303,75636,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
707420,1016127,OtherLocation,64745,THE MARSHALL SCHOOL,MN,1031171,2805178,1,Internet,N,200,Dark Fiber Service,Fiber,1,0,989.99,11879.88,Northeast Service Cooperative,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2020 0:00
707421,922819,District,133696,WRENSHALL SCHOOL DISTRICT 100,MN,1031229,2804040,1,Internet,Y,100,Standalone Internet Access,Other / Uncategorized,2,0,1262.5,15150,Northeast Service Cooperative,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2022 0:00
707535,922261,Consortium,133878,REG 6 & 8 SW/WC  SRVC CO-OP,MN,1032494,2816456,1,Internet,N,700,Standalone Internet Access,Fiber,1,292.77,4391.58,52991.73,"South Dakota Network, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
707537,922261,Consortium,133878,REG 6 & 8 SW/WC  SRVC CO-OP,MN,1032494,2816482,1,Internet,N,1400,Standalone Internet Access,Other / Uncategorized,2,585.54,12344.43,148718.7,"South Dakota Network, LLC",TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2017 0:00
707538,922261,Consortium,133878,REG 6 & 8 SW/WC  SRVC CO-OP,MN,1032494,2816498,1,Transport and Internet,N,300,Standalone Internet Access,Fiber,3,0,6031.1,72373.2,"South Dakota Network, LLC",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2017 0:00
707539,922261,Consortium,133878,REG 6 & 8 SW/WC  SRVC CO-OP,MN,1032494,2816518,1,Transport,Y,100,"E.g., Microwave Service",Fixed Wireless,52,0,96769.71,1161236.52,"Affiniti, LLC",TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2017 0:00
707729,922678,District,133876,MARSHALL PUBLIC SCHOOLS ISD #413,MN,1033976,2813233,1,Transport,Y,10,Dark Fiber Service,Fiber,3,0,1500,18000,SLD Interim,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2024 0:00
708005,922592,District,133665,ELY SCHOOL DISTRICT 696,MN,1035687,2819079,1,Transport and Internet,Y,100,Standalone Internet Access,Other / Uncategorized,1,0,1937.5,23250,Northeast Service Cooperative,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,12/31/2021 0:00
708023,922810,District,133570,ISD #197 WEST ST PAUL,MN,1036288,2820903,1,Transport and Internet,N,1000,Ethernet,Fiber,1,1500,1200,15900,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2020 0:00
708024,922789,District,133553,STILLWATER SCHOOL DISTRICT 834,MN,1036305,2820947,1,Transport and Internet,Y,10000,Dark Fiber Service,Fiber,13,0,17740,17740,TIES (Technology and Information Educational Services),TRUE,n/a,FALSE,FALSE,FALSE,TRUE,6/30/2023 0:00
708160,922539,District,133948,BROWERVILLE SCHOOL DIST 787,MN,1037602,2825261,1,Transport and Internet,Y,1000,Lit Fiber Service,Fiber,1,0,462.5,5550,"Tekstar Communications, Inc.",TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
708574,922820,District,133737,ZUMBROTA-MAZEPPA INDEPENDENT SCHOOL DISTRICT,MN,1040830,2836032,1,Transport and Internet,Y,100,Lit Fiber Service,Fiber,4,0,7700,92400,Wasioja Educational Technology Cooperative,TRUE,n/a,FALSE,FALSE,FALSE,TRUE,7/1/2018 0:00
708649,922800,District,133965,VERNDALE SCHOOL DISTRICT 818,MN,1042106,2841558,1,Transport,N,500,Dark Fiber Service,Fiber,1,0,708.57,8502.84,West Central Telephone Assn.,TRUE,n/a,FALSE,FALSE,FALSE,FALSE,6/30/2016 0:00
708910,922714,District,133536,NORTHFIELD SCHOOL DISTRICT 659,MN,1043223,2844657,1,Transport and Internet,N,150,Standalone Internet Access,Other / Uncategorized,1,0,4560,54720,TIES (Technology and Information Educational Services),TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
709003,922796,District,133644,LAKE SUPERIOR SCHOOL DIST 381,MN,1044167,2848572,1,Transport and Internet,N,100,Standalone Internet Access,Other / Uncategorized,1,0,655,7860,Northeast Service Cooperative,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2019 0:00
709056,922659,District,133952,LAPORTE SCHOOL DISTRICT 306,MN,1044877,2856912,1,Internet,N,40,Ethernet,Other / Uncategorized,1,0,194.95,2339.4,Paul bunyan Rural Telephone Cooperative,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
709061,922353,Consortium,145825,Little Crow Telemedia Network,MN,1044960,2850428,1,Internet,N,1000,Ethernet,Fiber,42,0,1900,22800,Hutchinson Telephone Company,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
709104,922626,District,133674,HIBBING INDEP SCH DISTRICT 701,MN,1046044,2854332,1,Internet,Y,200,Standalone Internet Access,Fiber,1,0,1432.5,17190,Northeast Service Cooperative,TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2021 0:00
709267,922212,Consortium,133964,FRESHWATER EDUCATION DISTRICT,MN,1048940,2864317,1,Internet,Y,500,Ethernet,Fiber,0,0,4725,56700,"Tekstar Communications, Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
709519,924134,District,137307,CAMDENTON SCHOOL DIST R 3,MO,996802,2718808,1,Internet,N,100,Standalone Internet Access,Other / Uncategorized,2,0,1142,13704,"Charter Fiberlink - Missouri, LLC",TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2016 0:00
709521,924134,District,137307,CAMDENTON SCHOOL DIST R 3,MO,996802,2718829,1,Internet,N,100,Standalone Internet Access,Other / Uncategorized,1,0,976.66,11719.92,"Sho-Me Technologies, LLC",TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2016 0:00
709523,924134,District,137307,CAMDENTON SCHOOL DIST R 3,MO,996802,2718834,1,Internet,N,100,Standalone Internet Access,Other / Uncategorized,1,0,75,900,Southwestern Bell Telephone Company,TRUE,n/a,FALSE,TRUE,FALSE,FALSE,6/30/2016 0:00
709637,1020108,OtherLocation,137352,HOLLIDAY SCHOOL DISTRICT C 2,MO,1000120,2786060,1,Transport and Internet,N,10,Ethernet,Other / Uncategorized,1,0,1060,12720,"Windstream Communications, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
709725,924415,District,137295,NEOSHO SCHOOL DISTRICT R 5,MO,1003028,2755593,1,Internet,N,1,OC-N,Fiber,3,0,404.85,4858.2,"Cebridge Telecom MO, LLC",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2016 0:00
709741,924178,District,137402,CROCKER SCHOOL DISTRICT R 2,MO,1003121,2726205,1,Internet,N,100,Broadband Over Power Lines,Other / Uncategorized,1,0,2607,31284,"Windstream Communications, Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,3/10/2017 0:00
709764,924468,District,136891,PATTONVILLE SCHOOL DIST R 3,MO,1003895,2728427,1,Internet,N,500,Standalone Internet Access,Fiber,0,0,2325,27900,"Windstream Communications, Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
709765,924468,District,136891,PATTONVILLE SCHOOL DIST R 3,MO,1003895,2728436,1,Internet,N,250,Standalone Internet Access,Fiber,0,0,1666,19992,"Windstream Communications, Inc.",TRUE,n/a,TRUE,FALSE,FALSE,FALSE,6/30/2017 0:00
