"esh_id","nces_cd","name","union_code","state_senate_district","state_assembly_district","ulocal","locale","district_size","ia_oversub_ratio","district_type","num_schools","num_campuses","num_students","num_teachers","num_aides","num_other_staff","frl_percent","discount_rate_c1","discount_rate_c2","address","city","zip","county","postal_cd","latitude","longitude","exclude_from_ia_analysis","exclude_from_ia_cost_analysis","exclude_from_wan_analysis","exclude_from_wan_cost_analysis","exclude_from_current_fiber_analysis","fiber_metric_calc_group","fiber_metric_status","include_in_universe_of_districts","flag_array","tag_array","num_open_district_flags","clean_categorization","ia_bandwidth_per_student_kbps","meeting_2014_goal_no_oversub","meeting_2014_goal_oversub","meeting_2014_goal_no_oversub_fcc_25","meeting_2018_goal_no_oversub","meeting_2018_goal_oversub","meeting_2018_goal_no_oversub_fcc_25","at_least_one_line_not_meeting_broadband_goal","bw_upgrade_indicator","ia_monthly_cost_per_mbps","ia_bw_mbps_total","ia_monthly_cost_total","ia_monthly_cost_direct_to_district","ia_monthly_cost_shared","wan_monthly_cost_per_line","wan_monthly_cost_total","meeting_3_per_mbps_affordability_target","hierarchy_ia_connect_category","all_ia_connectcat","current_known_scalable_campuses","current_assumed_scalable_campuses","current_known_unscalable_campuses","current_assumed_unscalable_campuses","sots_known_scalable_campuses","sots_assumed_scalable_campuses","sots_known_unscalable_campuses","sots_assumed_unscalable_campuses","fiber_internet_upstream_lines","fixed_wireless_internet_upstream_lines","cable_internet_upstream_lines","copper_internet_upstream_lines","satellite_lte_internet_upstream_lines","uncategorized_internet_upstream_lines","wan_lines","wan_bandwidth_low","wan_bandwidth_high","gt_1g_wan_lines","lt_1g_fiber_wan_lines","lt_1g_nonfiber_wan_lines","consortium_affiliation","ia_procurement_type","ia_applicants","dedicated_isp_sp","dedicated_isp_services","dedicated_isp_contract_expiration","bundled_internet_sp","bundled_internet_services","bundled_internet_contract_expiration","upstream_sp","upstream_services","upstream_contract_expiration","wan_applicants","wan_sp","wan_services","wan_contract_expiration","non_fiber_lines","non_fiber_lines_w_dirty","non_fiber_internet_upstream_lines_w_dirty","fiber_internet_upstream_lines_w_dirty","fiber_wan_lines_w_dirty","lines_w_dirty","line_items_w_dirty","fiber_wan_lines","most_recent_ia_contract_end_date","wan_lines_w_dirty","ia_monthly_cost_no_backbone","backbone_monthly_cost","needs_wifi","c2_prediscount_budget_15","c2_prediscount_remaining_15","c2_prediscount_remaining_16","c2_postdiscount_remaining_15","c2_postdiscount_remaining_16","received_c2_15","received_c2_16","budget_used_c2_15","budget_used_c2_16","fiber_target_status","bw_target_status","upgrade_indicator","ia_monthly_cost_district_applied","ia_monthly_cost_other_applied","ia_monthly_funding_total","target_bandwidth","affordability_goal_sots","affordability_goal_knapsack","knapsack_bw","knapsack_bw_per_student","knapsack_meeting_goal_2014","knapsack_meeting_goal_2018","num_students_knapsack_meeting_goal_2014","num_students_knapsack_meeting_goal_2018","currently_meeting_connectivity_2014","currently_meeting_connectivity_2018","students_currently_meeting_2014","students_currently_meeting_2018"
889023,1201380,"OKALOOSA","000",NA,NA,22,"Suburban","Large",1.75,"Traditional",45,39,28788,1789.08,320,1301.63,0.424638082704163,0.6,0.6,"120 LOWERY PLACESE","FORT WALTON BEACH",32548,"OKALOOSA COUNTY","FL",30.406,-86.6073,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{fiber_not_target}",NA,"natively_clean",34.7366958454912,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.784,1000,1784,1784,0,365.066666666667,10952,TRUE,"Fiber","Lit Fiber",0,39,0,0,31,0,0,8,1,0,0,0,0,0,30,50,200,0,30,0,"","Self-procured","OKALOOSA COUNTY SCHOOL DIST (dedicated Internet)","","","","Cox Communications Gulf Coast, LLC","1 Lit Fiber line(s) at 1000 Mbps from Cox Communications Gulf Coast, LLC for $1784.00/mth","Cox Communications Gulf Coast, LLC - 6/2017","","","","OKALOOSA COUNTY SCHOOL DIST","Cox Florida Telcom, LP | Southern Light, LLC","19 Lit Fiber line(s) at 50 Mbps from Cox Florida Telcom, LP for $5567.00/mth | 4 Lit Fiber line(s) at 100 Mbps from Cox Florida Telcom, LP for $1792.00/mth | 4 Lit Fiber line(s) at 200 Mbps from Cox Florida Telcom, LP for $2108.00/mth | 2 Lit Fiber line(s) at 100 Mbps from Southern Light, LLC for $900.00/mth | 1 Lit Fiber line(s) at 200 Mbps from Southern Light, LLC for $585.00/mth","Cox Florida Telcom, LP - 6/2017 | Cox Florida Telcom, LP - 6/2017 | Cox Florida Telcom, LP - 6/2017 | Southern Light, LLC - 6/2017 | Southern Light, LLC - 6/2017",0,0,0,1,30,31,31,30,"2017-06-30",30,1784,0,TRUE,4347650,4347650,3182850.9664374,2608590,1909710.57986244,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,1784,0,1070.4,100,1,1,1000,3.47366958454912,0,0,0,0,0,0,0,0
890020,1305280,"THOMASTON-UPSON COUNTY","000",NA,NA,41,"Rural","Small",1,"Traditional",4,4,4212,266.9,71.3,281,0.704696449026346,0.9,0.85,"205 CIVIC CENTER DR","THOMASTON",30286,"UPSON COUNTY","GA",32.8857,-84.3121,FALSE,FALSE,TRUE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,"{missing_wan_small}","{line_items_outreach_confirmed,outlier_approved}",1,"dirty",94.9667616334283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,5.69661903271766,400,2278.64761308706,2000.94,277.707613087064,NA,0,FALSE,"Fiber","Lit Fiber",0,4,0,0,1,0,0,3,1,0,0,0,0,0,0,NA,NA,0,0,0,"GEORGIA BOARD OF REGENTS-PEACHNET","Consortium-provided","GEORGIA BOARD OF REGENTS-PEACHNET (dedicated Upstream) | GEORGIA BOARD OF REGENTS-PEACHNET (shared)","","","","","","","AT&T Corp.","1 Lit Fiber line(s) at 400 Mbps from AT&T Corp. for $2000.94/mth","AT&T Corp. - 6/2017","","","","",0,0,0,1,0,1,3,0,"2017-06-30",0,2120.05980652857,158.587806558491,TRUE,631800,483438.82,318456.93,410922.997,270688.3905,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,0,2278.64761308706,1868.49104273139,200,0,1,400,47.4833808167142,0,0,0,0,0,0,0,0
894145,1900026,"SOUTH O'BRIEN COMM SCHOOL DISTRICT","000",NA,NA,43,"Rural","Small",1,"Traditional",2,2,610,47.67,27.45,32.54,0.348765432098765,0.7,0.7,"216 SOUTH RUTLEDGE","PAULLINA",51046,"O'BRIEN COUNTY","IA",42.9775,-95.6891,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{outlier_approved}",NA,"natively_clean",49.1803278688525,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,17.3333333333333,30,520,520,0,125,125,FALSE,"Fiber","Lit Fiber",0,2,0,0,2,0,0,0,1,0,0,0,0,0,1,1000,1000,1,0,0,"","Self-procured","SOUTH O'BRIEN COMM SCH DIST (dedicated Internet)","","","","Community Cable Television Company of O'Brien County","1 Lit Fiber line(s) at 30 Mbps from Community Cable Television Company of O'Brien County for $520.00/mth","Community Cable Television Company of O'Brien County - 6/2017","","","","SOUTH O'BRIEN COMM SCH DIST","Community Cable Television Company of O'Brien County","1 Lit Fiber line(s) at 1000 Mbps from Community Cable Television Company of O'Brien County for $125.00/mth","Community Cable Television Company of O'Brien County - 6/2017",0,0,0,1,1,2,3,1,"2017-06-30",1,520,0,FALSE,91500,91500,31881.53,64050,22317.071,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,520,0,364,0,0,0,30,0,0,0,0,0,0,0,0,0
894164,1903480,"ALTA COMM SCHOOL DISTRICT","000",NA,NA,41,"Rural","Small",1,"Traditional",2,1,460,37.68,16.7,27.33,0.479452054794521,0.8,0.8,"101 WEST 5TH ST","ALTA",51002,"BUENA VISTA COUNTY","IA",42.6699,-95.3048,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{outlier_approved}",NA,"natively_clean",54.3478260869565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11.2,25,280,280,0,NA,0,FALSE,"Fiber","Lit Fiber",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Self-procured","ALTA COMMUNITY SCHOOL DISTRICT (dedicated Internet)","","","","ALTA MUNICIPAL UTILITIES","1 Lit Fiber line(s) at 25 Mbps from ALTA MUNICIPAL UTILITIES for $280.00/mth","ALTA MUNICIPAL UTILITIES - 6/2017","","","","","","","",0,0,0,1,0,1,1,0,"2017-06-30",0,280,0,TRUE,69000,69000,63960,55200,51168,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",TRUE,280,0,224,0,0,1,25,0,0,0,0,0,0,0,0,0
894205,1906540,"CEDAR RAPIDS COMM SCHOOL DISTRICT","000",NA,NA,12,"Urban","Large",1.75,"Traditional",31,31,15817,1092.69,379.07,989.8,0.49238083627941,0.8,0.8,"2500 EDGEWOOD RD NW","CEDAR RAPIDS",52405,"LINN COUNTY","IA",42.0051,-91.7077,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{outlier_approved}",NA,"natively_clean",63.2231143706139,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.25,1000,2250,2250,0,0,0,TRUE,"Fiber","Lit Fiber",0,31,0,0,31,0,0,0,1,0,0,0,0,0,31,10000,10000,31,0,0,"","Self-procured","CEDAR RAPIDS COMM SCHOOL DIST (dedicated Internet)","","","","Imon Communications, LLC","1 Lit Fiber line(s) at 1000 Mbps from Imon Communications, LLC for $2250.00/mth","Imon Communications, LLC - 6/2019","","","","CEDAR RAPIDS COMM SCHOOL DISTRICT","District Owned","31 Dark Fiber line(s) at 10000 Mbps from District Owned for $0.00/mth","District Owned - 6/2017",0,0,0,1,31,32,33,31,"2019-06-30",31,2250,0,FALSE,2372550,1663110.84,1520894.76912962,1330488.672,1216715.8153037,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,2250,0,1800,200,1,1,1000,12.6446228741228,0,0,0,0,0,0,0,0
894223,1907470,"CLAY CENTRAL-EVERLY COMM SCHOOL DISTRICT","000",NA,NA,42,"Rural","Small",1,"Traditional",2,2,311,22.67,7.75,14.37,0.42042042042042,0.7,0.7,"401 CHURCH ST","ROYAL",51357,"CLAY COUNTY","IA",43.0625,-95.2857,FALSE,FALSE,TRUE,TRUE,FALSE,"metric_extrapolation","clean_target",TRUE,"{missing_wan_small}",NA,1,"dirty",96.4630225080386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,15.2173333333333,30,456.52,456.52,0,NA,0,FALSE,"Copper","DSL",0,0.92,1,0.08,0,0,1,1,0,0,0,1,0,0,0,NA,NA,0,0,0,"","Self-procured","CLAY CTRL-EVERLY SCHOOL DIST (dedicated Internet)","","","","Royal Telephone Company","1 DSL line(s) at 30 Mbps from Royal Telephone Company for $456.52/mth","Royal Telephone Company - 6/2017","","","","","","","",1,1,1,0,0,1,1,0,"2017-06-30",0,456.52,0,FALSE,46650,46650,11467.61,32655,8027.327,FALSE,TRUE,FALSE,FALSE,"Target","Target",FALSE,456.52,0,319.564,0,0,0,30,0,0,0,0,0,0,0,0,0
894409,1921870,"OSKALOOSA COMM SCHOOL DISTRICT","000",NA,NA,41,"Rural","Small",1,"Traditional",4,3,2364,152.37,57,135.68,0.487854251012146,0.7,0.7,"1800 NORTH 3RD","OSKALOOSA",52577,"MAHASKA COUNTY","IA",41.3085,-92.6391,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",84.6023688663283,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,10,200,2000,2000,0,0,0,FALSE,"Fiber","Lit Fiber",0,3,0,0,3,0,0,0,1,0,0,0,0,0,2,50,1000,1,1,0,"","Self-procured","OSKALOOSA COMM SCHOOL DISTRICT (dedicated Internet)","","","","MAHASKA COMMUNICATION GROUP, LLC","1 Lit Fiber line(s) at 200 Mbps from MAHASKA COMMUNICATION GROUP, LLC for $2000.00/mth","MAHASKA COMMUNICATION GROUP, LLC - 6/2017","","","","OSKALOOSA COMM SCHOOL DISTRICT","MAHASKA COMMUNICATION GROUP, LLC","1 Dark Fiber line(s) at 1000 Mbps from MAHASKA COMMUNICATION GROUP, LLC for $0.00/mth | 1 Dark Fiber line(s) at 50 Mbps from MAHASKA COMMUNICATION GROUP, LLC for $0.00/mth","MAHASKA COMMUNICATION GROUP, LLC - 6/2017 | MAHASKA COMMUNICATION GROUP, LLC - 6/2016",0,0,0,1,2,3,3,2,"2017-06-30",2,2000,0,FALSE,358550,229229,229229,160460.3,160460.3,TRUE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,2000,0,1400,200,0,1,200,84.6023688663283,0,0,0,0,0,0,0,0
894438,1925590,"SERGEANT BLUFF-LUTON COMM SCHOOL DISTRICT","000",NA,NA,22,"Suburban","Small",1,"Traditional",4,3,1554,99.18,27.75,71.48,0.279279279279279,0.5,0.5,"201 PORT NEAL RD","SERGEANT BLUFF",51054,"WOODBURY COUNTY","IA",42.3989,-96.3555,FALSE,FALSE,TRUE,TRUE,FALSE,"metric_extrapolation","clean_not_target",TRUE,"{missing_wan_small}","{outlier_approved}",1,"dirty",64.3500643500644,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,6.0336,100,603.36,603.36,0,NA,0,FALSE,"Fiber","Lit Fiber",0,3,0,0,1,0,0,2,1,0,0,0,0,0,0,NA,NA,0,0,0,"","Self-procured","SERGEANT BLUFF-LUTON COMM SCHOOL DISTRICT (dedicated Internet)","","","","Northwest Iowa Telephone LLC","1 Lit Fiber line(s) at 100 Mbps from Northwest Iowa Telephone LLC for $603.36/mth","Northwest Iowa Telephone LLC - 6/2020","","","","","","","",0,0,0,1,0,1,2,0,"2020-06-30",0,603.36,0,FALSE,233100,233100,233100,149184,149184,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,603.36,0,301.68,0,0,1,100,0,0,0,0,0,0,0,0,0
895401,1600360,"BOISE INDEPENDENT DISTRICT","000",NA,NA,12,"Urban","Large",1.75,"Traditional",49,45,26789,1455.53,229.78,732.17,0.411830702568864,0.8,0.8,"8169 WEST VICTORY RD","BOISE",83709,"ADA COUNTY","ID",43.5756,-116.2831,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{outlier_approved}",NA,"machine_cleaned",74.6575086789354,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.9,2000,3800,3800,0,832.474230769231,43288.66,TRUE,"Fiber","Lit Fiber",0,45,0,0,45,0,0,0,1,0,0,0,0,0,52,10000,10000,52,0,0,"","Self-procured","BOISE CITY INDEPENDENT DIST 1 (dedicated Internet)","","","","Tek-Hut, Inc","1 Lit Fiber line(s) at 2000 Mbps from Tek-Hut, Inc for $3800.00/mth","Tek-Hut, Inc - 6/2018","","","","BOISE CITY INDEPENDENT DIST 1","Zayo Group, LLC","52 Dark Fiber line(s) at 10000 Mbps from Zayo Group, LLC for $43288.66/mth","Zayo Group, LLC - 6/2024",0,0,0,1,52,53,56,52,"2018-06-30",52,3800,0,FALSE,4041000,3792636,3792636,2275581.6,2275581.6,TRUE,FALSE,FALSE,FALSE,"Not Target","Target",TRUE,3800,0,3040,1050,1,1,2000,39.1951920564411,0,0,0,0,0,0,0,0
895406,1600510,"CALDWELL DISTRICT","000",NA,NA,22,"Suburban","Medium",1.5,"Traditional",10,9,6343,323.8,43.14,151.91,0.817429330001562,0.9,0.85,"1502 FILLMORE ST","CALDWELL",83605,"CANYON COUNTY","ID",43.6565,-116.6851,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",63.0616427557938,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2.4875,400,995,995,0,1500,12000,TRUE,"Fiber","Lit Fiber",0,9,0,0,9,0,0,0,1,0,0,0,0,0,8,1000,1000,8,0,0,"","Self-procured","CALDWELL SCHOOL DISTRICT 132 (dedicated Internet)","","","","Tek-Hut, Inc","1 Lit Fiber line(s) at 400 Mbps from Tek-Hut, Inc for $995.00/mth","Tek-Hut, Inc - 6/2019","","","","CALDWELL SCHOOL DISTRICT 132","TW Telecom Holdings, Inc.","8 Lit Fiber line(s) at 1000 Mbps from TW Telecom Holdings, Inc. for $12000.00/mth","TW Telecom Holdings, Inc. - 3/2019",0,0,0,1,8,9,9,8,"2019-06-30",8,995,0,FALSE,951450,951450,883620.24,808732.5,751077.204,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",TRUE,995,0,895.5,50,1,1,400,7.88270534447422,0,0,0,0,0,0,0,0
895409,1600600,"VALLIVUE SCHOOL DISTRICT","000",NA,NA,22,"Suburban","Medium",1.5,"Traditional",11,10,7734,364.26,80.24,194.42,0.629280712921706,0.8,0.8,"5207 SOUTH MONTANA AVE","CALDWELL",83607,"CANYON COUNTY","ID",43.6234,-116.6804,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,"{outreach_confirmed}",NA,"outreach_confirmed",77.5795190069822,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.70166666666667,600,2221,2221,0,397.6125,3180.9,FALSE,"Fiber","Lit Fiber",2,0,8,0,10,0,0,0,2,0,0,0,0,0,8,100,800,0,0,8,"","Self-procured","VALLIVUE SCHOOL DISTRICT 139 (dedicated Internet) | VALLIVUE SCHOOL DISTRICT (dedicated Internet)","","","","Cogent Communications, Inc. | Electric Lightwave","1 Lit Fiber line(s) at 400 Mbps from Cogent Communications, Inc. for $2221.00/mth | 1 Lit Fiber line(s) at 200 Mbps from Electric Lightwave for $0.00/mth","Cogent Communications, Inc. - 6/2018 | Electric Lightwave - 6/2017","","","","VALLIVUE SCHOOL DISTRICT | VALLIVUE SCHOOL DISTRICT 139","Digis LLC","5 Fixed Wireless line(s) at 100 Mbps from Digis LLC for $691.50/mth | 1 Fixed Wireless line(s) at 400 Mbps from Digis LLC for $553.20/mth | 1 Fixed Wireless line(s) at 600 Mbps from Digis LLC for $829.80/mth | 1 Fixed Wireless line(s) at 800 Mbps from Digis LLC for $1106.40/mth","Digis LLC - 6/2018 | Digis LLC - 6/2018 | Digis LLC - 6/2017 | Digis LLC - 6/2017",8,8,0,2,0,10,10,0,"2017-06-30",8,2221,0,FALSE,1160100,1160100,690423.430220112,928080,552338.744176089,FALSE,TRUE,FALSE,FALSE,"Target","Target",TRUE,2221,0,1776.8,200,0,1,600,25.8598396689941,0,0,0,0,0,0,0,0
895415,1600780,"COEUR D'ALENE DISTRICT","000",NA,NA,13,"Urban","Large",1.75,"Traditional",17,17,10510,478.19,87.91,214.58,0.420043042949378,0.6,0.6,"1400 NORTH NORTHWOOD CENTER CT","COEUR D'ALENE",83814,"KOOTENAI COUNTY","ID",47.6979,-116.8057,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"machine_cleaned",95.1474785918173,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.888,1000,1888,1888,0,770.44,13097.48,TRUE,"Fiber","Lit Fiber",0,17,0,0,17,0,0,0,1,0,0,0,0,0,17,10000,10000,17,0,0,"","Self-procured","COEUR D'ALENE SCHOOL DIST 271 (dedicated Internet)","","","","Ednetics, Inc.","1 Lit Fiber line(s) at 1000 Mbps from Ednetics, Inc. for $1888.00/mth","Ednetics, Inc. - 6/2018","","","","COEUR D'ALENE SCHOOL DIST 271","Fatbeam, LLC","17 Lit Fiber line(s) at 10000 Mbps from Fatbeam, LLC for $13097.48/mth","Fatbeam, LLC - 6/2021",0,0,0,1,17,18,18,17,"2018-06-30",17,1888,0,FALSE,1576500,1550291.58,1204434.52374424,930174.948,722660.714246547,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,1888,0,1132.8,200,1,1,1000,19.0294957183635,0,0,0,0,0,0,0,0
895421,1600930,"BONNEVILLE JOINT DISTRICT","000",NA,NA,23,"Suburban","Large",1.75,"Traditional",21,20,10522,515.21,108.89,228.97,0.431152941176471,0.6,0.6,"3497 NORTH AMMON RD","IDAHO FALLS",83401,"BONNEVILLE COUNTY","ID",43.5276,-111.9641,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{outlier_approved}",NA,"machine_cleaned",95.0389659760502,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1.5,1000,1500,1500,0,680.8,13616,TRUE,"Fiber","Lit Fiber",0,20,0,0,20,0,0,0,1,0,0,0,0,0,20,1000,1000,20,0,0,"","Self-procured","BONNEVILLE JOINT SCH DIST 93 (dedicated Internet)","","","","Silver Star Telephone Co., Inc.","1 Lit Fiber line(s) at 1000 Mbps from Silver Star Telephone Co., Inc. for $1500.00/mth","Silver Star Telephone Co., Inc. - 6/2018","","","","BONNEVILLE JOINT SCH DIST 93","Cable One, Inc. | City of Ammon","16 Lit Fiber line(s) at 1000 Mbps from Cable One, Inc. for $10700.00/mth | 1 Dark Fiber line(s) at 1000 Mbps from City of Ammon for $729.00/mth | 1 Dark Fiber line(s) at 1000 Mbps from City of Ammon for $729.00/mth | 1 Dark Fiber line(s) at 1000 Mbps from City of Ammon for $729.00/mth | 1 Dark Fiber line(s) at 1000 Mbps from City of Ammon for $729.00/mth","Cable One, Inc. - 6/2018 | City of Ammon - 6/2018 | City of Ammon - 6/2018 | City of Ammon - 6/2018 | City of Ammon - 6/2018",0,0,0,1,20,21,21,20,"2018-06-30",20,1500,0,FALSE,1602300,950430.77,512721.360000001,570258.462,307632.816000001,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,1500,0,900,100,1,1,1000,9.50389659760502,0,0,0,0,0,0,0,0
895427,1601110,"FREMONT COUNTY JOINT DISTRICT","000",NA,NA,41,"Rural","Medium",1.5,"Traditional",7,7,2193,127.79,30.54,47.81,0.558586762075134,0.8,0.8,"945 WEST FIRST NORTH","ST. ANTHONY",83445,"FREMONT COUNTY","ID",43.9655,-111.6951,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{outlier_approved}",NA,"natively_clean",45.5996352029184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,11,100,1100,1100,0,1528.125,12225,FALSE,"Fiber","Lit Fiber",0,7,0,0,7,0,0,0,1,0,0,0,0,0,8,100,1000,3,5,0,"","Self-procured","FREMONT COUNTY JOINT DIST 215 (dedicated Internet)","","","","ENA Services, LLC","1 Lit Fiber line(s) at 100 Mbps from ENA Services, LLC for $1100.00/mth","ENA Services, LLC - 6/2018","","","","FREMONT COUNTY JOINT DIST 215","ENA Services, LLC","4 Lit Fiber line(s) at 100 Mbps from ENA Services, LLC for $8180.00/mth | 3 Lit Fiber line(s) at 1000 Mbps from ENA Services, LLC for $750.00/mth | 1 Lit Fiber line(s) at 500 Mbps from ENA Services, LLC for $3295.00/mth","ENA Services, LLC - 6/2018 | ENA Services, LLC - 6/2018 | ENA Services, LLC - 6/2018",0,0,0,1,8,9,9,8,"2018-06-30",8,1100,0,FALSE,328950,328950,328950,240133.5,240133.5,FALSE,FALSE,FALSE,FALSE,"Not Target","Target",FALSE,1100,0,880,50,0,1,100,22.7998176014592,0,0,0,0,0,0,0,0
895428,1601140,"FRUITLAND DISTRICT","000",NA,NA,32,"Town","Small",1,"Traditional",3,3,1704,85.21,22.88,39.95,0.461361014994233,0.6,0.6,"401 IOWA AVE","FRUITLAND",83619,"PAYETTE COUNTY","ID",44.0078,-116.9166,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,"{fiber_not_target,outlier_approved}",NA,"machine_cleaned",60.4460093896714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1.55271844660194,103,159.93,159.93,0,0,0,TRUE,"Fiber","DSL | Lit Fiber | Other Copper",0,3,0,0,3,0,0,0,1,0,0,2,0,0,3,1000,1000,3,0,0,"","Self-procured","FRUITLAND SCHOOL DIST 373 (dedicated Internet)","","","","Farmers Mutual Telephone Company","1 DSL line(s) at 1.5 Mbps from Farmers Mutual Telephone Company for $42.94/mth | 1 Other Copper line(s) at 1.5 Mbps from Farmers Mutual Telephone Company for $15.00/mth | 1 Lit Fiber line(s) at 100 Mbps from Farmers Mutual Telephone Company for $101.99/mth","Farmers Mutual Telephone Company - 6/2017 | Farmers Mutual Telephone Company - 6/2017 | Farmers Mutual Telephone Company - 6/2017","","","","FRUITLAND DISTRICT","District Owned","3 Dark Fiber line(s) at 1000 Mbps from District Owned for $0.00/mth","District Owned - 6/2017",2,2,2,1,3,6,6,3,"2017-06-30",3,159.93,0,FALSE,255600,255600,175380,153360,105228,FALSE,TRUE,FALSE,FALSE,"Not Target","Target",FALSE,159.93,0,95.958,0,1,1,103,0,0,0,0,0,0,0,0,0
895450,1601770,"KUNA JOINT DISTRICT","000",NA,NA,31,"Town","Medium",1.5,"Traditional",11,11,5189,268.06,52.61,57.61,0.416205910390848,0.7,0.7,"711 EAST PORTER RD","KUNA",83634,"ADA COUNTY","ID",43.498,-116.405,FALSE,FALSE,FALSE,FALSE,FALSE,"metric_extrapolation","clean_not_target",TRUE,NA,NA,NA,"natively_clean",77.0861437656581,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,3.5,400,1400,1400,0,0,0,FALSE,"Fiber","Lit Fiber",0,11,0,0,11,0,0,0,1,0,0,0,0,0,10,10000,10000,10,0,0,"","Self-procured","KUNA JOINT SCHOOL DISTRICT 3 (dedicated Internet)","","","","Ednetics, Inc.","1 Lit Fiber line(s) at 400 Mbps from Ednetics, Inc. for $1400.00/mth","Ednetics, Inc. - 6/2019","","","","KUNA JOINT DISTRICT","District Owned","10 Dark Fiber line(s) at 10000 Mbps from District Owned for $0.00/mth","District Owned - 6/2017",0,0,0,1,10,11,11,10,"2019-06-30",10,1400,0,TRUE,787550,346485.35,279286.35,242539.745,195500.445,TRUE,TRUE,FALSE,FALSE,"Not Target","Target",TRUE,1400,0,980,100,0,1,400,19.2715359414145,0,0,0,0,0,0,0,0
895453,1601860,"LEWISTON INDEPENDENT DISTRICT","000",NA,NA,13,"Urban","Medium",1.5,"Traditional",11,11,4975,277.43,48.11,135.16,0.366342528279421,0.6,0.6,"3317 12TH ST","LEWISTON",83501,"NEZ PERCE COUNTY","ID",46.383,-116.9696,FALSE,FALSE,FALSE,TRUE,FALSE,"metric_extrapolation","clean_target",TRUE,NA,"{outlier_approved}",NA,"natively_clean",40.2010050251256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,7.475,200,1495,1495,0,NA,0,FALSE,"Fixed Wireless","Fixed Wireless",0,9.2,1,0.8,1,10,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,"","Self-procured","LEWISTON SCHOOL DISTRICT 340 (dedicated Internet)","","","","StarTouch Inc.","1 Fixed Wireless line(s) at 200 Mbps from StarTouch Inc. for $1495.00/mth","StarTouch Inc. - 6/2017","","","","","","","",1,1,1,0,0,1,1,0,"2017-06-30",0,1495,0,FALSE,746250,746250,746250,544762.5,544762.5,FALSE,FALSE,FALSE,FALSE,"Target","Target",FALSE,1495,0,897,100,0,1,200,20.1005025125628,0,0,0,0,0,0,0,0
