"esh_id","name","postal_cd","c2_prediscount_budget_15","c2_prediscount_remaining_17","c2_postdiscount_remaining_17","needs_wifi"
"967105","Grainger County School District","TN",559040,70198.07,56173.062,"f"
"967107","Greene County School District","TN",1024719.19,94511.62,76858.2145,"f"
"967108","Greeneville City Schools","TN",434371.23,12602.4,9375.028,"f"
"967048","Hamblen County School District","TN",1506052.24,989.76,841.296,"t"
"967116","Haywood County School District","TN",438463.79,1012.56,860.676,"t"
"967119","Henry County School District","TN",440612.37,50936.59,40808.6855,"f"
"967128","Humphreys County Schools","TN",439231.14,43374.14,33285.936,"f"
"967129","Huntingdon Special School Dist","TN",180480.72,0,0,"t"
"967152","Jackson-Madison County School System","TN",1962625.41,175871.07,149490.4095,"f"
"967141","Lake County School","TN",118632.31,0,0,"f"
"967162","Mcnairy County Board Of Educ","TN",631222.11,39875.72,33894.362,"f"
"967163","Meigs County Schools","TN",263661.46,23235.49,18588.392,"t"
"967165","Milan Special School District","TN",298499.15,7472.91,6102.42,"f"
"967169","Morgan County School District","TN",454322.33,33584.08,28483.0275,"t"
"967176","Obion County School District","TN",507985.7,40796.35,32637.08,"t"
"967177","Oneida Special School District","TN",186466.05,19147.36,15317.888,"f"
"967185","Putnam County School District","TN",1633381.21,95953.2,76762.56,"t"
"967187","Richard City Indep School Dist","TN",41897.31,0,0,"t"
"967190","Rogersville City School Dist","TN",97606.92,0,0,"f"
"967207","Trenton Special School Dist","TN",188307.69,8795.33,7036.264,"f"
"967212","Union City Schools","TN",251383.86,35537.82,28430.256,"f"
"967213","Union County School District","TN",462967.78,0,0,"f"
"967221","West Carroll Special School District","TN",142266.69,12064.77,9651.816,"t"
"968964","Abbott Indep School District","TX",43585.48,5139.88,3083.928,"f"
"968972","Alba-Golden Ind School Dist","TX",134900.13,10768.22,8614.576,"f"
"968973","Albany Indep School District","TX",79497.46,2743.46,1718.516,"f"
"968975","Aledo Indep School District","TX",835337.21,10143.07,5071.535,"t"
"968682","Alvarado Indep School District","TX",571215.34,53212.01,42569.608,"f"
"968985","Amherst Isd","TX",24708.67,0,0,NA
"968991","Angleton Indep School District","TX",1054134.22,13348.84,9748.1495,NA
"968993","Anson Indep School District","TX",115562.91,2724.68,2179.744,"f"
"968994","Anthony Indep School District","TX",128607.86,2779.89,2362.9065,"f"
"968997","Aquilla Indep School District","TX",40362.61,912.61,638.827,"f"
"969003","Archer City School District","TX",70596.2,0,0,"f"
"969006","Arp Independent School Dist","TX",128300.92,0,0,"f"
"969007","Athens Indep School District","TX",483583.97,30358,24717.9845,"f"
"969009","Atlanta Indep School District","TX",269237.51,21937.53,16750.1805,"f"
"969010","Aubrey Indep School District","TX",368328,37538.8,24495.794,"f"
"969012","Austwell-Tivoli Indep Sch Dist","TX",25015.61,3375.17,2585.092,"t"
"969014","Avalon Indep School District","TX",58318.6,0,0,"f"
"969016","Avinger Indep School District","TX",20258.04,0,0,"f"
"969018","Axtell Indep School District","TX",119297.32,1174.69,939.752,"f"
"969020","Baird Indep School District","TX",48189.58,0,0,"f"
"969026","Banquete Indep School District","TX",145489.56,0,0,"f"
"969028","Bartlett Indep School District","TX",57397.78,0,0,"f"
"969029","Bastrop Indep School District","TX",1579410.9,111275.27,91766.7795,"f"
"969031","Bay City Indep School District","TX",576433.32,13346.48,10615.1525,"t"
"969035","Beckville Isd","TX",103438.78,0,0,"f"
"969036","Beeville Indep School District","TX",516273.08,17483.74,14757.7585,"t"
"970240","Benavides Indep Sch District","TX",55863.08,0,0,"f"
"969045","Ben Bolt-Palito Blanco I S D","TX",83180.74,2993.2,2544.22,"f"
"969047","Benjamin Indep School District","TX",15347,947,757.6,"f"
"969049","Big Sandy Isd","TX",75814.18,4802.18,3841.744,"f"
"969052","Birdville Indep School Dist","TX",3661026.85,289747.52,188346.5605,"f"
"968674","Blackwell Cons Indep Sch Dist","TX",23020.5,3376.5,2363.55,NA
"969057","Bloomburg Indep School Dist","TX",43432.01,0,0,"f"
"969064","Boerne Indep School District","TX",1222132.74,9412.8,6588.96,NA
"969067","Bonham Indep School District","TX",258903.89,3285.03,2675.405,"f"
"969069","Booker Indep School District","TX",62001.88,0,0,"f"
"969073","Bovina Indep School District","TX",75200.3,0,0,"f"
"969074","Bowie Independent School District","TX",259824.71,26155.79,19728.59,"f"
"969076","Boys Ranch Independent School District","TX",51668.18,0,0,"f"
"970165","Brazos Independent School District","TX",115255.97,0,0,"t"
"969081","Breckenridge I.S.D.","TX",229130.71,12405.41,10483.9765,"t"
"969088","Broaddus Indep School District","TX",61694.94,0,0,"f"
"969103","Bruceville-Eddy School Dist","TX",116176.79,16057.21,12845.768,"f"
"969107","Buckholts Indep School Dist","TX",24401.73,0,0,"f"
"969110","Buena Vista Indep School Dist","TX",35298.1,3303.82,2312.674,"f"
"969114","Buna Indep School District","TX",223912.73,12671.12,8267.184,"f"
"969127","Callisburg Indep School Dist","TX",176030.09,24964.47,17469.182,"f"
"969131","Campbell Indep School District","TX",54328.38,6733.05,5386.44,"f"
"969133","Canton Indep School District","TX",317529.43,29944.1,21136.452,"f"
"969134","Canutillo Independent School District","TX",789142.74,3671.99,2937.592,"t"
"969136","Carlisle Indep School District","TX",101750.61,993.61,844.5685,"f"
"969160","Chapel Hill Indep School Dist","TX",543283.8,49418.27,41036.098,NA
"969161","Chapel Hill Indep School Dist","TX",157306.75,5976.07,4474.93,"f"
"969164","Cherokee Indep School District","TX",18262.93,2.23,1.784,"f"
"969170","Chilton Indep School District","TX",78116.23,0,0,"f"
"969171","China Spring Independent School District","TX",431199.49,57686.87,31150.255,"f"
"969174","Cisco Indep School District","TX",128914.8,11522.76,8823.374,"t"
"969176","Clarendon Indep School Dist","TX",73819.07,1679.35,1343.48,"f"
"969177","Clarksville Indep School Dist","TX",90444.96,0,0,"f"
"969179","Claude Indep School District","TX",54174.91,0,0,"f"
"969181","Cleburne Indep School District","TX",1039196.5,121843.38,94980.147,"f"
"969184","Clifton Indep School District","TX",148252.02,0,0,"f"
"969190","Coleman Indep School District","TX",130296.03,0,0,"f"
"969191","Collinsville Indep School Dist","TX",93309.76,10282.49,7197.743,"f"
"969192","Colmesneil Indep School Dist","TX",72898.25,2155.86,1724.688,"f"
"969195","Columbus Indep School District","TX",253327.76,18825.6,13177.92,"f"
"969204","Como-Pickton Indep School Dist","TX",116483.73,5953.98,4763.184,"t"
"969209","Coolidge Indep School District","TX",51719.39,0,0,"f"
"969218","Cotton Center Indep Sch Dist","TX",13965.77,940.77,799.6545,"f"
"969219","Cotulla Indep School District","TX",208872.67,8099.1,6884.235,NA
"969222","Covington Isd","TX",48649.99,0,0,NA
"969229","Crockett Indep School District","TX",179917.97,13707.84,10239.744,"f"
"969231","Cross Plains Indep School Dist","TX",52640.21,877.21,701.768,"t"
"969233","Cross Roads Indep Sch District","TX",83180.74,10957.25,8765.8,"f"
"969238","Culberson Co-Allamore Schools","TX",71670.49,1620.52,1331.6365,"f"
"969239","Cumby Indep School District","TX",57858.19,2056.69,1439.683,"f"
"969242","Cypress-Fairbanks Independent School District","TX",17425904.62,359921.93,232517.99,NA
"969246","Dalhart Indep School District","TX",278138.77,28286.47,22428.3655,"f"
"969248","Damon Indep School District","TX",29619.71,369.71,314.2535,"f"
"969251","Darrouzett Ind School District","TX",18876.81,2226.85,1781.48,"f"
"969253","Dawson Indep School District","TX",26089.9,0,0,"f"
"969256","De Leon Indep School District","TX",107889.41,5079.69,4063.752,"f"
"969261","Dell City Indep School Dist","TX",11049.84,0,0,"f"
"969260","Del Valle Indep School Dist","TX",1773652.79,35125.35,29856.5475,"t"
"969267","Detroit Indep School District","TX",81492.57,9166.18,7332.944,"f"
"969272","Dew Indep School District","TX",25782.96,1812.96,1450.368,"t"
"969278","Dilley Indep School District","TX",152395.71,0,0,"f"
"969279","Dime Box Indep School District","TX",28852.36,0,0,"f"
"968677","Dripping Springs Indep Sch Dist","TX",869100.61,0,0,"f"
"969289","Dublin Indep School District","TX",180634.19,0,0,"f"
"969290","Dumas Indep School District","TX",698800.04,72496.94,59196.9885,"f"
"969296","Eagle Pass Independent School District","TX",2312485.96,265126.09,216536.7125,"f"
"969300","Early Indep School District","TX",183089.71,8645.87,6916.696,NA
"969305","Eastland Indep School District","TX",179917.97,15842.65,11197.266,"f"
"969314","El Campo Indep School District","TX",552492,12459.9,10243.976,"t"
"969317","Electra Indep School District","TX",65071.28,4221.69,3377.352,"f"
"969315","El Paso Indep School District","TX",9227895.21,586971.08,486094.302,"t"
"969323","Ennis Indep School District","TX",898873.79,30786.3,24666.784,"t"
"969326","Eula Indep School District","TX",63587.71,4024.2,3090.955,"f"
"969330","Everman Indep School District","TX",903784.83,94401.06,80240.901,"f"
"969333","Fabens Indep School District","TX",356050.4,40130.46,34110.891,"f"
"969336","Fairfield Indep School Dist","TX",286068.08,41682.53,32178.902,"f"
"969337","Falls City Indep School Dist","TX",55095.73,0,0,"t"
"969346","Flatonia Indep School District","TX",97658.05,9412.8,8000.88,"t"
"969349","Floresville Indep School Dist","TX",612703.37,39597.84,30945.35,"t"
"969351","Floydada Indep School District","TX",120627.42,0,0,"f"
"969352","Follett Indep School District","TX",26703.78,0.09,0.072,"t"
"969356","Fort Bend Independent School District","TX",11070149.17,1337701.25,696485.334,"t"
"969373","Fort Stockton Indep Sch Dist","TX",378303.55,19158.82,15327.056,"f"
"969364","Fredericksburg Indep Sch Dist","TX",469055.45,6704.86,5363.888,NA
"969361","Freer Indep School District","TX",124464.17,712.42,569.936,"f"
"969368","Frost Indep School District","TX",69368.44,7961.47,6369.176,"f"
"969369","Fruitvale Indep School Dist","TX",62922.7,4075.02,3418.534,"f"
"969378","Ganado Indep School District","TX",120167.01,0,0,NA
"969380","Garland Indep School District","TX",8571350.55,295245.14,223758.446,"f"
"969382","Garner Indep School District","TX",30847.47,697.63,558.104,"f"
"969386","Gause Isd","TX",26703.78,2127.62,1702.096,"t"
"969391","Giddings Independent School District","TX",298959.56,656.3,525.04,"f"
"969397","Godley Indep School District","TX",272869.66,18178.03,14191.035,"f"
"969404","Gonzales Indep School District","TX",390120.74,30998.81,24799.048,"t"
"969406","Goose Creek Cons Ind Sch Dist","TX",3538608.84,424458.2,316194.0315,"f"
"969408","Gorman Indep School District","TX",50952.04,0,0,"t"
"969411","Graham Indep School District","TX",388483.7,22857.86,18286.288,"f"
"969415","Grandfalls-Royalty School Dist","TX",23634.38,2151.1,1828.435,"f"
"969418","Grandview Indep School Dist","TX",180327.25,26181.4,17041.623,"f"
"969433","Gunter Indep School District","TX",135718.61,12615.95,8404.178,"f"
"969434","Gustine Indep School District","TX",24708.67,0,0,"t"
"969436","Guthrie Common School District","TX",16881.7,1036.63,725.641,NA
"969442","Hallsville Indep School Dist","TX",738344.17,0,0,"f"
"969444","Hamlin Indep School District","TX",62155.35,4479.13,3807.2605,"f"
"969448","Hardin Indep School District","TX",145080.28,9412.8,6588.96,"f"
"969450","Harlandale Indep School Dist","TX",2309621,72149.99,52871.3105,"t"
"969459","Hartley Indep School District","TX",35605.04,457.04,365.632,"f"
"969464","Hawkins Indep School District","TX",112493.51,0,0,"f"
"969465","Hawley Indep School District","TX",114335.15,1630.02,1304.016,"t"
"969468","Hemphill Indep School District","TX",141652.81,19396.2,15516.96,"f"
"969469","Hempstead Indep School Dist","TX",318450.25,5927.19,4741.752,"f"
"969472","Hereford Indep School District","TX",612959.18,31827.46,25626.07,"f"
"969473","Hermleigh Indep School Dist","TX",37600.15,0.12,0.096,"f"
"969478","High Island School District","TX",28801.15,0,0,"f"
"969479","Highland Indep School District","TX",34684.22,2559.22,1791.454,NA
"969482","Hillsboro Indep School Dist","TX",303461.32,0,0,"t"
"969485","Holliday Indep School District","TX",145029.15,0,0,"t"
"969487","Hondo Indep School District","TX",313999.62,12192.38,9897.115,"t"
"969488","Honey Grove Ind School Dist","TX",89012.6,2687.45,2149.96,"t"
"969497","Hudson Indep School District","TX",443425.96,27425.82,20889.076,"f"
"969508","Huntsville Indep School Dist","TX",925782.17,82293.79,65835.032,"f"
"969514","Ingleside Isd","TX",336559.71,25159.92,20127.936,"f"
"969517","Iowa Park Cons Indep Sch Dist","TX",272255.78,18171.78,12720.246,"f"
"969519","Iraan-Sheffield School Dist","TX",89012.6,10977.52,7583.2875,"f"
"969523","Italy Indep School District","TX",89779.95,3305.33,2644.264,"t"
"969524","Itasca Indep School District","TX",104513.07,5841.68,4673.344,"f"
"969531","Jefferson Indep School Dist","TX",185084.82,0,0,"f"
"969532","Jim Hogg Co Indep Sch District","TX",181248.07,15601.24,13261.054,"t"
"969535","Joaquin Indep School District","TX",107582.47,8639.13,6911.304,"f"
"969536","Johnson City School District","TX",105433.89,9673.18,6618.912,"f"
"969539","Jourdanton Indep School Dist","TX",259466.56,31640.48,24841.744,"f"
"969541","Judson Indep School District","TX",3454865.43,218019.28,156927.554,"f"
"969545","Karnes City Indep School Dist","TX",130296.03,0,0,"f"
"969548","Keene Indep School District","TX",172858.35,20995.82,17375.807,"t"
"969560","Kermit Indep School District","TX",215471.88,0,0,"f"
"969570","Klondike Indep School District","TX",41129.96,89.38,71.504,"f"
"969572","Knippa Indep School District","TX",68447.62,5333.1,3199.86,"f"
"969573","Knox City-O'Brien Ind Sch Dist","TX",48036.11,2496.86,1997.488,"t"
"969574","Kopperl School District","TX",34377.28,803.28,642.624,"f"
"969579","Krum Indep School District","TX",320905.77,0,0,"f"
"969601","Lamesa Indep School District","TX",313743.81,41746.93,34072.9705,"f"
"969602","Lampasas Indep School District","TX",517193.9,25705.91,19903.809,"f"
"969591","La Pryor Indep School District","TX",75507.24,2582.3,2194.955,"f"
"969593","La Vernia Indep School Dist","TX",512947.87,50992.87,29307.871,"f"
"969594","La Villa Indep School District","TX",91314.65,0,0,"t"
"969613","Leary Indep School District","TX",18723.34,0,0,NA
"969616","Leon Indep School District","TX",114642.09,15081.33,12065.064,"f"
"969628","Lindale Indep School District","TX",574131.27,55372.81,41369.599,NA
"969629","Linden-Kildare Cons Sch Dist","TX",108656.76,3895.54,3116.432,"f"
"969633","Lipan Indep School District","TX",54942.26,1242.26,869.582,"t"
"969638","Llano Indep School District","TX",285300.73,28245.48,22862.8605,"f"
"969639","Lockhart Indep School District","TX",872221.14,0,0,"f"
"969640","Lockney Indep School District","TX",72744.78,0,0,"t"
"969648","Loraine Indep School District","TX",26089.9,0,0,"t"
"969650","Lorena Indep School District","TX",261205.94,31345.57,19245.295,"f"
"969651","Lorenzo Indep School District","TX",42204.25,0,0,"f"
"969212","Lubbock-Cooper Isd","TX",912225.68,69490.2,45872.225,"f"
"969657","Lubbock ISD","TX",4351846.45,432576.7,305613.6855,"t"
"969658","Lueders-Avoca Indep Sch Dist","TX",20002.23,720.72,576.576,"t"
"969659","Lufkin Indep School District","TX",1241418.75,72247.59,57677.5705,"f"
"969666","Madisonville Cisd","TX",358045.51,0,0,"f"
"969672","Manor Isd","TX",1195428.96,110444.76,88355.808,"f"
"969675","Marathon Indep School District","TX",9412.8,866.78,736.763,"f"
"969679","Marlin Indep School District","TX",130756.44,0,0,"f"
"969683","Martins Mill School District","TX",78576.64,8044.59,5631.213,"f"
"969687","Matagorda Indep School Dist","TX",27778.07,0,0,"t"
"969697","Mccamey Indep School District","TX",85943.2,11815.3,9452.24,"f"
"969698","Mcdade Indep School District","TX",40976.49,0,0,"f"
"969706","Medina Indep School District","TX",44045.89,2459.36,1967.488,"t"
"969707","Medina Valley Indep Sch Dist","TX",646722.58,0,0,"f"
"969711","Memphis Indep School District","TX",79804.4,7080.89,5675.8245,"f"
"969717","Mesquite Indep School District","TX",6150156.78,497444.95,409731.023,"f"
"969718","Mexia Indep School District","TX",284124.1,22323.05,18847.654,"f"
"969722","Midlothian Independent School District","TX",938775.99,73056.95,36556.84,"f"
"969725","Midway Indep School District","TX",15960.88,0,0,"t"
"969726","Milano Indep School District","TX",65685.16,327.2,229.04,"f"
"969729","Milford Indep School District","TX",39134.85,0,0,"f"
"969730","Miller Grove Isd","TX",48496.52,3734.53,2987.624,"f"
"969731","Millsap Indep School District","TX",149479.78,21665.38,15165.766,"f"
"969741","Montgomery Indep School Dist","TX",1254156.84,147797,83445.144,NA
"969743","Moody Indep School District","TX",109014.83,14200.76,10419.328,"f"
"969744","Moran Indep School District","TX",18262.93,0,0,"t"
"969748","Morton Indep School District","TX",13965.77,0,0,"t"
"969752","Mount Calm School District","TX",31052.07,1374.27,1168.1295,"t"
"969755","Mt Pleasant I.S.D.","TX",749138.2,46162.24,39237.904,"f"
"969762","Munday Indep School District","TX",57704.72,3178.49,2701.7165,"f"
"969763","Murchison Isd","TX",26703.78,1844.14,1475.312,NA
"969784","Newcastle Indep School Dist","TX",35605.04,0,0,"f"
"969779","New Diana Indep School Dist","TX",159455.33,2096.44,1467.508,"f"
"969786","Newton Indep School District","TX",151474.89,4381.5,3630.9425,"f"
"969788","Nocona Indep School District","TX",121855.18,865.67,692.536,"f"
"969789","Nordheim Indep School District","TX",26550.31,0,0,"f"
"969790","Normangee Indep School Dist","TX",87324.43,2828.49,2123.108,"f"
"969793","North Hopkins Indep Sch Dist","TX",81799.51,0,0,"f"
"969802","Northwest Indep School Dist","TX",3139586.92,232750.98,110475.305,"f"
"969795","North Zulch School District","TX",9412.8,0,0,NA
"969807","Oakwood Indep School District","TX",28545.42,1073.42,859.4475,"t"
"969808","Odem-Edroy Independent School District","TX",154544.29,2455.52,2072.8895,"t"
"969815","Olney Indep School District","TX",105126.95,10149.65,8253.616,"f"
"969821","Orangefield Indep School Dist","TX",268725.97,12178.32,8524.824,"f"
"969826","Overton Indep School District","TX",79957.87,3509.49,2807.592,"f"
"969827","Paducah Independent School District","TX",32228.7,1183.7,946.96,NA
"969829","Paint Creek Indep School Dist","TX",21792.74,0,0,"f"
"969830","Paint Rock School District","TX",37600.15,0,0,"f"
"969832","Palestine Independent School Dist","TX",500926.08,39800.68,33444.622,NA
"969835","Palo Pinto Isd","TX",16728.23,0,0,"f"
"969836","Pampa Indep School District","TX",562672.15,76602.85,60668.736,"f"
"969837","Panhandle Indep School Dist","TX",106354.71,14409.9,8104.38,"f"
"969841","Patton Springs School District","TX",17495.58,1696.88,1187.816,"t"
"969842","Pawnee Indep School District","TX",48649.99,0,0,"f"
"969848","Pecos-Barstow-Toyah I S D","TX",381526.42,42680.62,34144.496,"f"
"969849","Penelope Indep School District","TX",28698.89,2881.55,2305.24,"f"
"969850","Perrin-Whitt Cons Ind Sch Dist","TX",54635.32,0,0,"f"
"969853","Petrolia Indep School District","TX",80418.28,0.26,0.197,"f"
"969862","Plains Indep School District","TX",70442.73,7824.09,6259.272,"f"
"969887","Prairie Valley Indep Sch Dist","TX",22560.09,0,0,"f"
"969890","Premont Indep School District","TX",78423.17,5524.44,4638.871,"f"
"969894","Princeton Indep School Dist","TX",555100.99,46397.71,37118.168,"f"
"969896","Pringle-Morse Cons School Dist","TX",19644.16,1194.16,955.328,"t"
"969899","Prosper Indep School District","TX",1216556.69,90306.3,38190.445,"f"
"969901","Queen City Indep School Dist","TX",158534.51,5348.9,4279.12,"f"
"969906","Quitman Indep School District","TX",168970.47,10686.6,8549.28,"t"
"969908","Ralls Indep School District","TX",92593.54,1418.16,1205.436,"f"
"969916","Reagan Co Indep School Dist","TX",129835.62,4979.04,3485.328,"f"
"969922","Rice Indep School District","TX",142266.69,10556.97,8614.4115,"f"
"969926","Richland Springs Ind Sch Dist","TX",18416.4,0,0,NA
"969931","Rio Hondo Indep School Dist","TX",322287,196.07,166.6595,NA
"969932","Rio Vista Independent School District","TX",113721.27,0,0,"f"
"969933","Rising Star Independent School District","TX",21639.27,391.18,332.503,"t"
"970088","Rivercrest Indep School Dist","TX",100676.32,1389.41,1111.528,"f"
"969935","Riviera Indep School District","TX",61541.47,870.48,696.384,"f"
"969939","Roby Cons Indep School Dist","TX",45120.18,2163.4,1730.72,"t"
"969951","Roscoe Indep School District","TX",91007.71,8805.62,6163.934,"t"
"969955","Round Rock Indep School Dist","TX",7323486.06,55493.81,28167.83,"f"
"969958","Royal Indep School District","TX",362956.55,23285.68,19132.6865,"f"
"969962","Rusk Indep School District","TX",332416.02,1097.55,932.9175,"t"
"969970","Saltillo Indep School District","TX",38060.56,0,0,"f"
"969971","Sam Rayburn Indep Sch District","TX",75046.83,6346.83,4806.392,NA
"969975","San Augustine School District","TX",112800.45,3705.86,2777.258,"f"
"969976","San Benito Cons Indep Sch Dist","TX",1632255.71,47135.66,40065.311,"t"
"969982","San Felipe-Del Rio Cisd","TX",1631999.98,0,0,"f"
"969983","San Isidro Indep School Dist","TX",37753.62,5169.62,4394.177,"f"
"969984","San Marcos Cons Indep Sch Dist","TX",1148876.42,105367.24,84330.7995,NA
"969985","San Perlita Independent School District","TX",43790.08,0,0,"f"
"969994","Santa Fe I.S.D.","TX",732665.78,21904.89,11284.937,"f"
"969995","Santa Gertrudis Indep Sch Dist","TX",112953.92,8845.22,4970.863,"t"
"969996","Santa Maria Indep School Dist","TX",105894.3,701.12,595.952,"t"
"969998","Santo Indep School District","TX",74432.95,11092.95,8063.834,"f"
"969999","Savoy Indep School District","TX",44352.83,6606.49,4624.543,"f"
"970009","Seymour Indep School District","TX",90393.83,3054.83,2370.568,"f"
"970022","Sidney Indep School District","TX",21485.8,0,0,"t"
"970030","Sinton Indep School District","TX",330574.38,7383.6,6102.5355,NA
"970032","Skidmore-Tynan School District","TX",129989.09,0,0,"f"
"970033","Slaton Indep School District","TX",193525.67,1033.27,826.616,"f"
"970036","Smithville Indep School Dist","TX",269953.73,29543.39,23634.712,"f"
"970037","Smyer Indep School District","TX",66605.98,0,0,"f"
"970038","Snook Indep School District","TX",73665.6,82.76,66.208,"f"
"970041","Socorro Indep School District","TX",6883334.1,430476.8,336307.713,"f"
"970043","Somerville Indep School Dist","TX",67373.33,1422.91,1141.102,"t"
"970044","Sonora Indep School District","TX",143801.39,0,0,"f"
"970046","Southside Indep School Dist","TX",862092.12,40821.8,34698.53,NA
"970052","Spring Creek Isd","TX",15500.47,984.95,590.97,NA
"970054","Spring Indep School District","TX",5421685.74,207523.49,164777.565,"f"
"968670","Spur Isd","TX",41743.84,3273.7,2618.96,NA
"970062","Stamford Indep School District","TX",101136.73,5491.25,4393,"f"
"970063","Stanton Indep School District","TX",150861.01,20310.29,15814.719,"f"
"970072","Stockdale Indep School Dist","TX",142215.48,18825.6,13177.92,NA
"970073","Stratford Indep School Dist","TX",88705.66,10844.38,8675.504,"f"
"970077","Sulphur Bluff School District","TX",33302.99,3242.39,2593.912,NA
"970078","Sulphur Springs School Dist","TX",676956.17,3293.67,2634.936,"f"
"970082","Sweeny Indep School District","TX",299726.91,0,0,"f"
"970085","Sweetwater Indep School Dist","TX",310009.4,14723.24,12051.4995,"f"
"970086","Taft Indep School District","TX",171732.93,13045.28,11088.488,"f"
"970089","Tarkington Indep School Dist","TX",284226.44,36202.09,26290.763,"f"
"970093","Teague Indep School District","TX",189842.39,1679.01,1343.208,"t"
"970104","Texas City Indep School Dist","TX",946142.55,22168.41,17969.3545,"f"
"970111","Three Way Indep School Dist","TX",13505.36,27.74,23.579,"f"
"970121","Tornillo Indep School District","TX",183089.71,0,0,"t"
"970122","Trent Indep School District","TX",30080.12,386.12,231.672,"f"
"970123","Trenton Indep School District","TX",81185.63,6647.78,4653.446,"f"
"970127","Troup Indep School District","TX",166514.95,6794.03,5435.224,"f"
"970128","Troy Indep School District","TX",228823.77,0,0,"f"
"970144","Valley View Independent School District","TX",698902.38,34765.96,29551.066,"f"
"970145","Valley View Indep School Dist","TX",120627.42,0,0,"f"
"970148","Van Indep School District","TX",362342.67,1209.33,967.464,"f"
"970154","Venus Indep School District","TX",305712.24,13834.7,11312.9625,"f"
"970156","Vernon Indep School District","TX",320752.3,38059.3,31557.74,"f"
"970161","Waelder Indep School District","TX",52026.33,5824.71,4659.768,"f"
"970162","Walcott Isd","TX",22867.03,1395.35,1116.28,NA
"970164","Waller Indep School District","TX",1054799.31,118887.72,96396.966,"f"
"970169","Waskom Indep School District","TX",142420.16,0,0,"t"
"970172","Weatherford Indep School Dist","TX",1230982.87,43508.94,23688.904,"f"
"970174","Webb Consol Indep School Dist","TX",51872.86,2155.89,1832.5065,"f"
"970175","Weimar Indep School District","TX",97913.86,0,0,"f"
"970184","West Indep School District","TX",207696.04,9692.19,6895.9875,"f"
"970129","Westwood Indep School Dist","TX",245552,10802.04,9181.734,"f"
"970205","Whitewright Indep School Dist","TX",124617.64,16143.64,11300.548,"f"
"970210","Wildorado Indep School Dist","TX",18109.46,0,0,"f"
"970212","Wills Point Indep School Dist","TX",368788.41,20663.19,16729.138,"f"
"970213","Wilson Indep School District","TX",16728.23,0,0,"f"
"970219","Winona Indep School District","TX",161143.5,0,0,"f"
"970231","Yoakum Indep School District","TX",247240.17,740.41,629.3485,"f"
"970239","Zephyr Indep School District","TX",30540.53,0,0,NA
"972201","Duchesne County School Dist","UT",709389.47,25798.7,15930.064,"f"
"972217","Murray District","UT",982668.41,69916.74,42657.62,"t"
"972225","Piute County School District","UT",47780.3,7091.87,5870.0455,NA
"972227","Rich District","UT",73358.66,0,0,"f"
"972231","Sevier School District","UT",698697.7,33426.28,26122.506,"f"
"975486","Alleghany County Schools","VA",332722.96,4632.14,3705.689,"f"
"975488","Amherst County Public School Division","VA",630198.95,31619.55,23400.275,"f"
"975501","Bedford County School District","VA",1484975.72,100477.89,68518.317,"t"
"975506","Brunswick County School Dist","VA",225293.96,30209.32,25677.922,"f"
"975507","Buchanan County School Dist","VA",470283.21,62894.7,51201.6965,"t"
"975516","Charlottesville City Sch Dist","VA",705706.19,22485.84,14714.094,"f"
"975536","Fairfax County Public Schools","VA",28280837.72,2353474.06,1243246.124,"f"
"975542","Floyd County School Division","VA",312925.33,37186.62,28040.049,"f"
"975547","Franklin City School District","VA",173574.57,3500.58,2975.493,"f"
"975550","Fredericksburg City Sch Dist","VA",522718.82,54930.05,46690.5425,"f"
"975555","Goochland County Public Schls","VA",385209.7,48204.72,28922.832,"f"
"975557","Grayson County Public Schools","VA",251690.8,21162.09,17583.1275,"t"
"975561","Halifax County School District","VA",719467.36,12610.61,10241.4685,"f"
"975570","Isle Of Wight County Sch Dist","VA",843317.65,89418.7,55054.014,"t"
"975581","Lee County Public Schools","VA",467776.56,61565.9,50853.772,"t"
"975585","Lunenburg County School Dist","VA",240027.08,32637.76,26110.208,"f"
"975590","Madison County School District","VA",280543.16,25048.77,17534.139,"t"
"975593","Martinsville School District","VA",295276.28,0,0,"f"
"975594","Mathews County School District","VA",166208.01,3956.24,2769.368,"f"
"975599","Nelson Co School District","VA",301108.14,15905.92,11669.726,NA
"975610","Nottoway County School Dist","VA",325509.87,4784.41,3827.528,"f"
"975612","Orange County Schools","VA",756453.63,13694.87,9394.978,"f"
"975618","Pittsylvania County Public Schools","VA",1396883.94,113164.5,85509.523,"f"
"975627","Radford City Schools","VA",254913.67,35486.42,26950.529,"t"
"975629","Rappahannock Co School Dist","VA",133825.84,3455.73,2073.438,"f"
"975633","Roanoke City Public Schools","VA",2065194.58,119987.77,97940.9735,"f"
"975643","Shenandoah County School Dist","VA",925424.1,115823.56,88996.281,"f"
"975644","Smyth County School District","VA",708161.71,42285.95,32048.8165,"t"
"975645","Southampton County School Dist","VA",422656.38,25210.32,19161.453,"f"
"975649","Staunton City School District","VA",395185.25,475.93,380.744,"f"
"975651","Surry County School District","VA",127533.57,8190.91,6552.728,"t"
"975662","West Point Public Schools","VA",123389.88,0,0,"f"
"980679","Lamoille North S U 25","VT",317375.96,38630.21,27333.779,"f"
"980702","Montpelier Super Sch Dist 45","VT",158841.45,10585.51,6351.306,"f"
"980684","Orange North S U 29","VT",108810.23,5237.59,4190.072,"f"
