"esh_id","postal_cd","service_provider_2015","service_provider_2016","bandwidth_in_mbps_2015","contract_end_date_2015","purpose_2015","percent_bw_2015","total_monthly_cost_2015","predominant_sp_2015","exclude_from_analysis","bandwidth_in_mbps_2016","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis","district_name","locale","num_students_2015","num_students_2016","upgrade","meeting_goals_2015","meeting_goals_2016","sp_bw_per_student_2015","sp_bw_per_student_2016","sp_meeting_goals_2015","sp_meeting_goals_2016","sp_change","Freq","same","override","contract_ended_between_years","affordability_goal_knapsack_2015","district_ia_monthly_cost_per_mbps_2015","affordability_goal_knapsack_2016","district_ia_monthly_cost_per_mbps_2016","district_size","purpose2_2015","purpose2_2016","eligible_for_cost_per_mbps","sp_ia_monthly_cost_per_mbps_2015","sp_ia_monthly_cost_per_mbps_2016","bw.change","bw.change.perc","total.cost.change","total.cost.change.perc","cost.per.mbps.change","cost.per.mbps.change.perc"
970168,"TX","AT&T","Region 5 Education Service Center",1000,"2017-06-30","Upstream",1,707.5,TRUE,FALSE,200,"2017-06-30","Internet",1,2952.88,TRUE,FALSE,"WARREN ISD","Rural",1179,1198,FALSE,TRUE,TRUE,848.176420695505,166.944908180301,TRUE,TRUE,0,NA,NA,1,FALSE,TRUE,1.09333333333333,FALSE,15.4342825083054,"Small","Upstream","Internet",NA,NA,NA,-800,-0.8,2245.38,3.17,NA,NA
970170,"TX","Conterra, LLC","Conterra, LLC",35,"2016-06-30","Upstream",1,3655.27,TRUE,FALSE,40,"2017-06-30","Upstream",1,3706.22,TRUE,FALSE,"WATER VALLEY ISD","Rural",281,274,TRUE,TRUE,TRUE,124.555160142349,145.985401459854,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,106.03,FALSE,92.6555,"Small","Upstream","Upstream",1,104.44,92.66,5,0.14,50.9499999999998,0.01,-11.78,-0.11
970171,"TX","Charter","Cogent",300,"2016-05-31","Internet",0.55,4416,TRUE,FALSE,1000,"2019-06-30","Internet",0.67,4135,TRUE,FALSE,"WAXAHACHIE ISD","Suburban",7423,7604,TRUE,FALSE,TRUE,40.41492657955,131.509731720147,FALSE,TRUE,1,NA,NA,NA,TRUE,FALSE,15.0458333333333,FALSE,4.594,"Medium","Internet","Internet",1,14.72,4.13,700,2.33,-281,-0.06,-10.59,-0.72
970172,"TX","AMG Technology","AMG Technology",1000,"2018-03-30","Internet",1,3900,TRUE,FALSE,1000,"2018-06-30","Internet",1,3900,TRUE,FALSE,"WEATHERFORD ISD","Small Town",7451,7572,FALSE,TRUE,TRUE,134.210173131123,132.065504490227,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,3.9,FALSE,3.9,"Medium","Internet","Internet",1,3.9,3.9,0,0,0,0,0,0
970175,"TX","USFon, Inc.","USFon, Inc.",50,"2016-06-30","Internet",0.81,1740,TRUE,FALSE,100,"2018-06-30","Internet",1,1740,TRUE,FALSE,"WEIMAR ISD","Rural",529,559,TRUE,TRUE,TRUE,94.5179584120983,178.890876565295,FALSE,TRUE,0,NA,NA,NA,TRUE,FALSE,42.4458333333333,TRUE,17.4,"Small","Internet","Internet",1,34.8,17.4,50,1,0,0,-17.4,-0.5
970176,"TX","Region 16 ESC","Region 16 ESC",50,"2018-06-30","Internet",1,5433.33,TRUE,FALSE,100,"2018-06-30","Internet",1,5376.67,TRUE,FALSE,"WELLINGTON ISD","Rural",544,563,TRUE,FALSE,TRUE,91.9117647058823,177.619893428064,FALSE,TRUE,0,NA,NA,NA,FALSE,FALSE,109.625,FALSE,54.3963224577228,"Small","Internet","Internet",1,108.67,53.77,50,1,-56.6599999999999,-0.01,-54.9,-0.51
970177,"TX","Conterra, LLC","Conterra, LLC",100,"2018-07-31","Upstream",1,3404.00000000001,TRUE,FALSE,100,"2017-06-30","Upstream",1,3404,TRUE,FALSE,"WELLMAN-UNION CISD","Rural",208,221,FALSE,TRUE,TRUE,480.769230769231,452.488687782805,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,149.096666666667,FALSE,132.88,"Tiny","Upstream","Upstream",1,34.04,34.04,0,0,-7.73070496506989e-12,0,0,0
970181,"TX","Time Warner Cable","Foremost Telecom",1200,"2017-06-30","Internet",0.71,4140,TRUE,FALSE,2000,"2019-06-30","Internet",0.62,1995,TRUE,FALSE,"WESLACO ISD","Suburban",16980,16826,TRUE,TRUE,TRUE,70.6713780918728,118.863663378105,FALSE,TRUE,1,NA,NA,NA,FALSE,FALSE,4.30833333333333,TRUE,1.9171875,"Large","Internet","Internet",1,3.45,1,800,0.67,-2145,-0.52,-2.45,-0.71
970182,"TX","Internet Management","Internet Management",100,"2016-06-30","Internet",0.97,4400,TRUE,FALSE,200,"2017-06-30","Internet",1,4400,TRUE,FALSE,"WEST HARDIN COUNTY CISD","Rural",558,554,TRUE,TRUE,TRUE,179.21146953405,361.01083032491,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,53.4141666666667,FALSE,22.3097787225386,"Small","Internet","Internet",1,44,22,100,1,0,0,-22,-0.5
970184,"TX","AT&T","AT&T",400,"2017-06-30","Internet",1,5994.15,TRUE,FALSE,400,"2017-06-30","Internet",1,6298.15,TRUE,FALSE,"WEST ISD","Small Town",1398,1316,FALSE,TRUE,TRUE,286.123032904149,303.951367781155,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,14.985,FALSE,15.745375,"Small","Internet","Internet",1,14.99,15.75,0,0,304,0.05,0.76,0.05
970186,"TX","Time Warner Cable","Charter",100,"2016-06-30","Internet",1,1950,TRUE,FALSE,100,"2017-06-30","Internet",1,1950,TRUE,FALSE,"WEST OSO ISD","Urban",1955,1830,FALSE,FALSE,FALSE,51.150895140665,54.6448087431694,FALSE,FALSE,0,100,1,NA,TRUE,FALSE,21.2225,FALSE,19.5,"Small","Internet","Internet",1,19.5,19.5,0,0,0,0,0,0
970190,"TX","Conterra, LLC","Conterra, LLC",300,"2019-06-30","Upstream",1,2861.39,TRUE,FALSE,300,"2019-06-30","Upstream",1,2826.29,TRUE,FALSE,"WESTBROOK ISD","Rural",204,242,FALSE,TRUE,TRUE,1470.58823529412,1239.6694214876,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,9.84166666666667,FALSE,10.3397193512199,"Small","Upstream","Upstream",1,9.54,9.42,0,0,-35.0999999999999,-0.01,-0.119999999999999,-0.01
970194,"TX","EDLINK12","EDLINK12",25,"2016-06-30","Internet",1,1744.2,TRUE,FALSE,100,"2019-06-30","Internet",1,1955,TRUE,FALSE,"WESTPHALIA ISD","Rural",155,158,TRUE,TRUE,TRUE,161.290322580645,632.911392405063,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,69.7683333333333,FALSE,19.55,"Tiny","Internet","Internet",1,69.77,19.55,75,3,210.8,0.12,-50.22,-0.72
970197,"TX","UT Austin","UT Austin",100,"2016-06-30","Internet",0.99,2238.53,TRUE,FALSE,250,"2017-06-30","Internet",1,3879.53,TRUE,FALSE,"WHARTON ISD","Small Town",1987,2034,TRUE,FALSE,TRUE,50.3271263210871,122.91052114061,FALSE,TRUE,0,NA,NA,NA,TRUE,FALSE,27.6741666666667,FALSE,15.51812,"Small","Internet","Internet",1,22.39,15.52,150,1.5,1641,0.73,-6.87,-0.31
970198,"TX","Region 16 ESC","Region 16 ESC",30,"2018-06-30","Internet",1,4533.33,TRUE,FALSE,50,"2018-06-30","Internet",1,4126.66,TRUE,FALSE,"WHEELER ISD","Rural",435,437,TRUE,FALSE,TRUE,68.9655172413793,114.41647597254,FALSE,TRUE,0,NA,NA,NA,FALSE,FALSE,152.388333333333,FALSE,83.5106245613672,"Tiny","Internet","Internet",1,151.11,82.53,20,0.67,-406.67,-0.09,-68.58,-0.45
970199,"TX","Region 16 ESC","Region 16 ESC",50,"2018-06-30","Internet",1,5393.33,TRUE,FALSE,100,"2018-06-30","Internet",1,5376.67,TRUE,FALSE,"WHITE DEER ISD","Rural",372,360,TRUE,TRUE,TRUE,134.408602150538,277.777777777778,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,108.5225,FALSE,54.1693005058263,"Small","Internet","Internet",1,107.87,53.77,50,1,-16.6599999999999,0,-54.1,-0.5
970204,"TX","Cutter Comm","Cutter Comm",100,"2017-06-30","Internet",1,2247.78,TRUE,FALSE,200,"2019-06-30","Internet",1,2150,TRUE,FALSE,"WHITESBORO ISD","Small Town",1445,1490,TRUE,FALSE,TRUE,69.2041522491349,134.228187919463,FALSE,TRUE,0,NA,NA,NA,FALSE,FALSE,22.4775,TRUE,10.75,"Small","Internet","Internet",1,22.48,10.75,100,1,-97.7800000000002,-0.04,-11.73,-0.52
970205,"TX","Conterra, LLC","NE TX Broadband",60,NA,"Internet",1,2353,TRUE,FALSE,200,"2019-06-30","Internet",1,1995,TRUE,FALSE,"WHITEWRIGHT ISD","Rural",748,768,TRUE,FALSE,TRUE,80.2139037433155,260.416666666667,FALSE,TRUE,1,NA,NA,NA,NA,NA,NA,TRUE,9.975,"Small","Internet","Internet",1,39.22,9.97,140,2.33,-358,-0.15,-29.25,-0.75
970206,"TX","Conterra, LLC","Conterra, LLC",100,"2018-07-31","Upstream",1,2188.28571428571,TRUE,FALSE,100,"2017-06-30","Upstream",1,3404,TRUE,FALSE,"WHITHARRAL ISD","Rural",193,174,FALSE,FALSE,FALSE,518.134715025907,574.712643678161,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,234.019166666667,FALSE,297.830601629885,"Tiny","Upstream","Upstream",1,21.88,34.04,0,0,1215.71428571429,0.56,12.16,0.56
970207,"TX","AMG Technology","Windstream",200,"2016-06-30","Internet",1,3700,TRUE,FALSE,200,"2018-06-30","Internet",1,2700,TRUE,FALSE,"WHITNEY ISD","Rural",1474,1461,FALSE,TRUE,TRUE,135.685210312076,136.892539356605,TRUE,TRUE,1,NA,NA,NA,TRUE,FALSE,18.5,FALSE,13.5,"Small","Internet","Internet",1,18.5,13.5,0,0,-1000,-0.27,-5,-0.27
970209,"TX","AT&T","AT&T",500,"2017-06-30","Internet",1,4975.47,TRUE,FALSE,5000,"2017-06-30","Internet",1,14823.84,TRUE,FALSE,"WICHITA FALLS ISD","Urban",13607,13519,TRUE,FALSE,TRUE,36.7457926067465,369.849840964568,FALSE,TRUE,0,NA,NA,NA,FALSE,FALSE,12.3491666666667,FALSE,3.26714334657033,"Large","Internet","Internet",1,9.95,2.96,4500,9,9848.37,1.98,-6.99,-0.7
970210,"TX","Region 16 ESC","Region 16 ESC",12,"2016-06-30","Internet",1,2900,TRUE,FALSE,50,"2019-06-30","Internet",1,4126.66,TRUE,FALSE,"WILDORADO ISD","Rural",93,87,TRUE,TRUE,TRUE,129.032258064516,574.712643678161,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,242.349166666667,FALSE,82.7277902444827,"Tiny","Internet","Internet",1,241.67,82.53,38,3.17,1226.66,0.42,-159.14,-0.66
970211,"TX","Cebridge","Cebridge",750,"2018-06-30","Internet",1,5625,TRUE,FALSE,750,"2018-06-30","Internet",1,5625,TRUE,FALSE,"WILLIS ISD","Rural",6275,6507,FALSE,TRUE,TRUE,119.521912350598,115.260488704472,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,7.5,FALSE,7.5,"Medium","Internet","Internet",1,7.5,7.5,0,0,0,0,0,0
970212,"TX","Peoples Tele Coop","Peoples Tele Coop",100,"2016-06-30","Internet",1,2695,TRUE,FALSE,300,"2019-06-30","Internet",1,3495,TRUE,FALSE,"WILLS POINT ISD","Small Town",2415,2330,TRUE,FALSE,TRUE,41.407867494824,128.755364806867,FALSE,TRUE,0,NA,NA,NA,TRUE,FALSE,29.0783333333333,FALSE,11.65,"Small","Internet","Internet",1,26.95,11.65,200,2,800,0.3,-15.3,-0.57
970213,"TX","Conterra, LLC","Conterra, LLC",100,"2018-07-31","Upstream",1,2188.28571428571,TRUE,FALSE,100,"2017-06-30","Upstream",1,3404,TRUE,FALSE,"WILSON ISD","Rural",130,120,FALSE,TRUE,TRUE,769.230769230769,833.333333333333,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,124.765833333333,FALSE,133.148400337218,"Tiny","Upstream","Upstream",1,21.88,34.04,0,0,1215.71428571429,0.56,12.16,0.56
970214,"TX","Community Tele","Community Tele",50,"2016-06-30","Internet",1,2700,TRUE,FALSE,250,"2017-06-30","Internet",1,2700,TRUE,FALSE,"WINDTHORST ISD","Rural",460,448,TRUE,TRUE,TRUE,108.695652173913,558.035714285714,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,54.8108333333333,FALSE,11.0004055851224,"Small","Internet","Internet",1,54,10.8,200,4,0,0,-43.2,-0.8
970215,"TX","Peoples Comm","Peoples Comm",50,"2017-06-30","Internet",1,1788,TRUE,FALSE,100,"2017-06-30","Internet",1,2395,TRUE,FALSE,"WINFIELD ISD","Rural",134,134,TRUE,TRUE,TRUE,373.134328358209,746.268656716418,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,37.3891666666667,FALSE,23.95,"Tiny","Internet","Internet",1,35.76,23.95,50,1,607,0.34,-11.81,-0.33
970216,"TX","Delcom, Inc.","Delcom, Inc.",300,"2016-06-30","Upstream",1,2730.555,TRUE,FALSE,1000,"2017-06-30","Upstream",1,2730.56,TRUE,FALSE,"WINK-LOVING ISD","Rural",366,372,FALSE,TRUE,TRUE,819.672131147541,2688.17204301075,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,33.7058333333333,FALSE,30.7474602613436,"Small","Upstream","Upstream",1,9.1,2.73,700,2.33,0.00500000000010914,0,-6.37,-0.7
970217,"TX","Cebridge","Cebridge",100,"2018-06-30","Upstream",1,1000,TRUE,FALSE,500,"2019-06-30","Upstream",1,1535,TRUE,FALSE,"WINNSBORO ISD","Small Town",1431,1415,TRUE,FALSE,TRUE,69.8812019566736,353.356890459364,FALSE,TRUE,0,NA,NA,NA,FALSE,TRUE,11.9641666666667,TRUE,3.88641904840405,"Small","Upstream","Upstream",1,10,3.07,400,4,535,0.54,-6.93,-0.69
970220,"TX","Conterra, LLC","FiberLight, LLC",50,"2016-06-30","Upstream",1,5222.07416666667,TRUE,FALSE,100,"2017-06-30","Internet",1,1600,TRUE,FALSE,"WINTERS ISD","Small Town",569,575,TRUE,FALSE,TRUE,87.8734622144112,173.913043478261,FALSE,TRUE,1,NA,NA,NA,TRUE,FALSE,106.7,TRUE,16.6430424745837,"Small","Upstream","Internet",NA,NA,NA,50,1,-3622.07416666667,-0.69,NA,NA
970222,"TX","ESC7Net","ESC7Net",100,"2016-06-30","Internet",1,3350,TRUE,FALSE,250,"2019-06-30","Internet",1,3000,TRUE,FALSE,"WODEN ISD","Rural",746,720,TRUE,TRUE,TRUE,134.048257372654,347.222222222222,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,34.1575,FALSE,12.322080404661,"Small","Internet","Internet",1,33.5,12,150,1.5,-350,-0.1,-21.5,-0.64
970223,"TX","Peoples Comm","Peoples Comm",100,"2016-06-30","Internet",1,2400,TRUE,FALSE,300,"2019-06-30","Internet",1,3495,TRUE,FALSE,"WOLFE CITY ISD","Rural",575,585,TRUE,TRUE,TRUE,173.913043478261,512.820512820513,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,24.5066666666667,FALSE,11.65,"Small","Internet","Internet",1,24,11.65,200,2,1095,0.46,-12.35,-0.51
970224,"TX","Time Warner Cable","Windstream",100,"2016-06-30","Internet",1,1152,TRUE,FALSE,200,"2019-06-30","Internet",0.67,1550,TRUE,FALSE,"WOODSBORO ISD","Rural",478,481,TRUE,TRUE,TRUE,209.205020920502,415.800415800416,TRUE,TRUE,1,NA,NA,NA,TRUE,TRUE,11.52,TRUE,9.00666666666667,"Small","Internet","Internet",1,11.52,7.75,100,1,398,0.35,-3.77,-0.33
970227,"TX","AT&T","AT&T",100,"2018-06-30","Internet",1,1355.25,TRUE,FALSE,100,"2018-06-30","Internet",1,1514.78,TRUE,FALSE,"WORTHAM ISD","Rural",475,474,FALSE,TRUE,TRUE,210.526315789474,210.970464135021,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,14.1775,TRUE,15.1478,"Small","Internet","Internet",1,13.55,15.15,0,0,159.53,0.12,1.6,0.12
970228,"TX","Cebridge","Cebridge",1000,"2020-06-30","Upstream",1,2718.75000000001,TRUE,FALSE,1000,"2020-06-30","Upstream",1,208.041818181818,TRUE,FALSE,"WYLIE ISD","Urban",3520,3723,FALSE,TRUE,TRUE,284.090909090909,268.6005909213,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,4.33083333333333,FALSE,4.03199518919514,"Medium","Upstream","Upstream",1,2.72,0.21,0,0,-2510.70818181819,-0.92,-2.51,-0.92
970229,"TX","Time Warner Cable","Time Warner Cable",1000,"2016-01-25","Internet",1,3750,TRUE,FALSE,2000,"2018-06-30","Internet",1,4250,TRUE,FALSE,"WYLIE ISD","Suburban",13103,13452,TRUE,FALSE,TRUE,76.3184003663283,148.676776687481,FALSE,TRUE,0,NA,NA,NA,TRUE,TRUE,2.1875,TRUE,2.87719194505216,"Large","Internet","Internet",1,3.75,2.12,1000,1,500,0.13,-1.63,-0.43
970230,"TX","Peoples Tele Coop","Peoples Comm",100,"2016-06-30","Internet",1,4400,TRUE,FALSE,100,"2019-06-30","Internet",1,1895,TRUE,FALSE,"YANTIS ISD","Rural",346,348,FALSE,TRUE,TRUE,289.017341040462,287.35632183908,TRUE,TRUE,0,NA,NA,1,TRUE,FALSE,44,FALSE,18.95,"Small","Internet","Internet",1,44,18.95,0,0,-2505,-0.57,-25.05,-0.57
970231,"TX","AT&T","AT&T",1000,"2018-06-30","Upstream",1,742,TRUE,FALSE,2000,"2018-06-30","Upstream",1,1038.8,TRUE,FALSE,"YOAKUM ISD","Small Town",1537,1522,FALSE,TRUE,TRUE,650.618087182824,1314.06044678055,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,28.9166666666667,FALSE,30.0836027359273,"Small","Upstream","Upstream",1,0.74,0.52,1000,1,296.8,0.4,-0.22,-0.3
970232,"TX","AT&T","AT&T",100,"2016-06-30","Upstream",1,806,TRUE,FALSE,100,"2017-06-30","Upstream",1,795,TRUE,FALSE,"YORKTOWN ISD","Rural",496,483,FALSE,TRUE,TRUE,201.612903225806,207.03933747412,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,48.4441666666667,FALSE,47.6401556786503,"Small","Upstream","Upstream",1,8.06,7.95,0,0,-11,-0.01,-0.11,-0.01
970234,"TX","Time Warner Cable","Charter",8000,"2019-06-30","Internet",1,20333.13,TRUE,FALSE,8000,"2017-06-30","Internet",1,20333.35,TRUE,FALSE,"YSLETA ISD","Urban",41503,40906,FALSE,TRUE,TRUE,192.757150085536,195.570331980639,TRUE,TRUE,0,100,1,NA,FALSE,FALSE,2.54166666666667,FALSE,2.54166875,"Mega","Internet","Internet",1,2.54,2.54,0,0,0.219999999997526,0,0,0
970237,"TX","Time Warner Cable","Time Warner Cable",400,"2016-06-30","Internet",1,3950,TRUE,FALSE,1000,"2017-06-30","Internet",1,3950,TRUE,FALSE,"ZAPATA COUNTY ISD","Small Town",3353,3357,TRUE,TRUE,TRUE,119.296152699075,297.885016383676,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,9.90416666666667,FALSE,3.95,"Medium","Internet","Internet",1,9.88,3.95,600,1.5,0,0,-5.93,-0.6
970238,"TX","ESC7Net","ESC7Net",100,"2018-06-30","Internet",1,3350,TRUE,FALSE,100,"2018-06-30","Internet",1,3350,TRUE,FALSE,"ZAVALLA ISD","Rural",415,389,FALSE,TRUE,TRUE,240.963855421687,257.06940874036,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,33.8658333333333,FALSE,33.9350322132401,"Small","Internet","Internet",1,33.5,33.5,0,0,0,0,0,0
970239,"TX","Conterra, LLC","Conterra, LLC",15,"2016-06-30","Upstream",1,1566.60846153846,TRUE,FALSE,20,"2017-06-30","Upstream",1,1853.111,TRUE,FALSE,"ZEPHYR ISD","Rural",213,211,TRUE,FALSE,FALSE,70.4225352112676,94.7867298578199,FALSE,FALSE,0,NA,NA,NA,TRUE,FALSE,107.259166666667,FALSE,93.8353931490188,"Tiny","Upstream","Upstream",1,104.44,92.66,5,0.33,286.50253846154,0.18,-11.78,-0.11
970240,"TX","Time Warner Cable","Time Warner Cable",1000,"2016-06-30","Upstream",1,2700,TRUE,FALSE,500,"2017-06-30","Upstream",1,1200,TRUE,FALSE,"BENAVIDES ISD","Rural",348,351,TRUE,TRUE,TRUE,2873.5632183908,1424.50142450142,TRUE,TRUE,0,NA,NA,NA,TRUE,FALSE,50.7108333333333,FALSE,21.1962677465903,"Small","Upstream","Upstream",1,2.7,2.4,-500,-0.5,-1500,-0.56,-0.3,-0.11
972094,"UT","Central Utah","Central Utah",10000,"2019-06-30","Upstream",1,0,TRUE,FALSE,10000,"2019-06-30","Upstream",1,3642,TRUE,FALSE,"ALPINE DISTRICT","Suburban",71003,72175,FALSE,TRUE,TRUE,140.839119473825,138.552130239002,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,2.20416666666667,FALSE,6.64395340916219,"Mega","Upstream","Upstream",1,0,0.36,0,0,3642,Inf,0.36,Inf
972123,"UT","SC UT Tele","SC UT Tele",1000,"2020-06-30","Upstream",1,6347.25,TRUE,FALSE,1000,"2020-06-30","Upstream",1,2124.335,TRUE,FALSE,"BEAVER DISTRICT","Small Town",1548,1579,FALSE,TRUE,TRUE,645.994832041344,633.312222925902,TRUE,TRUE,0,NA,NA,NA,FALSE,FALSE,13.93,TRUE,3.49818060208758,"Medium","Upstream","Upstream",1,6.35,2.12,0,0,-4222.915,-0.67,-4.23,-0.67
972145,"UT","UT Telecomm Open Inf","Frontier",1000,"2016-06-30","Upstream",1,0,TRUE,FALSE,1000,"2019-06-30","Upstream",1,1056,TRUE,FALSE,"BOX ELDER DISTRICT","Suburban",10971,11100,FALSE,FALSE,FALSE,91.1493938565308,90.0900900900901,FALSE,FALSE,1,NA,NA,NA,TRUE,TRUE,3.40583333333333,FALSE,10.7138126555872,"Large","Upstream","Upstream",1,0,1.06,0,0,1056,Inf,1.06,Inf
972167,"UT","CenturyLink","CenturyLink",20000,"2017-06-30","Upstream",1,0,TRUE,FALSE,10000,"2018-06-30","Upstream",1,971,TRUE,FALSE,"CANYONS DISTRICT","Suburban",33606,33656,FALSE,TRUE,TRUE,595.131821698506,297.123841217019,TRUE,TRUE,0,NA,NA,NA,FALSE,TRUE,0.521666666666667,FALSE,3.025418403031,"Large","Upstream","Upstream",1,0,0.1,-10000,-0.5,971,Inf,0.1,Inf
972176,"UT","EMERY TELEPHONE","EMERY TELEPHONE",1000,"2016-06-30","Upstream",1,0,TRUE,FALSE,1000,"2020-06-30","Upstream",1,1456.75,TRUE,FALSE,"CARBON DISTRICT","Small Town",3442,3376,FALSE,TRUE,TRUE,290.528762347472,296.208530805687,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,1.06833333333333,FALSE,4.39411716443804,"Medium","Upstream","Upstream",1,0,1.46,0,0,1456.75,Inf,1.46,Inf
972200,"UT","CenturyLink","CenturyLink",10000,"2018-06-30","Upstream",1,0,TRUE,FALSE,10000,"2021-06-30","Upstream",1,2549.4,TRUE,FALSE,"DAVIS DISTRICT","Suburban",67870,68516,FALSE,TRUE,TRUE,147.340503904523,145.95131064277,TRUE,TRUE,0,NA,NA,NA,FALSE,NA,NA,FALSE,6.2163336208127,"Mega","Upstream","Upstream",1,0,0.25,0,0,2549.4,Inf,0.25,Inf
972201,"UT","UBTA-UBET Comm","UBTA-UBET Comm",1000,"2016-06-30","Upstream",1,0,TRUE,FALSE,1000,"2021-06-30","Upstream",1,1305.17,TRUE,FALSE,"DUCHESNE DISTRICT","Rural",4827,5010,FALSE,TRUE,TRUE,207.168013258753,199.600798403194,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,1.49833333333333,FALSE,5.66423679319745,"Medium","Upstream","Upstream",1,0,1.31,0,0,1305.17,Inf,1.31,Inf
972204,"UT","CenturyLink","EMERY TELEPHONE",1000,"2017-06-30","Upstream",1,0,TRUE,FALSE,1000,"2018-06-30","Upstream",1,2245.5,TRUE,FALSE,"EMERY DISTRICT","Rural",2309,2307,FALSE,TRUE,TRUE,433.08791684712,433.463372345037,TRUE,TRUE,1,NA,NA,NA,FALSE,TRUE,0.716666666666667,FALSE,4.25275890058014,"Medium","Upstream","Upstream",1,0,2.25,0,0,2245.5,Inf,2.25,Inf
972205,"UT","SC UT Tele","SC UT Tele",1000,"2016-06-30","Upstream",1,0,TRUE,FALSE,1000,"2021-06-30","Upstream",1,2367.3,TRUE,FALSE,"GARFIELD DISTRICT","Rural",948,930,FALSE,TRUE,TRUE,1054.85232067511,1075.2688172043,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,0.294166666666667,TRUE,3.17646808736,"Medium","Upstream","Upstream",1,0,2.37,0,0,2367.3,Inf,2.37,Inf
972207,"UT","EMERY TELEPHONE","EMERY TELEPHONE",1000,"2017-06-30","Upstream",1,0,TRUE,FALSE,1000,"2017-06-30","Upstream",1,1821,TRUE,FALSE,"GRAND DISTRICT","Small Town",1440,1454,FALSE,TRUE,TRUE,694.444444444444,687.757909215956,TRUE,TRUE,0,NA,NA,NA,FALSE,NA,NA,TRUE,3.0860864505607,"Small","Upstream","Upstream",1,0,1.82,0,0,1821,Inf,1.82,Inf
972209,"UT","SC UT Tele","CenturyLink",1000,"2016-06-30","Upstream",1,0,TRUE,FALSE,2000,"2020-06-30","Upstream",1,1968.02,TRUE,FALSE,"IRON DISTRICT","Small Town",8528,8692,TRUE,TRUE,TRUE,117.260787992495,230.096640589047,TRUE,TRUE,1,NA,NA,NA,TRUE,NA,NA,FALSE,4.76534818028665,"Medium","Upstream","Upstream",1,0,0.98,1000,1,1968.02,Inf,0.98,Inf
972212,"UT","Central Utah","Central Utah",1000,"2016-06-30","Upstream",1,0,TRUE,FALSE,1000,"2021-06-30","Upstream",1,884.98,TRUE,FALSE,"JUAB DISTRICT","Small Town",2281,2285,FALSE,TRUE,TRUE,438.404208680403,437.636761487965,TRUE,TRUE,0,NA,NA,NA,TRUE,NA,NA,TRUE,2.87309728991141,"Small","Upstream","Upstream",1,0,0.88,0,0,884.98,Inf,0.88,Inf
972213,"UT","SC UT Tele","SC UT Tele",1000,"2016-06-30","Upstream",1,0,TRUE,FALSE,1000,"2021-06-30","Upstream",1,2367.3,TRUE,FALSE,"KANE DISTRICT","Small Town",1213,1212,FALSE,TRUE,TRUE,824.402308326463,825.082508250825,TRUE,TRUE,0,NA,NA,NA,TRUE,TRUE,0.376666666666667,TRUE,3.42182873320465,"Medium","Upstream","Upstream",1,0,2.37,0,0,2367.3,Inf,2.37,Inf
972217,"UT","UT Telecomm Open Inf","UT Telecomm Open Inf",10000,"2019-06-30","Upstream",1,0,TRUE,FALSE,10000,"2019-06-30","Upstream",1,3884.5,TRUE,FALSE,"MURRAY DISTRICT","Suburban",6419,6420,FALSE,TRUE,TRUE,1557.87505842031,1557.63239875389,TRUE,TRUE,0,NA,NA,NA,FALSE,NA,NA,FALSE,0.947037002242068,"Medium","Upstream","Upstream",1,0,0.39,0,0,3884.5,Inf,0.39,Inf
972220,"UT","Central Utah","Central Utah",1000,"2016-06-30","Upstream",1,0,TRUE,FALSE,1000,"2021-06-30","Upstream",1,1414.31,TRUE,FALSE,"NORTH SANPETE DISTRICT","Rural",2374,2407,FALSE,TRUE,TRUE,421.2299915754,415.454923140839,TRUE,TRUE,0,NA,NA,NA,TRUE,NA,NA,TRUE,3.50857622180165,"Medium","Upstream","Upstream",1,0,1.41,0,0,1414.31,Inf,1.41,Inf
