"esh_id","name","num_students","ia_bw_mbps_total","district_bw_per_student","district_meeting_goals_2014","service_provider_2016","bandwidth_in_mbps_2016","sp_bw_per_student","sp_meeting_goals_2014","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis","locale","district_size","city","postal_cd","zip"
881583,"MURRIETA VALLEY UNIFIED",22999,1000,43.4801513109266,0,"Sunesys, LLC",1000,43.4801513109266,0,"2018-09-30","Upstream",1,2000,TRUE,FALSE,"Suburban","Large","MURRIETA","CA",92562
881584,"ARAB CITY",2589,750,289.687137891078,1,"Computer Sciences",750,289.687137891078,1,"2021-06-30","Internet",1,5447.51,TRUE,FALSE,"Rural","Small","ARAB","AL",35016
881588,"ATHENS CITY",3241,1000,308.546744831842,1,"Computer Sciences",1000,308.546744831842,1,"2021-06-30","Internet",1,4808.82,TRUE,FALSE,"Town","Medium","ATHENS","AL",35611
881597,"DOS PALOS ORO LOMA JOINT UNIFIED",2379,2000,840.689365279529,1,"Comcast",2000,840.689365279529,1,"2021-06-30","Upstream",1,1881.26,TRUE,FALSE,"Town","Medium","DOS PALOS","CA",93620
881601,"WINDSOR UNIFIED",5394,250,46.347793845013,0,"AT&T",250,46.347793845013,0,"2018-02-10","Upstream",1,1032.11,TRUE,FALSE,"Suburban","Medium","WINDSOR","CA",95492
881602,"WESTERN YELL CO. SCHOOL DIST.",432,3,6.94444444444444,0,"AT&T",3,6.94444444444444,0,"2017-06-30","Upstream",1,1130.05,TRUE,TRUE,"Rural","Small","HAVANA","AR",72842
881623,"ATTALLA CITY",1747,500,286.204922724671,1,"Computer Sciences",500,286.204922724671,1,"2021-06-30","Internet",1,3486.93,TRUE,FALSE,"Suburban","Small","ATTALLA","AL",35954
881627,"NATOMAS UNIFIED",11660,1000,85.7632933104631,0,"Comcast",1000,85.7632933104631,0,"2017-06-30","Internet",1,7645.68,TRUE,FALSE,"Urban","Large","SACRAMENTO","CA",95834
881633,"FERNDALE UNIFIED",508,206,405.511811023622,1,"Frontier",200,393.700787401575,1,"2020-06-30","Upstream",0.97,7492.5,TRUE,TRUE,"Rural","Small","FERNDALE","CA",95536
881638,"MATTOLE UNIFIED",65,200,3076.92307692308,1,"Frontier",200,3076.92307692308,1,"2020-06-30","Upstream",1,7492.5,TRUE,TRUE,"Rural","Small","PETROLIA","CA",95558
881640,"SARALAND CITY",2721,750,275.633958103638,1,"Computer Sciences",750,275.633958103638,1,"2023-06-30","Internet",1,4162.69,TRUE,FALSE,"Suburban","Small","SARALAND","AL",36571
881645,"DEQUEEN SCHOOL DISTRICT",2426,1000,412.201154163232,1,"Windstream",1000,412.201154163232,1,"2017-06-30","Upstream",1,2589.7,TRUE,FALSE,"Rural","Medium","DE QUEEN","AR",71832
881650,"RIVERDALE JOINT UNIFIED",1600,1000,625,1,"AT&T",1000,625,1,"2019-06-30","Internet",1,2944.6,TRUE,FALSE,"Town","Small","RIVERDALE","CA",93656
881654,"CHICKASAW CITY",871,500,574.052812858783,1,"Computer Sciences",500,574.052812858783,1,"2021-06-30","Internet",1,3326.04,TRUE,FALSE,"Suburban","Small","CHICKASAW","AL",36671
881656,"WARNER UNIFIED",301,100,332.225913621262,1,"AT&T",100,332.225913621262,1,"2020-06-30","Upstream",1,1012,TRUE,FALSE,"Rural","Small","WARNER SPRINGS","CA",92086
881659,"SATSUMA CITY",1304,500,383.435582822086,1,"Computer Sciences",500,383.435582822086,1,"2023-06-30","Internet",1,3326.04,TRUE,FALSE,"Suburban","Small","SATSUMA","AL",36572
881663,"SCOTTS VALLEY UNIFIED",2471,100,40.4694455685957,0,"AT&T",1000,404.694455685957,1,"2019-03-19","Upstream",1,1127.09,TRUE,FALSE,"Suburban","Small","SCOTTS VALLEY","CA",95066
881666,"ALABASTER CITY",6123,750,122.488975992161,1,"Computer Sciences",750,122.488975992161,1,"2021-06-30","Internet",1,4278.44,TRUE,FALSE,"Suburban","Medium","ALABASTER","AL",35007
881669,"HEALDSBURG UNIFIED",1732,190,109.699769053118,1,"AT&T",190,109.699769053118,1,"2018-02-10","Upstream",1,2824.526,TRUE,FALSE,"Suburban","Small","HEALDSBURG","CA",95448
881671,"AUBURN CITY",7328,1000,136.46288209607,1,"Computer Sciences",1000,136.46288209607,1,"2021-06-30","Internet",1,4503.33,TRUE,FALSE,"Urban","Medium","AUBURN","AL",36830
881674,"ORLAND JOINT UNIFIED",2184,500,228.937728937729,1,"Comcast",500,228.937728937729,1,"2017-06-30","Upstream",1,4712.4,TRUE,FALSE,"Town","Small","ORLAND","CA",95963
881677,"AUTAUGA COUNTY",9556,750,78.4847216408539,0,"Computer Sciences",750,78.4847216408539,0,"2021-06-30","Internet",1,4301.83,TRUE,FALSE,"Rural","Medium","PRATTVILLE","AL",36067
881681,"GONZALES UNIFIED",2482,1000,402.90088638195,1,"AT&T",1000,402.90088638195,1,"2018-06-30","Upstream",1,1200.23,TRUE,FALSE,"Town","Small","GONZALES","CA",93926
881684,"BALDWIN COUNTY",29641,4010,135.28558415708,1,"Southern Light, LLC",4000,134.948213623022,1,"2017-06-30","Internet",1,25920.01,TRUE,FALSE,"Rural","Large","BAY MINETTE","AL",36507
881688,"BARBOUR COUNTY",910,250,274.725274725275,1,"Computer Sciences",250,274.725274725275,1,"2021-06-30","Internet",1,2705.88,TRUE,FALSE,"Rural","Small","CLAYTON","AL",36016
881694,"BESSEMER CITY",3961,500,126.230749810654,1,"Computer Sciences",500,126.230749810654,1,"2021-06-30","Internet",1,3403.67,TRUE,FALSE,"Suburban","Medium","BESSEMER","AL",35021
881696,"TRACY JOINT UNIFIED",17263,2000,115.854718183398,1,"AT&T",2000,115.854718183398,1,"2018-06-30","Internet",1,13248.36,TRUE,FALSE,"Suburban","Large","TRACY","CA",95376
881699,"BIBB COUNTY",3441,500,145.3065969195,1,"Computer Sciences",500,145.3065969195,1,"2021-06-30","Internet",1,3480.19,TRUE,FALSE,"Rural","Medium","CENTREVILLE","AL",35042
881701,"PASO ROBLES JOINT UNIFIED",6439,1000,155.303618574313,1,"Charter",1000,155.303618574313,1,"2019-06-30","Upstream",1,1680.41,TRUE,FALSE,"Urban","Medium","PASO ROBLES","CA",93446
881705,"BIRMINGHAM CITY",23491,2000,85.1389894001958,0,"Computer Sciences",2000,85.1389894001958,0,"2021-06-30","Internet",1,8430.76,TRUE,FALSE,"Urban","Mega","BIRMINGHAM","AL",35203
881706,"COAST UNIFIED",730,1000,1369.86301369863,1,"Charter",1000,1369.86301369863,1,"2018-06-30","Upstream",1,2053.91,TRUE,FALSE,"Rural","Small","CAMBRIA","CA",93428
881717,"ACADEMY, SCHOOL DISTRICT NO. 20, IN THE COUNTY OF EL PASO AN",24086,2000,83.0357884248111,0,"Level 3",2000,83.0357884248111,0,"2017-06-30","Internet",1,5998.34,TRUE,FALSE,"Urban","Large","COLORADO SPRINGS","CO",80920
881719,"EUREKA CITY SCHOOLS",3703,2000,540.102619497705,1,"AT&T",2000,540.102619497705,1,"2018-06-30","Upstream, Internet",1,6220.22,TRUE,FALSE,"Town","Medium","EUREKA","CA",95501
881720,"BLOUNT COUNTY",8261,1000,121.050720251785,1,"Computer Sciences",1000,121.050720251785,1,"2021-06-30","Internet",1,10792.65,TRUE,FALSE,"Rural","Large","ONEONTA","AL",35121
881722,"SCHOOL DISTRICT N. 14 IN THE COUNTY OF ADAMS & STATE OF COLO",6991,1000,143.041052782148,1,"Zayo Group, LLC",1000,143.041052782148,1,"2019-06-30","Internet",1,2863,TRUE,FALSE,"Suburban","Medium","COMMERCE CITY","CO",80022
881725,"BREWTON CITY",1109,250,225.428313796213,1,"Computer Sciences",250,225.428313796213,1,"2021-06-30","Internet",1,2405.06,TRUE,FALSE,"Town","Small","BREWTON","AL",36426
881732,"BULLOCK COUNTY",1493,250,167.448091091762,1,"Computer Sciences",250,167.448091091762,1,"2021-06-30","Internet",1,4962.68,TRUE,FALSE,"Town","Small","UNION SPRINGS","AL",36089
881734,"CEDAR RIDGE SCHOOL DISTRICT",810,500,617.283950617284,1,"AT&T",500,617.283950617284,1,"2017-06-30","Upstream",1,1006,TRUE,FALSE,"Rural","Small","NEWARK","AR",72562
881735,"HUGHSON UNIFIED",2124,1000,470.809792843691,1,"Charter",1000,470.809792843691,1,"2018-06-30","Internet",1,3650,TRUE,FALSE,"Suburban","Small","HUGHSON","CA",95326
881737,"BUTLER COUNTY",3203,750,234.155479238214,1,"Computer Sciences",750,234.155479238214,1,"2021-06-30","Internet",1,4328.52,TRUE,FALSE,"Town","Medium","GREENVILLE","AL",36037
881739,"HILLCREST SCHOOL DISTRICT",381,300,787.40157480315,1,"CenturyLink",250,656.167979002625,1,"2017-06-30","Upstream",0.83,5220,TRUE,FALSE,"Rural","Small","STRAWBERRY","AR",72469
881740,"RIVERBANK UNIFIED",2817,1000,354.98757543486,1,"Charter",1000,354.98757543486,1,"2021-06-30","Upstream",1,972,TRUE,FALSE,"Suburban","Medium","RIVERBANK","CA",95367
881741,"ALAMOSA SCHOOL DISTRICT, NO. RE-11J",2046,100,48.8758553274682,0,"CenturyLink",100,48.8758553274682,0,"2017-11-12","Internet",1,2350,TRUE,FALSE,"Town","Small","ALAMOSA","CO",81101
881743,"CALHOUN COUNTY",9304,1000,107.480653482373,1,"Computer Sciences",1000,107.480653482373,1,"2021-06-30","Internet",1,7547.34,TRUE,FALSE,"Rural","Large","ANNISTON","AL",36202
881746,"OAKDALE JOINT UNIFIED",5269,1000,189.789333839438,1,"AT&T",1000,189.789333839438,1,"2019-06-30","Upstream",1,1778.52,TRUE,FALSE,"Suburban","Medium","OAKDALE","CA",95361
881749,"OUACHITA RIVER SCHOOL DISTRICT",674,250,370.919881305638,1,"AT&T",250,370.919881305638,1,"2017-06-30","Upstream",1,923,TRUE,FALSE,"Rural","Small","MENA","AR",71953
881750,"CHAMBERS COUNTY",3671,500,136.202669572324,1,"Computer Sciences",500,136.202669572324,1,"2021-06-30","Internet",1,3102.15,TRUE,FALSE,"Town","Medium","LAFAYETTE","AL",36862
881751,"WATERFORD UNIFIED",3953,1000,252.972426005565,1,"Charter",1000,252.972426005565,1,"2019-09-22","Upstream",1,935.36,TRUE,FALSE,"Town","Medium","WATERFORD","CA",95386
881759,"CHEROKEE COUNTY",3968,750,189.012096774194,1,"Computer Sciences",750,189.012096774194,1,"2021-06-30","Internet",1,5723.54,TRUE,FALSE,"Rural","Medium","CENTRE","AL",35960
881763,"CHILTON COUNTY",7602,1000,131.544330439358,1,"Computer Sciences",1000,131.544330439358,1,"2021-06-30","Internet",1,7623.71,TRUE,FALSE,"Rural","Medium","CLANTON","AL",35045
881767,"CARUTHERS UNIFIED",1391,1000,718.907260963336,1,"AT&T",1000,718.907260963336,1,"2017-06-30","Upstream",1,1700.33,TRUE,FALSE,"Rural","Small","CARUTHERS","CA",93609
881769,"CHOCTAW COUNTY",1648,500,303.398058252427,1,"Computer Sciences",500,303.398058252427,1,"2021-06-30","Internet",1,7000.86,TRUE,FALSE,"Rural","Small","BUTLER","AL",36904
881773,"GOLDEN VALLEY UNIFIED",1950,1000,512.820512820513,1,"Comcast",1000,512.820512820513,1,"2018-06-18","Upstream",1,4900,TRUE,FALSE,"Town","Medium","MADERA","CA",93636
881777,"VALLEY CENTER-PAUMA UNIFIED",4156,1000,240.615976900866,1,"AT&T",1000,240.615976900866,1,"2018-06-30","Upstream",1,1559.8,TRUE,FALSE,"Rural","Medium","VALLEY CENTER","CA",92082
881780,"LAWRENCE COUNTY SCHOOL DISTRICT",1077,8,7.4280408542247,0,"AT&T",8,7.4280408542247,0,"2017-06-30","Upstream",1,686.48,TRUE,TRUE,"Town","Small","WALNUT RIDGE","AR",72476
881782,"CLARKE COUNTY",3053,500,163.773337700622,1,"Computer Sciences",500,163.773337700622,1,"2021-06-30","Internet",1,3590.44,TRUE,FALSE,"Rural","Medium","GROVE HILL","AL",36451
881787,"CLAY COUNTY",2002,1100,549.450549450549,1,"ENA Services, LLC",1000,499.500499500499,1,"2017-06-30","Internet",0.91,2600,TRUE,FALSE,"Rural","Medium","ASHLAND","AL",36251
881792,"CLEBURNE COUNTY",2615,500,191.204588910134,1,"Computer Sciences",500,191.204588910134,1,"2021-06-30","Internet",1,5425.88,TRUE,FALSE,"Rural","Medium","HEFLIN","AL",36264
881798,"COFFEE COUNTY",2003,500,249.625561657514,1,"Computer Sciences",500,249.625561657514,1,"2021-06-30","Internet",1,3486.02,TRUE,FALSE,"Rural","Small","ELBA","AL",36323
881806,"COLBERT COUNTY",2637,500,189.609404626469,1,"Computer Sciences",500,189.609404626469,1,"2021-06-30","Internet",1,3397.31,TRUE,FALSE,"Rural","Medium","TUSCUMBIA","AL",35674
881811,"CONECUH COUNTY",1454,250,171.939477303989,1,"Computer Sciences",250,171.939477303989,1,"2021-06-30","Internet",1,2627.51,TRUE,FALSE,"Rural","Medium","EVERGREEN","AL",36401
881824,"COOSA COUNTY",1104,250,226.449275362319,1,"Computer Sciences",250,226.449275362319,1,"2021-06-30","Internet",1,2400.11,TRUE,FALSE,"Rural","Small","ROCKFORD","AL",35136
881830,"COVINGTON COUNTY",3124,1000,320.102432778489,1,"Computer Sciences",1000,320.102432778489,1,"2021-06-30","Internet",1,7860.22,TRUE,FALSE,"Rural","Medium","ANDALUSIA","AL",36420
881831,"BOULDER VALLEY SCHOOL DISTRICT NO. RE2",29527,4020,136.146577708538,1,"Zayo Group, LLC",4000,135.469231550784,1,"2017-06-30","Internet",1,6800,TRUE,FALSE,"Urban","Mega","BOULDER","CO",80303
881836,"CRENSHAW COUNTY",2185,750,343.24942791762,1,"Computer Sciences",750,343.24942791762,1,"2021-06-30","Internet",1,4488.41,TRUE,FALSE,"Rural","Small","LUVERNE","AL",36049
881838,"COSSATOT RIVER SCHOOL DISTRICT",1130,285,252.212389380531,1,"Windstream",285,252.212389380531,1,"2017-06-30","Internet, Upstream",1,13756.1,TRUE,TRUE,"Rural","Small","WICKES","AR",71973
881842,"CULLMAN CITY",3054,750,245.579567779961,1,"Computer Sciences",750,245.579567779961,1,"2021-06-30","Internet",1,4295.8,TRUE,FALSE,"Town","Medium","CULLMAN","AL",35055
881847,"CULLMAN COUNTY",9566,1500,156.805352289358,1,"Computer Sciences",1500,156.805352289358,1,"2021-06-30","Internet",1,8261.22,TRUE,TRUE,"Rural","Large","CULLMAN","AL",35055
881851,"DALE COUNTY",3026,750,247.851949768672,1,"Computer Sciences",750,247.851949768672,1,"2021-06-30","Internet",1,4197.94,TRUE,FALSE,"Rural","Medium","OZARK","AL",36360
881854,"DALEVILLE CITY",1143,250,218.722659667542,1,"Computer Sciences",250,218.722659667542,1,"2021-06-30","Internet",1,2417.45,TRUE,FALSE,"Town","Small","DALEVILLE","AL",36322
881856,"SCHOOL DISTRICT 27J",13392,3000,224.014336917563,1,"CenturyLink",3000,224.014336917563,1,"2017-06-30","Internet",1,7245,TRUE,TRUE,"Suburban","Large","BRIGHTON","CO",80601
881860,"DALLAS COUNTY",3480,500,143.67816091954,1,"Computer Sciences",500,143.67816091954,1,"2021-06-30","Internet",1,3382.01,TRUE,FALSE,"Rural","Medium","SELMA","AL",36701
881861,"SCHOOL DISTRICT NO. RE-2, BRUSH",1489,200,134.318334452653,1,"Zayo Group, LLC",200,134.318334452653,1,"2017-06-30","Internet",1,949,TRUE,FALSE,"Town","Small","BRUSH","CO",80723
881865,"DEKALB COUNTY",8034,1000,124.470998257406,1,"Computer Sciences",1000,124.470998257406,1,"2021-06-30","Internet",1,6201.57,TRUE,FALSE,"Rural","Medium","FORT PAYNE","AL",35967
881868,"BUENA VISTA SCHOOL DISTRICT NO. R-31",906,500,551.876379690949,1,"Charter",500,551.876379690949,1,"2021-06-30","Internet",1,1950,TRUE,FALSE,"Town","Small","BUENA VISTA","CO",81211
881871,"DECATUR CITY",8405,1500,178.465199286139,1,"Charter",1000,118.976799524093,1,"2018-06-30","Internet",0.67,3650,TRUE,FALSE,"Urban","Large","DECATUR","AL",35601
881876,"DEMOPOLIS CITY",2233,750,335.871025526198,1,"Computer Sciences",750,335.871025526198,1,"2021-06-30","Internet",1,4276.82,TRUE,FALSE,"Town","Small","DEMOPOLIS","AL",36732
881878,"ARKADELPHIA SCHOOL DISTRICT",1970,520,263.959390862944,1,"Windstream",500,253.807106598985,1,"2018-06-30","Internet",0.96,3445.98,TRUE,FALSE,"Town","Small","ARKADELPHIA","AR",71923
881881,"DOTHAN CITY",9313,1500,161.065177708579,1,"Computer Sciences",1500,161.065177708579,1,"2021-06-30","Internet",1,7044.01,TRUE,FALSE,"Urban","Large","DOTHAN","AL",36301
881883,"CALHAN DISTRICT NO. RJ1",449,100,222.71714922049,1,"Zayo Group, LLC",100,222.71714922049,1,"2019-06-30","Internet",1,796,TRUE,FALSE,"Rural","Small","CALHAN","CO",80808
881886,"ELBA CITY",714,250,350.140056022409,1,"Computer Sciences",250,350.140056022409,1,"2021-06-30","Internet",1,2476.61,TRUE,FALSE,"Rural","Small","ELBA","AL",36323
881890,"ASHDOWN SCHOOL DISTRICT",1449,800,552.104899930987,1,"AT&T",800,552.104899930987,1,"2017-06-30","Internet, Upstream",1,3047,TRUE,FALSE,"Town","Small","ASHDOWN","AR",71822
881892,"ELMORE COUNTY",11026,100,9.06947215672048,0,"Computer Sciences",100,9.06947215672048,0,"2021-06-30","Internet",1,1662.15,TRUE,TRUE,"Suburban","Medium","WETUMPKA","AL",36092
881896,"ATKINS SCHOOL DISTRICT",1019,6,5.88812561334642,0,"CenturyLink",6,5.88812561334642,0,"2017-06-30","Upstream",1,1398,TRUE,TRUE,"Rural","Small","ATKINS","AR",72823
881897,"ENTERPRISE CITY",6690,1000,149.476831091181,1,"Computer Sciences",1000,149.476831091181,1,"2021-06-30","Internet",1,4541.15,TRUE,FALSE,"Town","Medium","ENTERPRISE","AL",36330
881901,"AUGUSTA SCHOOL DISTRICT",435,150,344.827586206897,1,"CenturyLink",150,344.827586206897,1,"2017-06-30","Upstream",1,754,TRUE,FALSE,"Rural","Small","AUGUSTA","AR",72006
881902,"ESCAMBIA COUNTY",4490,750,167.037861915367,1,"Computer Sciences",750,167.037861915367,1,"2021-06-30","Internet",1,3928.87,TRUE,FALSE,"Town","Medium","BREWTON","AL",36426
881907,"ETOWAH COUNTY",8963,750,83.6773401762803,0,"Computer Sciences",750,83.6773401762803,0,"2021-06-30","Internet",1,4302.03,TRUE,FALSE,"Suburban","Large","GADSDEN","AL",35904
881909,"CHERRY CREEK, SCHOOL DISTRICT NO. 5, IN THE COUNTY OF ARAPAH",52560,4000,76.103500761035,0,"CenturyLink",3000,57.0776255707763,0,"2017-06-30","Internet",0.75,11100,TRUE,FALSE,"Urban","Mega","GREENWOOD VILLAGE","CO",80111
881910,"BALD KNOB SCHOOL DISTRICT",1247,160,128.307939053729,1,"CenturyLink",160,128.307939053729,1,"2017-06-30","Internet, Upstream",1,8786,TRUE,FALSE,"Town","Small","BALD KNOB","AR",72010
881913,"CHEYENNE MOUNTAIN SCHOOL DISTRICT NO. 12, IN THE COUNTY OF E",4184,300,71.7017208413002,0,"CenturyLink",300,71.7017208413002,0,"2017-06-30","Internet",1,4237,TRUE,FALSE,"Urban","Medium","COLORADO SPRINGS","CO",80905
881918,"CLEAR CREEK SCHOOL DISTRICT NO. RE-1",770,100,129.87012987013,1,"Zayo Group, LLC",100,129.87012987013,1,"2019-06-30","Internet",1,905.2,TRUE,FALSE,"Rural","Small","IDAHO SPRINGS","CO",80452
881920,"EUFAULA CITY",2733,750,274.423710208562,1,"Computer Sciences",750,274.423710208562,1,"2021-06-30","Internet",1,5783.71,TRUE,FALSE,"Rural","Medium","EUFAULA","AL",36027
881921,"BAUXITE SCHOOL DISTRICT",1590,500,314.465408805031,1,"AT&T",500,314.465408805031,1,"2017-06-30","Upstream",1,1006,TRUE,FALSE,"Rural","Small","BAUXITE","AR",72011
881925,"FAIRFIELD CITY",1788,500,279.642058165548,1,"Computer Sciences",500,279.642058165548,1,"2021-06-30","Internet",1,3456.3,TRUE,FALSE,"Suburban","Medium","FAIRFIELD","AL",35064
881930,"COLORADO SPRINGS, SCHOOL DISTRICT NO. 11, IN THE COUNTY OF E",26125,2000,76.555023923445,0,"Level 3",2000,76.555023923445,0,"2017-06-30","Internet",1,8545.6,TRUE,FALSE,"Urban","Mega","COLORADO SPRINGS","CO",80903
881931,"FAYETTE COUNTY",2366,750,316.990701606086,1,"Computer Sciences",750,316.990701606086,1,"2021-06-30","Internet",1,6768.73,TRUE,FALSE,"Rural","Medium","FAYETTE","AL",35555
881936,"FLORENCE CITY",4416,900,203.804347826087,1,"Computer Sciences",750,169.836956521739,1,"2021-06-30","Internet",0.83,4279.88,TRUE,FALSE,"Urban","Medium","FLORENCE","AL",35630
881937,"BENTON SCHOOL DISTRICT",4922,700,142.218610321008,1,"AT&T",550,111.743193823649,1,"2017-06-30","Upstream, Internet",0.79,5243.94,TRUE,FALSE,"Suburban","Medium","BENTON","AR",72015
881941,"FORT PAYNE CITY",3004,1500,499.334221038615,1,"Computer Sciences",1500,499.334221038615,1,"2021-06-30","Internet",1,8280.27,TRUE,FALSE,"Town","Small","FORT PAYNE","AL",35967
881942,"PEA RIDGE SCHOOL DISTRICT",1750,900,514.285714285714,1,"Cox",900,514.285714285714,1,"2017-06-30","Upstream, Internet",1,4204,TRUE,FALSE,"Suburban","Small","PEA RIDGE","AR",72751
881943,"FREMONT RE-3",201,50,248.756218905473,1,"CenturyLink",50,248.756218905473,1,"2021-06-30","Internet",1,3434,TRUE,FALSE,"Rural","Small","COTOPAXI","CO",81223
881946,"FRANKLIN COUNTY",3133,750,239.38716884775,1,"Computer Sciences",750,239.38716884775,1,"2021-06-30","Internet",1,4297.07,TRUE,FALSE,"Rural","Medium","RUSSELLVILLE","AL",35653
881948,"BENTONVILLE SCHOOL DISTRICT",15081,4100,271.865260924342,1,"Cox",4100,271.865260924342,1,"2017-06-30","Upstream",1,4112,TRUE,FALSE,"Urban","Large","BENTONVILLE","AR",72712
881951,"GADSDEN CITY",5326,1000,187.758167480285,1,"Computer Sciences",1000,187.758167480285,1,"2021-06-30","Internet",1,7628.33,TRUE,FALSE,"Urban","Large","GADSDEN","AL",35901
881952,"BERGMAN SCHOOL DISTRICT",1099,510,464.058234758872,1,"Windstream",500,454.959053685168,1,"2020-06-30","Internet",0.98,3000,TRUE,FALSE,"Rural","Small","HARRISON","AR",72601
881954,"GENEVA CITY",1255,500,398.406374501992,1,"Computer Sciences",500,398.406374501992,1,"2021-06-30","Internet",1,5106.24,TRUE,FALSE,"Rural","Small","GENEVA","AL",36340
881955,"BERRYVILLE SCHOOL DISTRICT",1995,1000,501.25313283208,1,"Cox",1000,501.25313283208,1,"2017-06-30","Upstream",1,1502,TRUE,FALSE,"Town","Small","BERRYVILLE","AR",72616
881957,"CRIPPLE CREEK-VICTOR SCHOOL DISTRICT NO. RE-1",345,70,202.898550724638,1,"Verizon",70,202.898550724638,1,"2019-06-30","Internet",1,2340,TRUE,FALSE,"Rural","Small","CRIPPLE CREEK","CO",80813
881958,"GENEVA COUNTY",2759,500,181.225081551287,1,"Computer Sciences",500,181.225081551287,1,"2021-06-30","Internet",1,6963.61,TRUE,FALSE,"Rural","Medium","GENEVA","AL",36340
881962,"GREENE COUNTY",1190,500,420.168067226891,1,"Computer Sciences",500,420.168067226891,1,"2021-06-30","Internet",1,3485.25,TRUE,FALSE,"Rural","Medium","EUTAW","AL",35462
881964,"BLEVINS SCHOOL DISTRICT",503,150,298.210735586481,1,"CenturyLink",150,298.210735586481,1,"2017-06-30","Upstream",1,1508,TRUE,FALSE,"Rural","Small","BLEVINS","AR",71825
881966,"GUNTERSVILLE CITY",1983,500,252.143217347453,1,"Computer Sciences",500,252.143217347453,1,"2021-06-30","Internet",1,3548.95,TRUE,FALSE,"Town","Small","GUNTERSVILLE","AL",35976
881971,"HALE COUNTY",2756,500,181.422351233672,1,"Computer Sciences",500,181.422351233672,1,"2021-06-30","Internet",1,3261.75,TRUE,FALSE,"Rural","Medium","GREENSBORO","AL",36744
881976,"HALEYVILLE CITY",1690,500,295.85798816568,1,"Computer Sciences",500,295.85798816568,1,"2021-06-30","Internet",1,5308.35,TRUE,FALSE,"Rural","Small","HALEYVILLE","AL",35565
881977,"BOONEVILLE SCHOOL DISTRICT",1281,750,585.480093676815,1,"CenturyLink",750,585.480093676815,1,"2017-06-30","Internet, Upstream",1,7536,TRUE,FALSE,"Town","Small","BOONEVILLE","AR",72927
881978,"DELTA COUNTY JOINT DISTRICT NO. 50",4794,1007,210.054234459741,1,"CenturyLink",1000,208.594075928244,1,"2019-06-30","Internet",0.99,4215,TRUE,FALSE,"Town","Large","DELTA","CO",81416
881981,"HARTSELLE CITY",2537,750,295.624753646039,1,"Computer Sciences",750,295.624753646039,1,"2021-06-30","Internet",1,6749.86,TRUE,FALSE,"Rural","Medium","HARTSELLE","AL",35640
881983,"BRADFORD SCHOOL DISTRICT",467,106,226.980728051392,1,"CenturyLink",106,226.980728051392,1,"2017-06-30","Internet, Upstream",1,4648.14,TRUE,FALSE,"Rural","Small","BRADFORD","AR",72020
881986,"HENRY COUNTY",2603,500,192.086054552439,1,"Computer Sciences",500,192.086054552439,1,"2021-06-30","Internet",1,6966.64,TRUE,FALSE,"Town","Medium","ABBEVILLE","AL",36310
881991,"HOMEWOOD CITY",3827,750,195.975960282205,1,"Computer Sciences",750,195.975960282205,1,"2021-06-30","Internet",1,3550.88,TRUE,TRUE,"Suburban","Small","HOMEWOOD","AL",35209
881995,"HOUSTON COUNTY",6257,500,79.9105002397315,0,"Computer Sciences",500,79.9105002397315,0,"2021-06-30","Internet",1,3399.34,TRUE,FALSE,"Rural","Medium","DOTHAN","AL",36301
882001,"BRYANT SCHOOL DISTRICT",8862,1050,118.483412322275,1,"Windstream",1000,112.841345068833,1,"2018-06-30","Internet",0.95,3754.09,TRUE,FALSE,"Suburban","Medium","BRYANT","AR",72022
882011,"JACKSON COUNTY",5659,750,132.532249514048,1,"Computer Sciences",750,132.532249514048,1,"2021-06-30","Internet",1,4618.29,TRUE,FALSE,"Rural","Large","SCOTTSBORO","AL",35768
882015,"JACKSONVILLE CITY",1506,500,332.005312084993,1,"Computer Sciences",500,332.005312084993,1,"2021-06-30","Internet",1,3480.54,TRUE,FALSE,"Urban","Small","JACKSONVILLE","AL",36265
882016,"CADDO HILLS SCHOOL DISTRICT",580,150,258.620689655172,1,"Windstream",150,258.620689655172,1,"2017-06-30","Upstream",1,5220,TRUE,FALSE,"Rural","Small","NORMAN","AR",71960
882020,"JASPER CITY",2691,750,278.706800445931,1,"Computer Sciences",750,278.706800445931,1,"2021-06-30","Internet",1,4275.87,TRUE,FALSE,"Town","Medium","JASPER","AL",35501
882021,"CALICO ROCK SCHOOL DISTRICT",404,306,757.425742574257,1,"CenturyLink",306,757.425742574257,1,"2017-06-30","Internet, Upstream",1,4713,TRUE,FALSE,"Rural","Small","CALICO ROCK","AR",72519
882022,"DOUGLAS COUNTY SCHOOL DISTRICT, NO. RE 1",59936,5000,83.4223171382808,0,"CenturyLink",5000,83.4223171382808,0,"2019-06-30","Internet",1,13844,TRUE,FALSE,"Suburban","Mega","CASTLE ROCK","CO",80108
882026,"JEFFERSON COUNTY",36203,2500,69.0550506864072,0,"Computer Sciences",2500,69.0550506864072,0,"2021-06-30","Internet",1,10916.92,TRUE,FALSE,"Suburban","Mega","BIRMINGHAM","AL",35209
882027,"CARLISLE SCHOOL DISTRICT",709,250,352.609308885755,1,"CenturyLink",250,352.609308885755,1,"2017-06-30","Upstream",1,3364,TRUE,FALSE,"Rural","Small","CARLISLE","AR",72024
