"esh_id","service_provider_2016","bandwidth_in_mbps_2016","contract_end_date_2016","purpose_2016","percent_bw_2016","total_monthly_cost_2016","predominant_sp_2016","exclude_from_ia_analysis"
903673,"Wheat State Tele",125,"2019-06-30","Internet",1,1950,TRUE,FALSE
903674,"Pioneer Telephone",500,"2017-06-30","Internet",1,5226.07,TRUE,FALSE
903675,"Craw-Kan Tele",250,"2017-06-30","Internet",1,3500,TRUE,FALSE
903676,"AT&T",250,"2019-06-30","Internet",1,1657.7,TRUE,FALSE
903677,"KanREN, Inc.",50,"2020-06-30","Internet",1,2428.83,TRUE,FALSE
903678,"Rural Tele Serv",200,"2017-06-30","Internet",1,429.9,TRUE,FALSE
903679,"Rural Tele Serv",1000,"2017-06-30","Internet",1,349.8,TRUE,FALSE
903680,"Blue Valley Telecomm",100,"2017-06-30","Internet",1,645.79,TRUE,FALSE
903683,"SumnerCommunications",500,"2017-06-30","Internet",1,3500,TRUE,FALSE
903684,"KanREN, Inc.",100,"2020-08-31","Internet",1,2739.17,TRUE,FALSE
903685,"Rebeltec Comm",20,"2017-06-30","Internet",1,500,TRUE,FALSE
903686,"Level 3",5000,"2017-06-30","Internet",1,10660.2,TRUE,FALSE
903687,"KanREN, Inc.",100,"2019-06-30","Internet",1,2503.83,TRUE,FALSE
903688,"Cox",200,"2017-06-30","Internet",1,3000,TRUE,FALSE
903689,"Cox",200,"2019-06-30","Internet",1,1049.75,TRUE,FALSE
903691,"Verizon",100,"2022-09-30","Internet",1,20223.84,TRUE,TRUE
903692,"Haviland",45,"2017-06-30","Internet",1,699,TRUE,FALSE
903694,"Eagle Communications",200,"2017-06-30","Internet",1,419.4,TRUE,FALSE
904366,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904367,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904369,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904370,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904371,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,NA
904373,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,NA
904394,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904395,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904397,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904398,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904399,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904400,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904401,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904402,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904403,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904404,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904405,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904406,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904407,"AT&T",5000,"2017-03-31","Upstream",1,12241.4,TRUE,FALSE
904408,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904409,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904410,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904411,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904412,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904414,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904415,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904417,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904418,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904419,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904420,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904421,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904422,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904423,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904424,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904425,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904426,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904427,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904428,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904429,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904430,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904431,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904432,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904433,"AT&T",100,"2017-06-30","Upstream",0.5,3417.56,FALSE,FALSE
904433,"Brandenburg",100,"2019-06-30","Upstream",0.5,1000,FALSE,FALSE
904434,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904435,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904437,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904438,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904439,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904440,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904441,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904442,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904443,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904444,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904445,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904446,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904447,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904449,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904450,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904451,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904452,"AT&T",10000,"2017-05-31","Upstream",1,15709.29,TRUE,FALSE
904453,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904454,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904456,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904457,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904458,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904459,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904460,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904461,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904462,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904464,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904465,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904466,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904467,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904468,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904469,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904470,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904471,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904472,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904473,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904474,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904475,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904476,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904477,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904478,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904479,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904480,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904481,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904482,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904483,"AT&T",20000,"2017-05-31","Upstream",1,31418.58,TRUE,FALSE
904483,"Charter",20,"2017-06-30","Upstream",0,5587.5,FALSE,FALSE
904484,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904485,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904486,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904487,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904488,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904489,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904490,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904491,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904492,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904493,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904494,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904496,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904497,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904498,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904499,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904500,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904501,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904502,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904503,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904504,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904505,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904506,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904507,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904508,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904509,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904510,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904511,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904512,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904513,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904515,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904516,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904517,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904518,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904519,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904520,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904522,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904523,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904525,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904526,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904527,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904528,"AT&T",2100,"2017-03-31","Upstream",1,11844.24,TRUE,FALSE
904529,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904530,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904531,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904532,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904533,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904534,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904535,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904536,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904537,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904538,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904539,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904541,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904542,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904543,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904544,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904545,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904546,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904547,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904548,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904549,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904550,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904551,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904552,"AT&T",3000,"2017-05-31","Upstream",1,11789.06,TRUE,FALSE
904553,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904555,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904556,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904558,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904559,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,FALSE
904560,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904561,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904562,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904563,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904564,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904565,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904566,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904568,"AT&T",2000,"2017-05-31","Upstream",1,9829.06,TRUE,FALSE
904569,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904570,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904571,"AT&T",500,"2017-03-31","Upstream",1,5305.89,TRUE,FALSE
904572,"AT&T",100,"2017-06-30","Upstream",1,3417.56,TRUE,NA
904573,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
904574,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904575,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904576,"AT&T",250,"2017-04-30","Upstream",1,3964.4,TRUE,FALSE
904577,"AT&T",1000,"2017-03-31","Upstream",1,6596.24,TRUE,FALSE
909623,"AT&T",120,"2017-06-30","Internet",1,4896,TRUE,NA
909627,"Cox",200,"2017-06-30","Internet",1,818.4,TRUE,NA
909629,"Detel Wireless",1000,"2019-06-30","Internet",1,7500,TRUE,FALSE
909630,"AT&T",45,"2018-06-30","Internet",1,2750,TRUE,NA
909633,"Cox",100,"2018-06-30","Internet",1,1416.67,TRUE,NA
909634,"SkyRider Comm",400,"2019-06-30","Internet",1,3142,TRUE,NA
909635,"Cox",1000,"2018-06-30","Internet",1,2500,TRUE,FALSE
909636,"Detel Wireless",250,"2018-06-30","Internet",1,1900,TRUE,FALSE
909637,"AT&T",250,"2017-06-30","Internet",1,2000,TRUE,NA
909638,"Cox",200,"2019-06-30","Internet",1,3410,TRUE,NA
909640,"Hunt Telecomm",500,"2019-06-30","Internet",1,1350,TRUE,NA
909644,"Cox",100,"2017-06-30","Internet",1,1574,TRUE,NA
909646,"Cox",3000,"2019-06-30","Internet",1,9550,TRUE,NA
909650,"Cox",100,"2017-06-30","Internet",0.5,2550,FALSE,TRUE
909650,"Hunt Brothers",100,"2017-06-30","Internet",0.5,5400,FALSE,TRUE
909655,"Detel Wireless",1000,"2017-06-30","Internet",1,6999,TRUE,FALSE
909656,"Advanced Tel., LLC.",10000,"2021-06-30","Internet",1,5000,TRUE,FALSE
909658,"Hunt Brothers",1000,"2017-06-30","Internet",1,8250,TRUE,FALSE
909659,"AT&T",1000,"2019-06-30","Internet",1,2945,TRUE,FALSE
909664,"Cox",100,"2017-06-30","Internet",1,490.99,TRUE,NA
909666,"Cox",800,"2019-06-30","Internet",1,3720,TRUE,NA
909677,"Cox",50,"2018-06-30","Internet",1,1904.83,TRUE,NA
909682,"Cox",500,"2018-06-30","Internet",1,10662.83,TRUE,NA
909683,"Cox",300,"2017-06-30","Internet",1,2319,TRUE,NA
909684,"Detel Wireless",5000,"2020-06-30","Internet",1,15999,TRUE,FALSE
909687,"Cox",100,"2017-06-30","Internet",1,2100,TRUE,NA
909690,"Cox",100,"2018-06-30","Internet",1,1833.34,TRUE,NA
909691,"Cox",3000,"2019-06-30","Internet",1,9550,TRUE,NA
909693,"Cox",250,"2019-06-30","Internet",1,3850,TRUE,NA
909694,"Cox",150,"2017-06-30","Internet",1,420,TRUE,NA
909695,"Windstream",1000,"2017-06-30","Internet",1,5786.39,TRUE,NA
909698,"Cox",100,"2018-06-30","Internet",1,2479.17,TRUE,NA
909700,"Cox",800,"2019-06-30","Internet",1,3720,TRUE,NA
909701,"Cox",100,"2018-06-30","Internet",1,2841.67,TRUE,NA
909703,"Cox",20,"2017-06-30","Internet",1,878,TRUE,NA
909707,"Detel Wireless",1000,"2021-06-30","Internet",1,1999,TRUE,FALSE
909708,"Nexus Systems, Inc.",2000,"2023-06-30","Internet",1,6495,TRUE,FALSE
909709,"Hunt Telecomm",2000,"2017-06-30","Internet",1,14900,TRUE,FALSE
909711,"Detel Wireless",2000,"2019-06-30","Internet",1,19999,TRUE,FALSE
909712,"CenturyLink",3000,"2018-06-30","Internet",1,16700,TRUE,TRUE
909713,"Cebridge",2000,"2017-06-30","Internet",1,9400,TRUE,FALSE
909714,"Nexus Systems, Inc.",1000,"2021-06-30","Internet",1,2994.96,TRUE,FALSE
909715,"CAMERON COMM",1000,"2018-06-30","Internet",1,8250,TRUE,FALSE
909717,"Nexus Systems, Inc.",1000,"2022-06-30","Internet",1,4000,TRUE,FALSE
909718,"Nexus Systems, Inc.",1000,"2021-06-30","Internet",1,5950,TRUE,FALSE
909719,"Nexus Systems, Inc.",5000,"2021-06-30","Internet",1,8750,TRUE,TRUE
909720,"Cox",6000,"2018-06-30","Internet",1,6500,TRUE,FALSE
909721,"AT&T",1000,"2017-06-30","Internet",1,6135.2,TRUE,FALSE
909722,"Hunt Telecomm",1000,"2018-06-30","Internet",1,8900,TRUE,FALSE
909723,"Detel Wireless",1000,"2018-06-30","Internet",1,13599,TRUE,FALSE
909724,"Nexus Systems, Inc.",1000,"2019-06-30","Internet",1,6750,TRUE,FALSE
909725,"SkyRider Comm",500,"2018-06-30","Internet",1,3997,TRUE,FALSE
909726,"Detel Wireless",1000,"2017-06-30","Internet",1,3800,TRUE,FALSE
909727,"Cox",10000,"2021-06-30","Internet",1,6500,TRUE,FALSE
909728,"Nexus Systems, Inc.",2000,"2021-06-30","Internet",1,6495,TRUE,FALSE
909729,"Detel Wireless",1000,"2017-06-30","Internet",1,10499,TRUE,FALSE
909731,"Hunt Telecomm",10000,"2017-06-30","Internet",1,13000,TRUE,FALSE
909733,"Cox",10000,"2018-06-30","Internet",1,6500,TRUE,FALSE
909734,"Hunt Telecomm",2000,"2017-06-30","Internet",1,12900,TRUE,FALSE
909735,"Detel Wireless",200,"2019-06-30","Internet",1,6999,TRUE,FALSE
909736,"Nexus Systems, Inc.",1000,"2022-06-30","Internet",1,4000,TRUE,FALSE
909737,"Detel Wireless",2500,"2017-06-30","Internet",1,9250,TRUE,FALSE
909739,"CenturyLink",1000,"2017-06-30","Internet",1,11000,TRUE,FALSE
909740,"Nexus Systems, Inc.",3000,"2021-06-30","Internet",1,7250,TRUE,FALSE
909741,"Nexus Systems, Inc.",1000,"2021-06-30","Internet",1,2495,TRUE,TRUE
909743,"Detel Wireless",2000,"2019-06-30","Internet",1,12499,TRUE,FALSE
909744,"AT&T",1000,"2019-06-30","Internet",1,1366,TRUE,FALSE
909745,"Detel Wireless",500,"2017-06-30","Internet",1,5199,TRUE,FALSE
909746,"Hunt Telecomm",2000,"2020-06-30","Internet",1,7290,TRUE,FALSE
909747,"Detel Wireless",100,"2018-06-30","Internet",1,6999,TRUE,FALSE
909748,"Nexus Systems, Inc.",3000,"2020-06-30","Internet",1,11475,TRUE,FALSE
909749,"AT&T",2000,"2017-06-30","Internet",1,12059.94,TRUE,FALSE
909750,"Cox",500,"2019-03-31","Internet",1,2250,TRUE,FALSE
909751,"AT&T",1000,"2019-06-30","Internet",1,3077.9,TRUE,FALSE
909753,"Hunt Brothers",100,"2017-06-30","Internet",1,5400,TRUE,FALSE
909754,"Hunt Telecomm",5000,"2018-06-30","Internet",1,16500,TRUE,FALSE
909756,"Reserve Tele",250,"2017-06-30","Internet",1,6250,TRUE,FALSE
909757,"Detel Wireless",1000,"2021-06-30","Internet",1,2499,TRUE,FALSE
909758,"Cox",500,"2017-06-30","Internet",1,7280,TRUE,FALSE
909759,"Detel Wireless",1000,"2018-06-30","Internet",1,8999,TRUE,FALSE
909760,"Hunt Telecomm",1000,"2021-06-30","Internet",1,14750,TRUE,FALSE
909761,"Hunt Telecomm",10000,"2018-06-30","Internet",1,16500,TRUE,FALSE
909762,"Nexus Systems, Inc.",2150,"2018-06-30","Internet",1,14145,TRUE,TRUE
909763,"AT&T",1000,"2017-06-30","Internet",1,4720,TRUE,FALSE
909764,"Nexus Systems, Inc.",300,"2017-06-30","Internet",1,8500,TRUE,FALSE
909765,"Detel Wireless",10000,"2019-06-30","Internet",1,22999,TRUE,FALSE
909766,"AT&T",1000,"2019-06-30","Upstream",1,61072.55,TRUE,FALSE
909767,"Hunt Telecomm",2500,"2017-06-30","Internet",1,18000,TRUE,TRUE
909769,"Nexus Systems, Inc.",3000,"2021-06-30","Internet",1,9450,TRUE,FALSE
909770,"AT&T",1000,"2019-06-30","Internet",1,11306,TRUE,FALSE
909771,"Nexus Systems, Inc.",500,"2022-06-30","Internet",1,6300,TRUE,FALSE
909772,"AT&T",500,"2018-06-30","Internet",1,2978.75,TRUE,TRUE
909774,"Nexus Systems, Inc.",20,"2019-06-30","Internet",1,6375,TRUE,TRUE
909776,"Verizon",100,"2022-09-30","Internet",1,3625.84,TRUE,TRUE
910898,"Merrimack",200,"2017-06-30","Internet",1,3402,TRUE,FALSE
910899,"Charter",1000,"2018-06-30","Internet",1,5600,TRUE,FALSE
910901,"Crocker",200,"2019-06-30","Internet",1,1500,TRUE,FALSE
910902,"Merrimack",20,"2017-06-30","Internet",1,652.5,TRUE,FALSE
910904,"Merrimack",50,"2017-06-30","Internet",1,2269.75,TRUE,NA
910909,"Comcast",30,"2017-06-30","Internet",1,1329.4,TRUE,NA
910912,"CELT",300,"2017-06-30","Internet",0.38,0,FALSE,NA
910912,"Comcast",500,"2017-06-30","Internet",0.62,3400,TRUE,NA
910915,"Broadview Networks",10000,"2018-08-09","Internet",1,1110.92,TRUE,NA
910923,"CELT",100,"2019-06-30","Internet",1,2460,TRUE,NA
910925,"Comcast",250,"2017-06-30","Internet",1,522.8,TRUE,FALSE
910927,"Merrimack",100,"2017-06-30","Internet",1,546.74,TRUE,NA
910933,"Comcast",125,"2017-06-30","Internet",1,284.75,TRUE,NA
910941,"Comcast",50,"2017-06-30","Internet",1,310,TRUE,NA
910944,"CELT",100,"2017-06-30","Internet",1,2260,TRUE,NA
910946,"Comcast",150,"2017-06-30","Internet",1,357.75,TRUE,FALSE
910948,"Verizon",300,"2017-06-30","Internet",0.67,326.34,TRUE,NA
910948,"Comcast",150,"2017-06-30","Internet",0.33,315.96,FALSE,NA
910951,"Comcast",300,"2018-06-30","Internet",1,2200,TRUE,NA
910953,"Comcast",200,"2017-06-30","Upstream",1,2400,TRUE,NA
910955,"Comcast",150,"2017-06-30","Internet",1,525,TRUE,NA
910958,"Comcast",300,"2018-06-30","Internet",0.73,1500,TRUE,NA
910958,"RCN",110,"2017-06-30","Internet",0.27,200,FALSE,NA
910963,"Merrimack",500,"2017-06-30","Internet",1,26126.13,TRUE,NA
910964,"Comcast",300,"2017-06-30","Internet",1,2226,TRUE,NA
910965,"Comcast",200,"2017-06-30","Internet",1,1500,TRUE,NA
910966,"City of Holyoke",100,"2017-06-30","Internet",1,2360,TRUE,NA
910969,"Charter",60,"2017-06-30","Internet",0.38,48.98,FALSE,NA
910969,"DSCI Corporation",100,"2018-06-30","Internet",0.62,2210,TRUE,NA
910972,"Comcast",200,"2020-06-27","Internet",1,1718.95,TRUE,NA
910973,"Comcast",500,"2017-09-30","Internet",1,4895,TRUE,NA
910979,"Comcast",100,"2017-06-30","Internet",1,1200,TRUE,NA
910981,"Comcast",50,"2017-06-30","Internet",1,150,TRUE,NA
910984,"Comcast",100,"2017-06-30","Upstream",1,1200,TRUE,NA
910987,"Merrimack",500,"2017-06-30","Internet",1,26126.13,TRUE,NA
910989,"Comcast",100,"2017-06-30","Upstream",1,1200,TRUE,NA
910991,"Comcast",300,"2017-06-30","Internet",1,2000,TRUE,NA
910992,"Comcast",250,"2017-06-30","Internet",1,1500,TRUE,NA
910996,"Comcast",500,"2017-06-30","Internet",1,2138,TRUE,FALSE
910997,"Merrimack",100,"2017-06-30","Internet",1,2447.58,TRUE,TRUE
910999,"Capenet, LLC",500,"2019-06-30","Internet",1,3000,TRUE,FALSE
911000,"Verizon",650,"2017-06-30","Internet",1,814.97,TRUE,FALSE
911003,"Merrimack",40,"2017-09-30","Internet",1,2259.75,TRUE,FALSE
911004,"CELT",250,"2017-06-30","Internet",1,2110,TRUE,FALSE
911005,"Comcast",500,"2018-06-30","Internet",1,2250,TRUE,FALSE
911006,"Comcast",200,"2017-06-30","Internet",1,871.14,TRUE,FALSE
911009,"Windstream",2000,"2017-09-30","Internet",1,3000,TRUE,FALSE
911010,"RCN",1000,"2017-06-30","Internet",1,2800,TRUE,FALSE
911011,"CELT",400,"2017-06-30","Internet",1,1884.6,TRUE,FALSE
911012,"Verizon",500,"2017-06-30","Internet",1,439.99,TRUE,FALSE
911014,"CELT",6,"2017-06-30","Internet",0.06,468,FALSE,FALSE
911014,"Crocker",100,"2017-06-30","Internet",0.94,1370,TRUE,FALSE
