line_item_id,ben,bandwidth_in_mbps,num_students,connect_category,providers_typical_category,consultant_app,consultants_cat,total_cost,num_lines,frn_complete,copper_line,exception_not_fiber,likely_other_uncategorized,likely_wan_fiber,wan_fiber_3_lines,wireless_service,ia_circuit_only,isp_conditions_met,upstream_conditions_met,postal_cd,esh_id,district_name,other_location,nces_cd,num_of_services,highest_connect_type,free_and_reduced,cost_per_line
146460,130923,200.0,3730,Fiber,Fiber,false,N/A,11202.72,1,2780820-1,false,false,false,false,false,false,false,false,true,MI,919689,GIBRALTAR SCHOOL DISTRICT,false,2615870,10,Fiber,1096,11202.72
146516,130957,2500.0,1505,Fiber,Fiber,true,Fiber,18000.0,1,2782618-1,false,false,false,false,false,false,false,false,true,MI,919720,HARPER WOODS THE SCHOOL DISTRICT OF THE CITY OF,false,2617760,11,Fiber,1174,18000.0
146555,,1000.0,146,Fiber,Fiber,true,Fiber,97290.0,1,2777925-1,false,false,true,false,false,false,false,false,false,MI,,,false,,,,0,97290.0
146556,,100.0,0,Cable / DSL,Fiber,true,Cable / DSL,5674.2,2,2780231-1,false,false,true,false,false,false,false,false,false,MI,,,false,,,,0,2837.1
146675,,20.0,337,Other / Uncategorized,Cable / DSL,true,Other / Uncategorized,19980.0,1,2757232-1,false,false,true,false,false,false,false,false,false,MN,,,false,,,,0,19980.0
146696,133560,1000.0,10855,Fiber,Fiber,true,Fiber,157668.0,16,2777255-1,false,false,false,true,true,false,false,false,false,MN,922713,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,false,2723850,19,Fiber,5193,9854.25
146697,133560,50.0,10855,Cable / DSL,Fiber,true,Cable / DSL,1008.0,1,2777271-1,false,false,true,false,false,false,false,false,false,MN,922713,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,false,2723850,19,Fiber,5193,1008.0
146698,133560,200.0,10855,Fiber,Fiber,true,Fiber,58476.0,2,2777273-1,false,false,true,false,false,false,false,false,false,MN,922713,NORTH ST PAUL-MAPLEWOOD SCHOOL DIST,false,2723850,19,Fiber,5193,29238.0
146706,133564,1000.0,10431,Fiber,Fiber,true,Fiber,190449.6,19,2773868-1,false,false,false,true,true,false,false,false,false,MN,922699,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,false,2722950,16,Fiber,3198,10023.663157894736
146711,133564,200.0,10431,Fiber,Fiber,true,Fiber,47940.0,1,2773878-1,false,false,true,false,false,false,false,false,false,MN,922699,MOUNDS VIEW PUBLIC SCHOOL DISTRICT,false,2722950,16,Fiber,3198,47940.0
146786,133765,400.0,3327,Fiber,Fiber,true,Fiber,38877.96,1,2767572-1,false,false,true,false,false,false,false,false,false,MN,922509,ALBERT LEA PUBLIC SCHOOL DISTRICT,false,2702970,8,Fiber,1670,38877.96
146787,133765,1000.0,3327,Fiber,Fiber,true,Fiber,149220.0,7,2767583-1,false,false,false,true,true,false,false,false,false,MN,922509,ALBERT LEA PUBLIC SCHOOL DISTRICT,false,2702970,8,Fiber,1670,21317.14285714286
146800,137303,10.0,1565,Cable / DSL,Fiber,true,Cable / DSL,1319.4,1,2761510-1,false,false,true,false,false,false,false,false,false,MO,924552,SOUTHERN BOONE CO. R-I,false,2928560,42,Fiber,349,1319.4
146839,137007,1000.0,3189,Fiber,Fiber,false,N/A,78609.24,6,2761247-1,false,false,false,true,true,false,false,false,false,MO,924102,NORTH ST. FRANCOIS CO. R-I,false,2905430,6,Fiber,1888,13101.54
146840,137007,100.0,3189,Fiber,Fiber,false,N/A,10181.4,1,2761247-2,false,false,false,true,false,false,false,false,false,MO,924102,NORTH ST. FRANCOIS CO. R-I,false,2905430,6,Fiber,1888,10181.4
146841,137487,1000.0,739,Fiber,Fiber,false,N/A,8700.0,1,2725061-1,false,false,false,true,false,false,false,false,false,MO,924373,MARIONVILLE R-IX,false,2920310,41,Fiber,416,8700.0
147019,137075,1000.0,2176,Fiber,Fiber,false,N/A,9600.0,4,2781842-1,false,false,false,true,true,false,false,false,false,MO,924313,KENNETT 39,false,2916500,47,Fiber,1455,2400.0
147029,137001,1000.0,2009,Fiber,Fiber,false,N/A,60345.0,7,2781974-1,false,false,false,true,true,false,false,false,false,MO,924566,CENTRAL R-III,false,2929170,49,Fiber,1219,8620.714285714286
147042,137538,5.0,25545,Fiber,Fiber,false,N/A,150.0,1,2767701-6,false,false,false,true,false,false,false,false,false,MO,924560,SPRINGFIELD R-XII,false,2928860,89,Fiber,13168,150.0
147043,137538,5.0,25545,Fiber,Fiber,false,N/A,150.0,1,2767701-5,false,false,false,true,false,false,false,false,false,MO,924560,SPRINGFIELD R-XII,false,2928860,89,Fiber,13168,150.0
147044,137538,10000.0,25545,Fiber,Fiber,false,N/A,2200.0,1,2767701-3,false,false,false,true,false,false,false,false,false,MO,924560,SPRINGFIELD R-XII,false,2928860,89,Fiber,13168,2200.0
147045,137538,0.056,25545,Cable / DSL,Fiber,false,N/A,0.0,1,2767701-4,false,false,true,false,false,false,false,false,false,MO,924560,SPRINGFIELD R-XII,false,2928860,89,Fiber,13168,0
147046,137538,10000.0,25545,Fiber,Fiber,false,N/A,184800.0,7,2767701-1,false,false,false,true,true,false,false,false,false,MO,924560,SPRINGFIELD R-XII,false,2928860,89,Fiber,13168,26400.0
147047,137538,1000.0,25545,Fiber,Fiber,false,N/A,540000.0,50,2767701-2,false,false,false,true,true,false,false,false,false,MO,924560,SPRINGFIELD R-XII,false,2928860,89,Fiber,13168,10800.0
147053,128538,400.0,3454,Fixed Wireless,Fiber,false,N/A,163800.0,6,2775724-1,false,false,false,true,true,true,false,false,false,MS,926651,MARSHALL CO SCHOOL DIST,false,2802850,7,Fiber,3053,27300.0
147054,128538,500.0,3454,Fiber,Fiber,false,N/A,51900.0,1,2775767-1,false,false,true,false,false,false,false,false,false,MS,926651,MARSHALL CO SCHOOL DIST,false,2802850,7,Fiber,3053,51900.0
147079,134985,100.0,1387,Fiber,Fiber,true,Fiber,5496.0,2,2780380-1,false,false,true,false,false,false,false,false,false,MT,928968,HAVRE H S,false,3013590,15,Fiber,215,2748.0
147080,134985,10000.0,1387,Fiber,Fiber,true,Fiber,38016.0,6,2780638-1,false,false,false,true,true,false,false,false,false,MT,928968,HAVRE H S,false,3013590,15,Fiber,215,6336.0
147082,134985,1000.0,1387,Fiber,Fiber,true,Fiber,26220.0,6,2780631-1,false,false,false,true,true,false,false,false,false,MT,928968,HAVRE H S,false,3013590,15,Fiber,215,4370.0
147109,138757,100.0,730,Fiber,Fiber,false,N/A,22651.68,1,2783220-1,false,false,false,false,false,false,false,false,true,NE,936041,CENTRAL CITY PUBLIC SCHOOLS,false,3104920,11,Fiber,316,22651.68
