"","postal_cd","district_esh_id","pct_scalable"
"3279","MO",924383,1
"3280","MO",924384,1
"3281","MO",924386,1
"3282","MO",924387,1
"3283","MO",924390,1
"3284","MO",924392,0.5
"3285","MO",924393,1
"3286","MO",924396,1
"3287","MO",924397,0.333333333333333
"3288","MO",924399,0
"3289","MO",924400,1
"3290","MO",924401,1
"3291","MO",924402,1
"3292","MO",924404,1
"3293","MO",924405,0.8
"3294","MO",924406,0.333333333333333
"3295","MO",924408,0.333333333333333
"3296","MO",924409,1
"3297","MO",924410,1
"3298","MO",924412,0.5
"3299","MO",924414,0.5
"3300","MO",924416,1
"3301","MO",924417,1
"3302","MO",924418,1
"3303","MO",924421,1
"3304","MO",924422,1
"3305","MO",924424,1
"3306","MO",924425,1
"3307","MO",924426,1
"3308","MO",924428,1
"3309","MO",924429,0.5
"3310","MO",924430,0.5
"3311","MO",924431,1
"3312","MO",924432,1
"3313","MO",924433,1
"3314","MO",924434,1
"3315","MO",924436,1
"3316","MO",924437,1
"3317","MO",924439,1
"3318","MO",924440,1
"3319","MO",924442,1
"3320","MO",924443,1
"3321","MO",924444,0.333333333333333
"3322","MO",924445,1
"3323","MO",924447,0.333333333333333
"3324","MO",924449,1
"3325","MO",924450,1
"3326","MO",924451,1
"3327","MO",924454,1
"3328","MO",924455,1
"3329","MO",924456,0.333333333333333
"3330","MO",924457,1
"3331","MO",924458,0.5
"3332","MO",924461,0.333333333333333
"3333","MO",924462,0.5
"3334","MO",924464,1
"3335","MO",924466,0.5
"3336","MO",924467,1
"3337","MO",924469,1
"3338","MO",924470,1
"3339","MO",924474,1
"3340","MO",924475,1
"3341","MO",924476,0.5
"3342","MO",924477,0.5
"3343","MO",924478,1
"3344","MO",924479,1
"3345","MO",924480,0.75
"3346","MO",924482,1
"3347","MO",924484,0.2
"3348","MO",924485,0.333333333333333
"3349","MO",924486,1
"3350","MO",924489,1
"3351","MO",924490,1
"3352","MO",924492,0.5
"3353","MO",924493,1
"3354","MO",924495,1
"3355","MO",924496,1
"3356","MO",924499,1
"3357","MO",924500,0.4
"3358","MO",924502,0.5
"3359","MO",924504,1
"3360","MO",924505,1
"3361","MO",924506,1
"3362","MO",924507,1
"3363","MO",924511,1
"3364","MO",924512,0.5
"3365","MO",924514,1
"3366","MO",924517,1
"3367","MO",924518,1
"3368","MO",924519,1
"3369","MO",924520,0.5
"3370","MO",924521,1
"3371","MO",924524,1
"3372","MO",924525,1
"3373","MO",924526,0.5
"3374","MO",924527,1
"3375","MO",924529,1
"3376","MO",924530,0.5
"3377","MO",924532,1
"3378","MO",924534,1
"3379","MO",924535,0.25
"3380","MO",924537,1
"3381","MO",924538,0.333333333333333
"3382","MO",924539,1
"3383","MO",924540,1
"3384","MO",924541,1
"3385","MO",924544,1
"3386","MO",924545,1
"3387","MO",924546,1
"3388","MO",924547,1
"3389","MO",924548,1
"3390","MO",924550,0.5
"3391","MO",924552,0.666666666666667
"3392","MO",924553,1
"3393","MO",924554,1
"3394","MO",924555,1
"3395","MO",924556,1
"3396","MO",924557,0.666666666666667
"3397","MO",924558,1
"3398","MO",924559,0.5
"3399","MO",924560,0.961538461538462
"3400","MO",924561,1
"3401","MO",924564,0.333333333333333
"3402","MO",924565,0.5
"3403","MO",924566,1
"3404","MO",924568,1
"3405","MO",924569,1
"3406","MO",924571,0.5
"3407","MO",924573,1
"3408","MO",924574,1
"3409","MO",924575,1
"3410","MO",924576,1
"3411","MO",924577,1
"3412","MO",924580,1
"3413","MO",924581,1
"3414","MO",924582,1
"3415","MO",924583,0.333333333333333
"3416","MO",924585,1
"3417","MO",924586,1
"3418","MO",924588,0.5
"3419","MO",924589,1
"3420","MO",924590,0.5
"3421","MO",924591,1
"3422","MO",924592,1
"3423","MO",924597,1
"3424","MO",924598,0.333333333333333
"3425","MO",924599,0.875
"3426","MO",924600,1
"3427","MO",924601,1
"3428","MO",924603,0.6
"3429","MO",924605,1
"3430","MO",924611,1
"3431","MO",924612,1
"3432","MO",924613,1
"3433","MO",924614,1
"3434","MO",924615,1
"3435","MO",924616,1
"3436","MO",924617,1
"3437","MO",924618,1
"3438","MO",924619,1
"3439","MO",924621,1
"3440","MO",924624,1
"3441","MO",924628,1
"3442","MO",924629,1
"3443","MO",924633,1
"3444","MO",924634,1
"3445","MO",924635,0
"3446","MO",924636,0.666666666666667
"3447","MO",924637,1
"3448","MO",924638,0.5
"3449","MO",924639,1
"3450","MO",924643,1
"3451","MO",924645,0.5
"3452","MO",924646,0.5
"3453","MO",924648,1
"3454","MO",924649,1
"3455","MO",924650,0.25
"3456","MO",924651,0.5
"3457","MS",926550,1
"3458","MS",926552,1
"3459","MS",926553,1
"3460","MS",926554,1
"3461","MS",926555,1
"3462","MS",926556,1
"3463","MS",926557,1
"3464","MS",926558,1
"3465","MS",926559,1
"3466","MS",926562,1
"3467","MS",926566,1
"3468","MS",926567,1
"3469","MS",926568,1
"3470","MS",926569,1
"3471","MS",926570,1
"3472","MS",926571,1
"3473","MS",926572,1
"3474","MS",926573,1
"3475","MS",926575,1
"3476","MS",926576,1
"3477","MS",926577,1
"3478","MS",926578,1
"3479","MS",926579,1
"3480","MS",926588,1
"3481","MS",926589,1
"3482","MS",926594,1
"3483","MS",926597,1
"3484","MS",926598,1
"3485","MS",926600,1
"3486","MS",926602,1
"3487","MS",926603,1
"3488","MS",926604,1
"3489","MS",926606,1
"3490","MS",926607,0.833333333333333
"3491","MS",926609,1
"3492","MS",926610,1
"3493","MS",926611,1
"3494","MS",926612,1
"3495","MS",926614,1
"3496","MS",926615,1
"3497","MS",926616,1
"3498","MS",926623,1
"3499","MS",926627,1
"3500","MS",926628,1
"3501","MS",926630,1
"3502","MS",926631,1
"3503","MS",926632,1
"3504","MS",926633,1
"3505","MS",926634,1
"3506","MS",926635,1
"3507","MS",926636,1
"3508","MS",926637,1
"3509","MS",926638,1
"3510","MS",926639,0.875
"3511","MS",926640,0.923076923076923
"3512","MS",926642,1
"3513","MS",926644,1
"3514","MS",926645,1
"3515","MS",926646,0.857142857142857
"3516","MS",926648,1
"3517","MS",926650,1
"3518","MS",926651,1
"3519","MS",926652,1
"3520","MS",926653,0.818181818181818
"3521","MS",926654,1
"3522","MS",926656,0.625
"3523","MS",926657,1
"3524","MS",926658,1
"3525","MS",926661,1
"3526","MS",926664,1
"3527","MS",926666,1
"3528","MS",926667,1
"3529","MS",926669,1
"3530","MS",926671,1
"3531","MS",926672,0.666666666666667
"3532","MS",926676,0.894736842105263
"3533","MS",926677,1
"3534","MS",926678,1
"3535","MS",926679,1
"3536","MS",926682,1
"3537","MS",926683,1
"3538","MS",926684,0.875
"3539","MS",926688,1
"3540","MS",926689,1
"3541","MS",926690,0.6
"3542","MS",926691,1
"3543","MS",926692,1
"3544","MS",926693,1
"3545","MS",926694,0.777777777777778
"3546","MS",926695,1
"3547","MS",926696,1
"3548","MS",926697,1
"3549","MS",926698,1
"3550","MS",926699,0.666666666666667
"3551","MS",926700,0.8
"3552","MS",926703,1
"3553","MS",926704,1
"3554","MS",926705,1
"3555","MS",926707,1
"3556","MS",926708,1
"3557","MS",926709,1
"3558","MS",926710,1
"3559","MS",926711,1
"3560","MS",926712,1
"3561","MS",926714,1
"3562","MS",926715,1
"3563","MS",926716,1
"3564","MS",926717,1
"3565","MS",926718,1
"3566","MS",926723,1
"3567","MS",926724,1
"3568","MT",928739,0
"3569","MT",928758,0
"3570","MT",928760,0
"3571","MT",928763,1
"3572","MT",928764,1
"3573","MT",928766,0
"3574","MT",928768,0.5
"3575","MT",928769,0
"3576","MT",928771,1
"3577","MT",928772,0
"3578","MT",928774,0
"3579","MT",928777,0
"3580","MT",928778,1
"3581","MT",928781,0
"3582","MT",928783,1
"3583","MT",928784,0
"3584","MT",928786,0.2
"3585","MT",928789,0
"3586","MT",928793,1
"3587","MT",928795,1
"3588","MT",928797,1
"3589","MT",928799,1
"3590","MT",928803,1
"3591","MT",928804,1
"3592","MT",928809,1
"3593","MT",928810,0
"3594","MT",928813,0
"3595","MT",928815,0
"3596","MT",928817,1
"3597","MT",928821,0.555555555555556
"3598","MT",928829,1
"3599","MT",928831,0
"3600","MT",928832,0
"3601","MT",928835,0.5
"3602","MT",928837,1
"3603","MT",928844,0
"3604","MT",928847,0
"3605","MT",928848,0
"3606","MT",928852,0.333333333333333
"3607","MT",928854,0.5
"3608","MT",928856,0.5
"3609","MT",928857,0
"3610","MT",928860,0.5
"3611","MT",928864,1
"3612","MT",928865,1
"3613","MT",928871,0
"3614","MT",928874,1
"3615","MT",928875,1
"3616","MT",928879,1
"3617","MT",928880,0
"3618","MT",928882,1
"3619","MT",928884,1
"3620","MT",928886,0.5
"3621","MT",928888,0
"3622","MT",928889,1
"3623","MT",928891,1
"3624","MT",928894,1
"3625","MT",928895,1
"3626","MT",928897,1
"3627","MT",928898,0
"3628","MT",928899,1
"3629","MT",928900,0
"3630","MT",928903,0
"3631","MT",928911,0.5
"3632","MT",928915,1
"3633","MT",928917,0.5
"3634","MT",928919,1
"3635","MT",928924,1
"3636","MT",928926,1
"3637","MT",928928,1
"3638","MT",928929,0
"3639","MT",928930,0
"3640","MT",928932,0
"3641","MT",928933,0
"3642","MT",928939,1
"3643","MT",928941,0
"3644","MT",928942,1
"3645","MT",928947,1
"3646","MT",928948,0
"3647","MT",928950,0
"3648","MT",928952,1
"3649","MT",928956,1
"3650","MT",928959,0.4
"3651","MT",928961,1
"3652","MT",928965,0.5
"3653","MT",928966,0
"3654","MT",928968,1
"3655","MT",928971,0
"3656","MT",928972,1
"3657","MT",928973,1
"3658","MT",928974,0
"3659","MT",928976,0
"3660","MT",928977,1
"3661","MT",928979,1
"3662","MT",928980,1
"3663","MT",928984,0
"3664","MT",928986,1
"3665","MT",928987,0
"3666","MT",928989,0
"3667","MT",928991,0
"3668","MT",928993,0
"3669","MT",928997,1
"3670","MT",929001,0
"3671","MT",929002,1
"3672","MT",929008,1
"3673","MT",929013,0.25
"3674","MT",929018,0
"3675","MT",929019,0.333333333333333
"3676","MT",929022,1
"3677","MT",929024,1
"3678","MT",929025,1
"3679","MT",929026,1
"3680","MT",929027,0
"3681","MT",929029,0
"3682","MT",929034,1
"3683","MT",929037,1
"3684","MT",929040,1
"3685","MT",929043,1
"3686","MT",929047,0
"3687","MT",929048,1
"3688","MT",929050,1
"3689","MT",929053,0
"3690","MT",929057,1
"3691","MT",929058,0
"3692","MT",929064,0
"3693","MT",929065,0.5
"3694","MT",929072,1
"3695","MT",929074,1
"3696","MT",929077,1
"3697","MT",929078,0
"3698","MT",929081,1
"3699","MT",929084,1
"3700","MT",929085,1
"3701","MT",929089,0
"3702","MT",929093,0
"3703","MT",929094,1
"3704","MT",929099,1
"3705","MT",929102,0
"3706","MT",929103,0
"3707","MT",929106,0.5
"3708","MT",929111,0
"3709","MT",929113,1
"3710","MT",929115,0
"3711","MT",929117,1
"3712","MT",929121,1
"3713","MT",929123,1
"3714","MT",929125,0
"3715","MT",929131,1
"3716","MT",929134,1
"3717","MT",929137,1
"3718","MT",929141,0
"3719","MT",929145,0.333333333333333
"3720","MT",929149,1
"3721","MT",929150,0
"3722","MT",929159,0
"3723","MT",929161,0
"3724","MT",929163,0.5
"3725","MT",929165,1
"3726","MT",929167,0.333333333333333
"3727","MT",929169,0
"3728","MT",929172,0
"3729","MT",929176,1
"3730","MT",929179,0.333333333333333
"3731","MT",929181,0.5
"3732","MT",929184,1
"3733","MT",929186,0
"3734","MT",929187,0
"3735","MT",929188,0
"3736","MT",929195,1
"3737","MT",929197,0
"3738","MT",929198,1
"3739","MT",929200,1
"3740","NC",929357,1
"3741","NC",929394,1
"3742","NC",929423,1
"3743","NC",929470,1
"3744","NC",929471,1
"3745","NC",929472,1
"3746","NC",929473,1
"3747","NC",929518,1
"3748","NC",929519,1
"3749","NC",929522,1
"3750","NC",929523,1
"3751","NC",929524,0.08
"3752","NC",929526,1
"3753","NC",929530,1
"3754","NC",929531,1
"3755","NC",929532,1
"3756","NC",929537,1
"3757","NC",929538,1
"3758","NC",929539,0.0909090909090909
"3759","NC",929540,1
"3760","NC",929541,1
"3761","NC",929544,1
"3762","NC",929545,0.5
"3763","NC",929546,1
"3764","NC",929547,1
"3765","NC",929550,0.5
"3766","NC",929552,1
"3767","NC",929553,1
"3768","NC",929554,1
"3769","NC",929555,1
"3770","NC",929556,1
"3771","NC",929559,1
"3772","NC",929560,1
"3773","NC",929561,1
"3774","NC",929562,1
"3775","NC",929564,1
"3776","NC",929565,1
"3777","NC",929566,1
"3778","NC",929567,1
"3779","NC",929569,1
"3780","NC",929570,1
"3781","NC",929571,1
"3782","NC",929572,1
"3783","NC",929573,1
"3784","NC",929574,0.909090909090909
"3785","NC",929575,1
"3786","NC",929576,1
"3787","NC",929577,1
"3788","NC",929578,1
"3789","NC",929580,1
"3790","NC",929581,1
"3791","NC",929583,0.166666666666667
"3792","NC",929584,1
"3793","NC",929585,1
"3794","NC",929586,1
"3795","NC",929587,1
"3796","NC",929588,1
"3797","NC",929589,0.25
"3798","NC",929591,1
"3799","NC",929592,1
"3800","NC",929593,1
"3801","NC",929594,1
"3802","NC",929597,0.882352941176471
"3803","NC",929598,1
"3804","NC",929599,1
"3805","NC",929600,1
"3806","NC",929603,1
"3807","NC",929604,1
"3808","NC",929606,1
"3809","NC",929608,0.2
"3810","NC",929609,1
"3811","NC",929610,1
"3812","NC",929611,0.5
"3813","NC",929612,1
"3814","NC",929614,1
"3815","NC",929615,1
"3816","NC",929616,1
"3817","NC",929617,1
"3818","NC",929618,1
"3819","NC",929619,1
"3820","NC",929620,1
"3821","NC",929621,0.2
"3822","NC",929624,1
"3823","NC",929625,1
"3824","ND",933575,1
"3825","ND",933578,0.5
"3826","ND",933579,0.333333333333333
"3827","ND",933580,0
"3828","ND",933581,1
"3829","ND",933590,0.5
"3830","ND",933591,1
"3831","ND",933592,0.5
"3832","ND",933593,0.5
"3833","ND",933594,1
"3834","ND",933595,1
"3835","ND",933597,0
"3836","ND",933599,1
"3837","ND",933600,1
"3838","ND",933601,0.5
"3839","ND",933604,0.5
"3840","ND",933606,0.666666666666667
"3841","ND",933608,1
"3842","ND",933609,1
"3843","ND",933612,1
"3844","ND",933613,0.333333333333333
"3845","ND",933614,1
"3846","ND",933617,1
"3847","ND",933630,1
"3848","ND",933633,1
"3849","ND",933634,0
"3850","ND",933635,1
"3851","ND",933640,0.5
"3852","ND",933644,1
"3853","ND",933646,1
"3854","ND",933647,1
"3855","ND",933648,1
"3856","ND",933649,1
"3857","ND",933652,0.5
"3858","ND",933656,1
"3859","ND",933657,1
"3860","ND",933659,1
"3861","ND",933661,1
"3862","ND",933666,1
"3863","ND",933667,1
"3864","ND",933668,1
"3865","ND",933671,0
"3866","ND",933674,1
"3867","ND",933676,1
"3868","ND",933677,1
"3869","ND",933679,1
"3870","ND",933680,1
"3871","ND",933681,1
"3872","ND",933684,1
"3873","ND",933685,1
"3874","ND",933688,1
"3875","ND",933689,1
"3876","ND",933690,1
"3877","ND",933691,0.5
"3878","ND",933695,0.5
"3879","ND",933697,1
"3880","ND",933698,1
"3881","ND",933700,0.5
"3882","ND",933701,0
"3883","ND",933702,0
"3884","ND",933703,1
"3885","ND",933708,0.5
"3886","ND",933712,0.5
"3887","ND",933713,1
"3888","ND",933714,1
"3889","ND",933718,1
"3890","ND",933720,1
"3891","ND",933722,1
"3892","ND",933723,1
"3893","ND",933724,1
"3894","ND",933727,1
"3895","ND",933730,0.5
"3896","ND",933732,1
"3897","ND",933733,1
"3898","ND",933734,1
"3899","ND",933737,1
"3900","ND",933748,0.5
"3901","ND",933750,1
"3902","ND",933751,1
"3903","ND",933753,0.5
"3904","ND",933754,1
"3905","ND",933755,1
"3906","ND",933758,1
"3907","ND",933761,1
"3908","ND",933763,1
"3909","ND",933766,1
"3910","ND",933768,0
"3911","ND",933770,1
"3912","ND",933771,1
"3913","ND",933772,0.25
"3914","ND",933773,1
"3915","ND",933776,1
"3916","ND",933777,1
"3917","ND",933781,1
"3918","ND",933782,1
"3919","ND",933783,0
"3920","NE",935899,0.666666666666667
"3921","NE",935900,0.333333333333333
"3922","NE",935904,1
"3923","NE",935906,1
"3924","NE",935907,1
"3925","NE",935908,1
"3926","NE",935909,0.333333333333333
"3927","NE",935912,1
"3928","NE",935913,1
"3929","NE",935914,0.5
"3930","NE",935915,1
"3931","NE",935916,1
"3932","NE",935917,0.5
"3933","NE",935924,1
"3934","NE",935930,1
"3935","NE",935932,0.5
"3936","NE",935934,1
"3937","NE",935936,0.25
"3938","NE",935937,1
"3939","NE",935943,0.5
"3940","NE",935944,1
"3941","NE",935948,1
"3942","NE",935949,0.5
"3943","NE",935952,1
"3944","NE",935953,1
"3945","NE",935955,1
"3946","NE",935957,1
"3947","NE",935961,1
"3948","NE",935962,1
"3949","NE",935964,1
"3950","NE",935972,1
"3951","NE",935987,1
"3952","NE",935991,1
"3953","NE",935996,0.285714285714286
"3954","NE",936013,1
"3955","NE",936014,1
"3956","NE",936017,1
"3957","NE",936018,1
"3958","NE",936019,1
"3959","NE",936021,1
"3960","NE",936023,1
"3961","NE",936024,0.5
"3962","NE",936026,0.333333333333333
"3963","NE",936028,1
"3964","NE",936031,0.857142857142857
"3965","NE",936034,1
"3966","NE",936035,1
"3967","NE",936038,1
"3968","NE",936039,0.333333333333333
"3969","NE",936041,0.666666666666667
"3970","NE",936043,0.25
"3971","NE",936045,1
"3972","NE",936048,1
"3973","NE",936049,1
"3974","NE",936050,1
"3975","NE",936052,1
"3976","NE",936056,0.5
"3977","NE",936060,1
"3978","NE",936062,1
"3979","NE",936064,1
"3980","NE",936066,1
"3981","NE",936070,0.5
"3982","NE",936071,1
"3983","NE",936073,1
"3984","NE",936075,0.5
"3985","NE",936081,1
"3986","NE",936084,1
"3987","NE",936085,1
"3988","NE",936086,1
"3989","NE",936087,0.2
"3990","NE",936090,0.5
"3991","NE",936093,1
"3992","NE",936099,0.983870967741935
"3993","NE",936109,0.5
"3994","NE",936110,0.5
"3995","NE",936114,0.5
"3996","NE",936117,0.5
"3997","NE",936125,0.5
"3998","NE",936126,0.5
"3999","NE",936136,1
"4000","NE",936148,1
"4001","NE",936150,1
"4002","NE",936161,1
"4003","NE",936164,0.5
"4004","NE",936165,0.5
"4005","NE",936170,1
"4006","NE",936172,1
"4007","NE",936176,1
"4008","NE",936187,1
"4009","NE",936189,0.5
"4010","NE",936193,1
"4011","NE",936208,1
"4012","NH",937441,1
"4013","NH",937460,1
"4014","NH",937476,1
"4015","NH",937479,0
"4016","NH",937481,0
"4017","NH",937482,0
"4018","NH",937483,0.333333333333333
"4019","NH",937485,1
"4020","NH",937486,1
"4021","NH",937490,0
"4022","NH",937491,1
"4023","NH",937492,1
"4024","NH",937495,1
"4025","NH",937504,1
"4026","NH",937506,1
"4027","NH",937510,1
"4028","NH",937512,1
"4029","NH",937522,1
"4030","NH",937527,0
"4031","NH",937528,0.5
"4032","NH",937532,0.5
"4033","NH",937537,0
"4034","NH",937538,0.5
"4035","NH",937540,1
"4036","NH",937546,0
"4037","NH",937572,0
"4038","NH",937577,1
"4039","NH",937580,1
"4040","NH",937581,0
"4041","NH",937583,1
"4042","NH",937584,1
"4043","NH",937586,0.333333333333333
"4044","NH",937589,1
"4045","NH",937591,1
"4046","NH",937595,1
"4047","NH",937596,0.2
"4048","NH",937599,0.25
"4049","NH",937603,0.5
"4050","NH",937604,1
"4051","NH",937609,1
"4052","NH",937622,1
"4053","NH",937626,1
"4054","NH",937630,1
"4055","NH",937632,1
"4056","NH",937634,1
"4057","NH",937636,0
"4058","NH",937639,1
"4059","NH",937640,1
"4060","NH",937641,1
"4061","NH",937642,1
"4062","NH",937644,1
"4063","NH",937645,0
"4064","NH",937650,1
"4065","NH",937652,0.333333333333333
"4066","NH",937659,1
"4067","NH",937660,1
"4068","NH",937661,0
"4069","NH",937665,1
"4070","NH",937667,0
"4071","NH",937673,1
"4072","NH",937674,0
"4073","NH",937681,0
"4074","NH",937683,1
"4075","NH",937691,1
"4076","NH",937692,0
"4077","NH",937696,0
"4078","NH",937699,0.2
"4079","NJ",940943,0
"4080","NJ",940944,0.5
"4081","NJ",940977,1
"4082","NJ",941009,0
"4083","NJ",941059,1
"4084","NJ",941060,0
"4085","NJ",941061,0
"4086","NJ",941067,0
"4087","NJ",941068,0.666666666666667
"4088","NJ",941070,1
"4089","NJ",941071,1
"4090","NJ",941073,0
"4091","NJ",941075,1
"4092","NJ",941076,1
"4093","NJ",941079,1
"4094","NJ",941085,1
"4095","NJ",941086,0.25
"4096","NJ",941087,1
"4097","NJ",941088,0.5
"4098","NJ",941091,1
"4099","NJ",941093,0
"4100","NJ",941096,0
"4101","NJ",941101,1
"4102","NJ",941104,1
"4103","NJ",941111,0.333333333333333
"4104","NJ",941112,1
"4105","NJ",941113,0
"4106","NJ",941118,0.4
"4107","NJ",941121,0.333333333333333
"4108","NJ",941123,0.333333333333333
"4109","NJ",941124,0
"4110","NJ",941126,0
"4111","NJ",941130,0
"4112","NJ",941134,1
"4113","NJ",941136,1
"4114","NJ",941139,1
"4115","NJ",941141,1
"4116","NJ",941144,0.333333333333333
"4117","NJ",941145,1
"4118","NJ",941146,0.25
"4119","NJ",941147,1
"4120","NJ",941151,1
"4121","NJ",941152,1
"4122","NJ",941153,1
"4123","NJ",941157,1
"4124","NJ",941162,1
"4125","NJ",941166,1
"4126","NJ",941169,1
"4127","NJ",941170,1
"4128","NJ",941174,0.5
"4129","NJ",941176,1
"4130","NJ",941177,1
"4131","NJ",941178,0
"4132","NJ",941179,1
"4133","NJ",941182,0.666666666666667
"4134","NJ",941183,0
"4135","NJ",941184,1
"4136","NJ",941186,0.5
"4137","NJ",941187,0.5
"4138","NJ",941188,0
"4139","NJ",941191,1
"4140","NJ",941192,0
"4141","NJ",941197,0.5
"4142","NJ",941200,0.5
"4143","NJ",941204,0
"4144","NJ",941207,1
"4145","NJ",941209,1
"4146","NJ",941212,0
"4147","NJ",941213,1
"4148","NJ",941214,1
"4149","NJ",941218,1
"4150","NJ",941219,1
"4151","NJ",941221,0
"4152","NJ",941224,1
"4153","NJ",941227,1
"4154","NJ",941228,0.25
"4155","NJ",941230,1
"4156","NJ",941232,1
"4157","NJ",941233,1
"4158","NJ",941235,1
"4159","NJ",941239,1
"4160","NJ",941240,1
"4161","NJ",941244,1
"4162","NJ",941246,1
"4163","NJ",941259,1
"4164","NJ",941263,0.5
"4165","NJ",941267,0.25
"4166","NJ",941273,0
"4167","NJ",941274,1
"4168","NJ",941276,1
"4169","NJ",941283,1
"4170","NJ",941290,0.5
"4171","NJ",941291,1
"4172","NJ",941293,0.2
"4173","NJ",941298,0.5
"4174","NJ",941299,1
"4175","NJ",941300,0.25
"4176","NJ",941301,0
"4177","NJ",941302,1
"4178","NJ",941304,1
"4179","NJ",941305,1
"4180","NJ",941311,0.6
"4181","NJ",941312,0
"4182","NJ",941314,0
"4183","NJ",941321,0
"4184","NJ",941325,1
"4185","NJ",941327,1
"4186","NJ",941330,1
"4187","NJ",941335,1
"4188","NJ",941338,0
"4189","NJ",941340,1
"4190","NJ",941342,1
"4191","NJ",941343,1
"4192","NJ",941345,0
"4193","NJ",941347,0
"4194","NJ",941352,1
"4195","NJ",941354,0
"4196","NJ",941355,1
"4197","NJ",941364,1
"4198","NJ",941367,0.5
"4199","NJ",941368,1
"4200","NJ",941369,0.5
"4201","NJ",941373,1
"4202","NJ",941374,0.8
"4203","NJ",941375,0.333333333333333
"4204","NJ",941377,1
"4205","NJ",941381,0
"4206","NJ",941382,1
"4207","NJ",941389,0.5
"4208","NJ",941390,0
"4209","NJ",941397,0
"4210","NJ",941401,0
"4211","NJ",941404,1
"4212","NJ",941406,0.5
"4213","NJ",941407,1
"4214","NJ",941414,1
"4215","NJ",941418,1
"4216","NJ",941419,1
"4217","NJ",941424,0
"4218","NJ",941427,1
"4219","NJ",941435,1
"4220","NJ",941441,1
"4221","NJ",941442,0
"4222","NJ",941443,0
"4223","NJ",941444,1
"4224","NJ",941445,1
"4225","NJ",941446,1
"4226","NJ",941447,0.25
"4227","NJ",941449,1
"4228","NJ",941450,1
"4229","NJ",941451,0
"4230","NJ",941452,1
"4231","NJ",941453,0
"4232","NJ",941455,0
"4233","NJ",941459,0.333333333333333
"4234","NJ",941461,1
"4235","NJ",941463,1
"4236","NJ",941465,0.2
"4237","NJ",941466,1
"4238","NJ",941467,1
"4239","NJ",941475,1
"4240","NJ",941476,1
"4241","NJ",941484,0.333333333333333
"4242","NJ",941486,0
"4243","NJ",941488,0.5
"4244","NJ",941489,0
"4245","NJ",941491,0
"4246","NJ",941494,1
"4247","NJ",941496,0
"4248","NJ",941497,0.5
"4249","NJ",941498,1
"4250","NJ",941503,1
"4251","NJ",941507,1
"4252","NJ",941510,1
"4253","NJ",941516,1
"4254","NJ",941518,1
"4255","NJ",941519,1
"4256","NJ",941524,1
"4257","NJ",941529,1
"4258","NJ",941530,1
"4259","NJ",941532,1
"4260","NJ",941534,1
"4261","NJ",941535,1
"4262","NJ",941541,0
"4263","NJ",941542,0.25
"4264","NJ",941543,1
"4265","NJ",941545,0.333333333333333
"4266","NJ",941548,1
"4267","NJ",941553,1
"4268","NJ",941558,1
"4269","NJ",941562,1
"4270","NJ",941568,0
"4271","NJ",941570,0
"4272","NJ",941572,0
"4273","NJ",941574,0
"4274","NJ",941582,0.857142857142857
"4275","NJ",941583,0.5
"4276","NJ",941584,1
"4277","NJ",941585,1
"4278","NJ",941586,0.2
"4279","NJ",941589,0
"4280","NJ",941591,0.333333333333333
"4281","NJ",941596,1
"4282","NJ",941598,0
"4283","NJ",941602,0.25
"4284","NJ",941606,1
"4285","NJ",941609,1
"4286","NJ",941614,0
"4287","NJ",941618,1
"4288","NJ",941619,1
"4289","NJ",941624,0.333333333333333
"4290","NJ",941627,1
"4291","NJ",941629,1
"4292","NJ",941632,0
"4293","NJ",941634,1
"4294","NJ",941635,0.5
"4295","NJ",941636,0
"4296","NJ",941639,1
"4297","NJ",941640,1
"4298","NJ",941641,1
"4299","NJ",941644,1
"4300","NJ",941646,1
"4301","NJ",941648,1
"4302","NJ",941652,1
"4303","NJ",941657,1
"4304","NJ",941660,0
"4305","NJ",941661,1
"4306","NJ",941667,0
"4307","NJ",941668,1
"4308","NJ",941670,1
"4309","NJ",941673,0.333333333333333
"4310","NJ",941674,1
"4311","NJ",941682,0.333333333333333
"4312","NJ",941687,0.4
"4313","NJ",941694,1
"4314","NJ",941695,1
"4315","NJ",941697,0.928571428571429
"4316","NJ",941700,1
"4317","NJ",941701,1
"4318","NJ",941702,1
"4319","NJ",941703,1
"4320","NJ",941704,0.5
"4321","NJ",941707,1
"4322","NJ",941716,1
"4323","NJ",941718,0
"4324","NJ",941722,1
"4325","NJ",941723,0
"4326","NJ",941727,1
"4327","NJ",941728,0
"4328","NJ",941731,1
"4329","NJ",941732,0.708333333333333
"4330","NJ",941734,0
"4331","NJ",941735,0
"4332","NJ",941738,1
"4333","NJ",941740,0.333333333333333
"4334","NJ",941741,1
"4335","NM",942801,1
"4336","NM",942809,0.933333333333333
"4337","NM",942810,1
"4338","NM",942811,0
"4339","NM",942827,1
"4340","NM",942866,1
"4341","NM",942877,0.625
"4342","NM",942878,1
"4343","NM",942879,1
"4344","NM",942880,1
"4345","NM",942882,0.4
"4346","NM",942886,1
"4347","NM",942887,0
"4348","NM",942888,1
"4349","NM",942889,0
"4350","NM",942890,1
"4351","NM",942893,1
"4352","NM",942894,0.5
"4353","NM",942895,1
"4354","NM",942896,0.333333333333333
"4355","NM",942897,1
"4356","NM",942900,1
"4357","NM",942903,1
"4358","NM",942904,1
"4359","NM",942905,1
"4360","NM",942907,1
"4361","NM",942908,1
"4362","NM",942909,1
