recipient_id,recipient_name,postal_cd,line_item_id,consortium_shared,shared_service,quantity_of_lines_received_by_district,bandwidth_in_mbps,connect_type,connect_category,purpose,wan,line_item_district_monthly_cost,line_item_total_monthly_cost,cat.1_allocations_to_district,line_item_total_num_lines,line_item_total_cost,line_item_recurring_elig_cost,line_item_one-time_cost,orig_r_months_of_service,applicant_id,applicant_name,isp_conditions_met,internet_conditions_met,ia_conditions_met,wan_conditions_met,upstream_conditions_met,broadband,service_provider_name,exclude,open_flags,dqs_excluded,district_monthly_ia_cost_per_mbps,district_total_ia_rounded_to_nearest_mbps,ia_bandwidth_per_student,num_students,num_students_and_staff,num_schools,latitude,longitude,locale,district_size,exclude_from_analysis,consortium_member,recipient_districts,recipient_postal_cd,dirty_status,reporting_name
881445,ROSS VALLEY ELEM,CA,310838,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,1.316191106,2818.22,1,1,33818.64,2818.22,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, previously_assumed_fiber, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Comcast
881445,ROSS VALLEY ELEM,CA,310847,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,12.90749222,27637.44,4,4,331649.28,27637.44,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Comcast
881445,ROSS VALLEY ELEM,CA,339103,TRUE,Backbone,Shared Circuit,100,Lit Fiber Service,Fiber,Transport,Y,2.4777657,5294.506667,1,1,63534.08,5002.84,3500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cal-Ore Telephone Co.,TRUE,"funded, possible_neca, neca, backbone, consortium_shared, entities_to_lines, cost_per_qty",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Cal-Ore
881445,ROSS VALLEY ELEM,CA,339106,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,1.696166425,3624.38,1,1,43492.56,3624.38,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Citizens Tel
881445,ROSS VALLEY ELEM,CA,339108,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.703268999,1502.75,1,1,18033,1502.75,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Time Warner Cable
881445,ROSS VALLEY ELEM,CA,339122,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,3.022105519,6456.89,1,1,77482.68,6456.89,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, backbone, entities_to_lines, consortium_shared",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,TW Telecom Holdings
881445,ROSS VALLEY ELEM,CA,339123,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,135.8087725,296216.0767,46,46,3554592.92,272193.38,288272.36,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,AT&T
881445,ROSS VALLEY ELEM,CA,339133,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,5.408453327,11556.82,3,3,138681.84,11556.82,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Citizens Tel
881445,ROSS VALLEY ELEM,CA,340658,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,2.345567494,5025.613333,1,1,60307.36,4942.28,1000,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,AT&T
881445,ROSS VALLEY ELEM,CA,342637,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,12.82064984,27417,3,3,329004,27417,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,California Broadband Cooperative Inc,TRUE,"funded, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared, cost_per_qty",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,CA Broadband Coop
881445,ROSS VALLEY ELEM,CA,342665,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,2.915911125,6230,1,1,74760,6105,1500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Plumas Sierra Telecommunications,TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber, cost_per_qty",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Plumas Sierra
881445,ROSS VALLEY ELEM,CA,342685,TRUE,Backbone,Shared Circuit,100000,Dark Fiber Service,Fiber,Transport,Y,1.983055049,4237.5,2,2,50850,2775,17550,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Wilshire Connection, LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, cost_per_qty",FALSE,2.3,250,112.31,2226,2424,5,37.981777,-122.562032,Suburban,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Wilshire Connection
881446,CORNING SCHOOL DISTRICT,AR,82507,FALSE,District-dedicated,1,100,Ethernet,Other / Uncategorized,Internet,N,1833.93,1833.93,1,1,22007.16,1833.93,0,12,882162,DUMAS PUBLIC SCHOOL DISTRICT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,CenturyLink CenturyTel of Russellville,TRUE,"funded, possible_neca, unknown_conn_type",FALSE,20,100,101.11,989,1153,3,36.417759,-90.579339,Small Town,Small,TRUE,TRUE,n/a,n/a,exclude dirty,CenturyLink
881446,CORNING SCHOOL DISTRICT,AR,82508,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Internet,N,2000,2000,1,1,24000,2000,0,12,882162,DUMAS PUBLIC SCHOOL DISTRICT,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Nexus Systems, Inc.",FALSE,funded,FALSE,20,100,101.11,989,1153,3,36.417759,-90.579339,Small Town,Small,TRUE,TRUE,n/a,n/a,exclude dirty,"Nexus Systems, Inc."
881446,CORNING SCHOOL DISTRICT,AR,310168,FALSE,District-dedicated,1,100,Standalone Internet Access,Other / Uncategorized,Internet,N,1829.52,1829.52,1,1,21954.24,1829.52,0,12,881446,CORNING PUBLIC SCHOOL DISTRICT,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,CenturyTel of Mammoth Spring Jacksonville,TRUE,"funded, previously_assumed_ia, unknown_conn_type, ia_or_wan",FALSE,20,100,101.11,989,1153,3,36.417759,-90.579339,Small Town,Small,TRUE,TRUE,n/a,n/a,exclude dirty,CenturyTel
881446,CORNING SCHOOL DISTRICT,AR,310170,FALSE,District-dedicated,1,768,Digital Subscriber Line (DSL),Cable / DSL,Transport,Y,75.54,75.54,1,1,906.48,75.54,0,12,881446,CORNING PUBLIC SCHOOL DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CenturyTel of Mammoth Spring Jacksonville,TRUE,"funded, entities_to_lines, product_bandwidth, wan_product",FALSE,20,100,101.11,989,1153,3,36.417759,-90.579339,Small Town,Small,TRUE,TRUE,n/a,n/a,exclude dirty,CenturyTel
881446,CORNING SCHOOL DISTRICT,AR,310172,FALSE,District-dedicated,1,20,Ethernet,Other / Uncategorized,Transport,Y,954,954,1,1,11448,954,0,12,881446,CORNING PUBLIC SCHOOL DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CenturyTel of Mammoth Spring Jacksonville,TRUE,"funded, unknown_conn_type, entities_to_lines",FALSE,20,100,101.11,989,1153,3,36.417759,-90.579339,Small Town,Small,TRUE,TRUE,n/a,n/a,exclude dirty,CenturyTel
881446,CORNING SCHOOL DISTRICT,AR,310173,FALSE,District-dedicated,1,50,Ethernet,Other / Uncategorized,Transport,Y,1166.76,1166.76,1,1,14001.12,1166.76,0,12,881446,CORNING PUBLIC SCHOOL DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CenturyTel of Mammoth Spring Jacksonville,TRUE,"funded, unknown_conn_type, entities_to_lines",FALSE,20,100,101.11,989,1153,3,36.417759,-90.579339,Small Town,Small,TRUE,TRUE,n/a,n/a,exclude dirty,CenturyTel
881446,CORNING SCHOOL DISTRICT,AR,310174,FALSE,District-dedicated,1,500,Lit Fiber Service,Fiber,Transport,Y,2613.39,2613.39,1,1,31360.68,2613.39,0,12,881446,CORNING PUBLIC SCHOOL DISTRICT,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CenturyTel of Mammoth Spring Jacksonville,FALSE,"funded, previously_assumed_fiber, entities_to_lines, likely_fiber",FALSE,20,100,101.11,989,1153,3,36.417759,-90.579339,Small Town,Small,TRUE,TRUE,n/a,n/a,exclude dirty,CenturyTel
881451,CLARKDALE-JEROME ELEMENTARY DISTRICT,AZ,268476,FALSE,District-dedicated,1,2,Ethernet,Other / Uncategorized,Transport,Y,679.0235119,19012.65833,1,28,228151.9,22815.19,0,12,1005055,YAVAPAI COUNTY EDUCATIONAL TECHNOLOGY CONSORTIUM,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",FALSE,"funded, ethernet_copper, likely_wan_qty",FALSE,42.9,50,110.13,454,502,1,34.76709,-112.066581,Small Town,Tiny,FALSE,TRUE,n/a,n/a,include clean,TW Telecom Holdings
881451,CLARKDALE-JEROME ELEMENTARY DISTRICT,AZ,268503,TRUE,Shared IA,Shared Circuit,40,Lit Fiber Service,Fiber,Internet,N,30.48922598,1452.133333,1,1,17425.6,1742.56,0,12,1005055,YAVAPAI COUNTY EDUCATIONAL TECHNOLOGY CONSORTIUM,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, consortium_shared",FALSE,42.9,50,110.13,454,502,1,34.76709,-112.066581,Small Town,Tiny,FALSE,TRUE,n/a,n/a,include clean,TW Telecom Holdings
881453,RIVERSIDE SCHOOL DISTRICT,AR,310183,FALSE,District-dedicated,3,30,Lit Fiber Service,Fiber,Transport,Y,850,850,3,3,10200,850,0,12,881453,RIVERSIDE PUBLIC SCH DIST 15,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"E. Ritter Communications Holdings, Inc.",FALSE,"possible_neca, neca, funded, cost_per_qty",FALSE,15,100,122.4,817,965,3,35.816608,-90.437947,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,E. Ritter
881454,IDALIA RJ-3 SCHOOL DISTRICT,CO,217596,FALSE,District-dedicated,1,1000,Lit Fiber Service,Fiber,Transport,Y,1693.06,22009.78,1,13,264117.36,22009.78,0,12,881543,EAST CENTRAL BOCES,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Affiniti, LLC",FALSE,funded,FALSE,2.560833333,40,258.06,155,184,2,39.704229,-102.293731,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Affiniti
881454,IDALIA RJ-3 SCHOOL DISTRICT,CO,217602,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Internet,N,81.41176471,1384,1,17,16608,1384,0,12,881543,EAST CENTRAL BOCES,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Affiniti, LLC",TRUE,"funded, not_ia, cost_per_qty",FALSE,2.560833333,40,258.06,155,184,2,39.704229,-102.293731,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Affiniti
881454,IDALIA RJ-3 SCHOOL DISTRICT,CO,280494,FALSE,District-dedicated,1,40,Lit Fiber Service,Fiber,Internet,N,102.43,102.43,1,1,1229.16,102.43,0,,881454,IDALIA SCHOOL DISTRICT RJ3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Plains Cooperative Telephone Association, Inc.",FALSE,"possible_neca, neca, cost_per_qty",FALSE,2.560833333,40,258.06,155,184,2,39.704229,-102.293731,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Plains Cooperative
881455,SALOME CONSOLIDATED ELEMENTARY DISTRICT,AZ,310368,FALSE,District-dedicated,1,5,Lit Fiber Service,Fiber,Internet,N,850,850,1,1,10200,850,0,12,881455,SALOME SCHOOL DISTRICT 30,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TDS Metrocom,FALSE,funded,FALSE,68.66666667,25,255.1,98,115,1,34.228961,-113.576731,Rural,Tiny,FALSE,FALSE,n/a,n/a,include clean,TDS Metrocom
881455,SALOME CONSOLIDATED ELEMENTARY DISTRICT,AZ,310451,FALSE,District-dedicated,1,20,"E.g., Microwave Service",Fixed Wireless,Internet,N,866.6666667,866.6666667,1,1,10400,600,3200,12,881455,SALOME SCHOOL DISTRICT 30,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,GovNET Inc.,FALSE,funded,FALSE,68.66666667,25,255.1,98,115,1,34.228961,-113.576731,Rural,Tiny,FALSE,FALSE,n/a,n/a,include clean,GovNET Inc.
881456,FORT SAGE UNF,CA,83955,TRUE,Backbone,Shared Circuit,45,DS-3 (T-3),Copper,Transport,Y,1.143360565,27611.2,3,3,331334.4,27611.2,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, backbone, entities_to_lines, cost_per_qty, consortium_shared, likely_wan_qty",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,AT&T
881456,FORT SAGE UNF,CA,129818,FALSE,District-dedicated,1,100,Standalone Internet Access,Other / Uncategorized,Internet,N,691.6666667,691.6666667,1,1,8300,0,8300,12,881456,FORT SAGE UNIF SCHOOL DISTRICT,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Lassen County Office of Education,FALSE,funded,FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Lassen County
881456,FORT SAGE UNF,CA,257279,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.179910264,4344,1,1,52128,4344,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
881456,FORT SAGE UNF,CA,257282,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.175075797,4227.27,1,1,50727.24,4227.27,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
881456,FORT SAGE UNF,CA,310838,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.116482322,2818.22,1,1,33818.64,2818.22,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, previously_assumed_fiber, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Comcast
881456,FORT SAGE UNF,CA,310847,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,1.142307263,27637.44,4,4,331649.28,27637.44,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Comcast Business Communications,TRUE,"funded, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Comcast
881456,FORT SAGE UNF,CA,339103,TRUE,Backbone,Shared Circuit,100,Lit Fiber Service,Fiber,Transport,Y,0.219281151,5294.506667,1,1,63534.08,5002.84,3500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cal-Ore Telephone Co.,TRUE,"funded, possible_neca, neca, backbone, consortium_shared, entities_to_lines, cost_per_qty",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Cal-Ore
881456,FORT SAGE UNF,CA,339106,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.150109967,3624.38,1,1,43492.56,3624.38,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
881456,FORT SAGE UNF,CA,339108,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.062238991,1502.75,1,1,18033,1502.75,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Time Warner Cable
881456,FORT SAGE UNF,CA,339122,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.267454981,6456.89,1,1,77482.68,6456.89,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"TW Telecom Holdings, Inc.",TRUE,"funded, backbone, entities_to_lines, consortium_shared",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,TW Telecom Holdings
881456,FORT SAGE UNF,CA,339123,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,12.01901535,296216.0767,46,46,3554592.92,272193.38,288272.36,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,AT&T
881456,FORT SAGE UNF,CA,339133,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.47864569,11556.82,3,3,138681.84,11556.82,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CITIZENS TELECOMM CO OF CA,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber, likely_wan_qty",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Citizens Tel
881456,FORT SAGE UNF,CA,340658,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,0.207581669,5025.613333,1,1,60307.36,4942.28,1000,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, backbone, consortium_shared, entities_to_lines, likely_fiber",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,AT&T
881456,FORT SAGE UNF,CA,342637,TRUE,Backbone,Shared Circuit,10000,Lit Fiber Service,Fiber,Transport,Y,1.134621751,27417,3,3,329004,27417,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,California Broadband Cooperative Inc,TRUE,"funded, backbone, entities_to_lines, likely_fiber, likely_wan_qty, consortium_shared, cost_per_qty",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,CA Broadband Coop
881456,FORT SAGE UNF,CA,342665,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.258056825,6230,1,1,74760,6105,1500,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Plumas Sierra Telecommunications,TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber, cost_per_qty",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Plumas Sierra
881456,FORT SAGE UNF,CA,342685,TRUE,Backbone,Shared Circuit,100000,Dark Fiber Service,Fiber,Transport,Y,0.175499481,4237.5,2,2,50850,2775,17550,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Wilshire Connection, LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, cost_per_qty",FALSE,24.59666667,100,507.61,197,227,5,40.141907,-120.13399,Rural,Small,FALSE,TRUE,n/a,n/a,include clean,Wilshire Connection
881458,LIBERTY J-4 SCHOOL DISTRICT,CO,217596,FALSE,District-dedicated,1,1000,Lit Fiber Service,Fiber,Transport,Y,1693.06,22009.78,1,13,264117.36,22009.78,0,12,881543,EAST CENTRAL BOCES,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Affiniti, LLC",FALSE,funded,FALSE,40,1,14.49,69,98,2,39.656016,-102.624289,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Affiniti
881458,LIBERTY J-4 SCHOOL DISTRICT,CO,217602,FALSE,District-dedicated,1,100,Lit Fiber Service,Fiber,Internet,N,81.41176471,1384,1,17,16608,1384,0,12,881543,EAST CENTRAL BOCES,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Affiniti, LLC",TRUE,"funded, not_ia, cost_per_qty",FALSE,40,1,14.49,69,98,2,39.656016,-102.624289,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Affiniti
881461,TWIN RIDGES ELEM,CA,83568,FALSE,District-dedicated,2,12,Multi-Protocol Label Switching (MPLS),Other / Uncategorized,Transport,Y,3353.42,3353.42,2,2,40241.04,3353.42,0,12,881461,TWIN RIDGES ELEM SCHOOL DIST,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Pacific Bell Telephone Company,TRUE,"funded, possible_neca, rare_conn_type",FALSE,2.498333333,2000,20618.56,97,115,4,39.3741,-120.994831,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,AT&T
881461,TWIN RIDGES ELEM,CA,83955,TRUE,Backbone,Shared Circuit,45,DS-3 (T-3),Copper,Transport,Y,0.562974491,27611.2,3,3,331334.4,27611.2,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,AT&T Corp.,TRUE,"funded, backbone, entities_to_lines, cost_per_qty, consortium_shared, likely_wan_qty",FALSE,2.498333333,2000,20618.56,97,115,4,39.3741,-120.994831,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,AT&T
881461,TWIN RIDGES ELEM,CA,257279,TRUE,Backbone,Shared Circuit,1000,Lit Fiber Service,Fiber,Transport,Y,0.088585257,4344,1,1,52128,4344,0,12,1031023,CENIC-CORPORATION FOR EDUCATION NETWORK INITIATIVES IN CALIFORNIA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Time Warner Cable Information Services (California), LLC",TRUE,"funded, backbone, entities_to_lines, consortium_shared, likely_fiber",FALSE,2.498333333,2000,20618.56,97,115,4,39.3741,-120.994831,Rural,Small,TRUE,TRUE,n/a,n/a,exclude dirty,Time Warner Cable
