esh_id,id,MEMBER,TOTET
888980,20032,718,718
903661,36535,718,718
,11680,718,718
951254,72223,718,718
904568,38256,718,718
,3198,718,718
889004,21830,718,718
983049,95741,717,717
889019,22429,717,717
889023,22524,717,717
954134,77648,717,717
889027,22628,717,717
959627,78322,717,717
959627,78343,717,717
962218,78495,717,717
962286,79260,717,717
911012,42044,717,717
911035,42163,717,717
911076,42433,717,717
889017,22339,717,717
983199,96677,717,717
969005,83303,717,717
,1048,717,717
969101,83900,717,717
889837,24260,717,717
969247,84886,717,717
969247,84890,717,717
969293,85345,717,717
919619,44801,717,717
,8212,717,717
969491,86835,717,717
,13792,717,717
889959,25962,717,717
889975,26065,717,717
,8582,717,717
975519,93451,717,717
926592,50085,717,717
924300,51931,717,717
,3694,717,717
,9391,717,717
943383,55521,717,717
,9508,717,717
943383,55580,717,717
943404,55922,717,717
,3137,717,717
941716,58995,717,717
,9988,717,717
969955,89974,717,717
,61176,717,717
,3824,717,717
946357,62530,717,717
969585,87708,717,717
902260,33919,717,717
929598,66851,717,717
983157,96427,717,717
949631,69143,717,717
949759,69925,717,717
,11514,717,717
904430,37043,717,717
,11608,717,717
,7242,717,717
888987,20579,717,717
,11804,717,717
,12010,717,717
889001,21508,717,717
909757,39472,717,717
954018,76914,716,716
889023,22534,716,716
954182,77845,716,716
889027,22728,716,716
889027,22760,716,716
915457,41301,716,716
962281,79203,716,716
975644,94769,716,716
962321,79608,716,716
967110,80829,716,716
967194,81908,716,716
968982,83167,716,716
,1019,716,716
969208,84532,716,716
969235,84741,716,716
889866,24450,716,716
969260,85168,716,716
969315,85693,716,716
919625,44860,716,716
969357,86025,716,716
969367,86111,716,716
889890,24817,716,716
969560,87507,716,716
969657,88207,716,716
969672,88298,716,716
969925,89766,716,716
969947,89890,716,716
969974,90103,716,716
920010,46955,716,716
,8567,716,716
,26327,716,716
975656,94913,716,716
922687,48902,716,716
,8701,716,716
,8736,716,716
922776,49484,716,716
,15467,716,716
901027,29076,716,716
936064,54650,716,716
,4473,716,716
,16398,716,716
943383,55644,716,716
941529,58386,716,716
,60460,716,716
902082,32983,716,716
,18271,716,716
894169,34052,716,716
,10765,716,716
929534,65520,716,716
,6936,716,716
,19043,716,716
,10929,716,716
929583,66628,716,716
929587,66713,716,716
929601,66950,716,716
949564,68531,716,716
,11372,716,716
,3936,716,716
949928,70502,716,716
,11606,716,716
888987,20609,716,716
950243,71402,716,716
904543,38119,716,716
917527,40130,716,716
889012,22205,716,716
953951,76591,716,716
915445,40639,715,715
915451,41064,715,715
962234,78612,715,715
962303,79445,715,715
915466,41822,715,715
,12978,715,715
,4104,715,715
967178,81744,715,715
967193,81885,715,715
968677,82249,715,715
968963,82901,715,715
968974,82979,715,715
,52,715,715
,759,715,715
969157,84265,715,715
969215,84618,715,715
969263,85211,715,715
,1391,715,715
969333,85759,715,715
889886,24690,715,715
969413,86433,715,715
969491,86879,715,715
969491,86920,715,715
969491,86983,715,715
975620,94437,715,715
889905,25168,715,715
969623,88002,715,715
919866,46214,715,715
969925,89776,715,715
,98560,715,715
889976,26121,715,715
889988,26219,715,715
922590,48506,715,715
893740,26558,715,715
975550,93811,715,715
922723,49155,715,715
922809,49765,715,715
,14951,715,715
,8961,715,715
,15439,715,715
901027,28943,715,715
,9512,715,715
,9546,715,715
941148,56996,715,715
983726,98430,715,715
,10179,715,715
,60745,715,715
,17865,715,715
946334,62452,715,715
902253,33846,715,715
929553,65917,715,715
,3882,715,715
975669,95063,715,715
,11492,715,715
949774,69967,715,715
949828,70129,715,715
951116,71941,715,715
904568,38267,715,715
888991,21158,715,715
,12137,715,715
,7543,715,715
,7593,715,715
953963,76646,715,715
,1973,714,714
889027,22605,714,714
889027,22695,714,714
889027,22790,714,714
962274,79098,714,714
889893,24919,714,714
965979,80152,714,714
967142,81105,714,714
968682,82284,714,714
967173,81671,714,714
969011,83420,714,714
968966,82949,714,714
969044,83657,714,714
,678,714,714
911312,43471,714,714
,13395,714,714
969235,84747,714,714
,8151,714,714
969312,85557,714,714
969356,85838,714,714
,13602,714,714
,13644,714,714
969491,86796,714,714
889931,25590,714,714
969866,89516,714,714
889939,25799,714,714
889973,26036,714,714
972210,92115,714,714
975536,93626,714,714
,8681,714,714
893740,26776,714,714
926694,50761,714,714
,8959,714,714
,8974,714,714
983802,97751,714,714
924337,52109,714,714
901174,29916,714,714
941203,57211,714,714
,16999,714,714
941342,57660,714,714
901560,31067,714,714
941426,57939,714,714
941429,57953,714,714
941501,58234,714,714
,60856,714,714
902056,32755,714,714
946268,62233,714,714
982951,95164,714,714
,10500,714,714
,18770,714,714
894243,34371,714,714
,18947,714,714
,7028,714,714
949568,68549,714,714
,11359,714,714
904407,36847,714,714
904419,36944,714,714
949922,70437,714,714
,7247,714,714
984199,100168,714,714
951801,73537,714,714
889017,22285,713,713
915445,40580,713,713
954145,77691,713,713
915450,41038,713,713
962248,78806,713,713
,102754,713,713
915459,41504,713,713
,4074,713,713
962314,79532,713,713
889031,23318,713,713
911084,42458,713,713
,13030,713,713
889034,23657,713,713
,5376,713,713
967191,81875,713,713
967202,82016,713,713
,13192,713,713
,879,713,713
911361,43720,713,713
969215,84630,713,713
969247,84880,713,713
,8287,713,713
,8155,713,713
969668,88268,713,713
969367,86144,713,713
984057,99680,713,713
,99871,713,713
889908,25208,713,713
969635,88073,713,713
969668,88282,713,713
,13881,713,713
969757,88750,713,713
969840,89217,713,713
969367,86129,713,713
972200,91884,713,713
972210,92109,713,713
972244,92529,713,713
983278,97278,713,713
,14661,713,713
895401,26959,713,713
922801,49721,713,713
924379,52252,713,713
,13820,713,713
901027,29035,713,713
943383,55548,713,713
941171,57062,713,713
941289,57467,713,713
901549,31007,713,713
901637,31363,713,713
,6587,713,713
,60382,713,713
,60750,713,713
902105,33105,713,713
975583,94162,713,713
902253,33859,713,713
975583,94123,713,713
,10576,713,713
975624,94471,713,713
894382,34904,713,713
,10892,713,713
929615,67267,713,713
888974,19774,713,713
,3426,713,713
949853,70215,713,713
889922,25423,713,713
904457,37269,713,713
950168,71193,713,713
950375,71697,713,713
951531,72815,713,713
,11979,713,713
909731,38989,713,713
,12413,713,713
,1865,712,712
889018,22360,712,712
,12481,712,712
915445,40591,712,712
915460,41620,712,712
889030,23201,712,712
,13047,712,712
911212,43000,712,712
968677,82250,712,712
968680,82274,712,712
911330,43547,712,712
919483,44220,712,712
969312,85566,712,712
919619,44804,712,712
972200,91887,712,712
969497,87076,712,712
975583,94117,712,712
969945,89877,712,712
969980,90190,712,712
970234,91487,712,712
975563,93922,712,712
975565,93995,712,712
,4284,712,712
922763,49432,712,712
,15190,712,712
,15504,712,712
,9190,712,712
,15802,712,712
,6127,712,712
901200,29991,712,712
,611,712,712
901377,30450,712,712
941146,56987,712,712
,16802,712,712
,16808,712,712
,3766,712,712
941676,58847,712,712
,60792,712,712
,60794,712,712
983238,96985,712,712
,10265,712,712
,18171,712,712
946643,63500,712,712
946726,63821,712,712
929568,66260,712,712
929576,66382,712,712
903433,35570,712,712
,7039,712,712
903608,36279,712,712
949616,69084,712,712
903668,36555,712,712
904452,37224,712,712
904452,37230,712,712
888987,20756,712,712
951123,71957,712,712
904552,38177,712,712
951548,72862,712,712
,11975,712,712
952138,73717,712,712
889003,21561,712,712
953958,76623,712,712
915445,40656,711,711
959617,78256,711,711
915460,41538,711,711
889031,23390,711,711
911036,42256,711,711
911041,42265,711,711
,2977,711,711
,13002,711,711
889035,23738,711,711
889041,23939,711,711
911242,43136,711,711
969032,83627,711,711
969044,83658,711,711
,13427,711,711
969247,85082,711,711
969263,85215,711,711
919847,46140,711,711
889888,24765,711,711
969412,86424,711,711
889890,24843,711,711
889892,24913,711,711
969564,87551,711,711
969619,87942,711,711
,13888,711,711
969866,89461,711,711
975562,93896,711,711
,14641,711,711
,14867,711,711
926575,50006,711,711
895498,27589,711,711
975601,94259,711,711
900941,28337,711,711
924396,52314,711,711
924514,52763,711,711
924568,53057,711,711
924568,53060,711,711
924617,53251,711,711
889993,26286,711,711
943383,55354,711,711
901208,30006,711,711
901250,30126,711,711
983074,95901,711,711
,3731,711,711
,17257,711,711
941708,58962,711,711
942902,59568,711,711
945870,60044,711,711
,17641,711,711
902028,32498,711,711
,62138,711,711
946302,62341,711,711
902173,33450,711,711
,10602,711,711
,3166,711,711
886853,19284,711,711
929601,66942,711,711
929612,67105,711,711
949671,69365,711,711
904429,37022,711,711
888982,20387,711,711
904466,37323,711,711
,11742,711,711
888987,20742,711,711
904548,38153,711,711
951661,73195,711,711
909725,38913,711,711
952223,74085,711,711
889004,21621,711,711
984177,100100,711,711
953697,75511,711,711
,95031,711,711
,812,710,710
954018,77075,710,710
889028,22850,710,710
962277,79169,710,710
962313,79514,710,710
,12869,710,710
889030,23217,710,710
969491,86880,710,710
,7940,710,710
889036,23778,710,710
967194,81907,710,710
969005,83299,710,710
,43360,710,710
984043,99628,710,710
969247,85078,710,710
969302,85428,710,710
969306,85470,710,710
889881,24595,710,710
889888,24730,710,710
969367,86121,710,710
969522,87258,710,710
969541,87335,710,710
919804,45976,710,710
,14037,710,710
919952,46632,710,710
975618,94408,710,710
889982,26197,710,710
972224,92276,710,710
972242,92503,710,710
922656,48768,710,710
975547,93772,710,710
926606,50130,710,710
895470,27432,710,710
926715,50901,710,710
924109,51307,710,710
,15206,710,710
924297,51921,710,710
983802,97749,710,710
,15775,710,710
,6298,710,710
901431,30598,710,710
983283,97287,710,710
,3745,710,710
901523,30902,710,710
902045,32679,710,710
,61688,710,710
902088,33012,710,710
,10360,710,710
946392,62623,710,710
946645,63520,710,710
,3856,710,710
946941,64687,710,710
,10731,710,710
929521,65299,710,710
886853,19298,710,710
929602,66957,710,710
884755,19560,710,710
949579,68600,710,710
,11324,710,710
888979,19884,710,710
949679,69403,710,710
888980,20089,710,710
949733,69793,710,710
949747,69892,710,710
950283,71519,710,710
,11738,710,710
950385,71738,710,710
,348,710,710
,75095,710,710
954038,77278,709,709
962267,78978,709,709
889029,22921,709,709
,12742,709,709
915459,41457,709,709
969801,89048,709,709
965934,80008,709,709
911063,42390,709,709
983199,96649,709,709
889035,23700,709,709
967175,81723,709,709
911165,42846,709,709
969101,83940,709,709
969235,84735,709,709
969312,85552,709,709
889890,24864,709,709
,8238,709,709
969491,86819,709,709
969491,87027,709,709
919734,45562,709,709
969592,87749,709,709
969694,88427,709,709
969694,88440,709,709
919873,46241,709,709
969801,89036,709,709
920016,46973,709,709
970104,90817,709,709
970234,91480,709,709
,47805,709,709
969450,86616,709,709
890002,26352,709,709
922777,49504,709,709
924090,51228,709,709
,9165,709,709
901163,29883,709,709
943383,55660,709,709
,6303,709,709
941189,57122,709,709
,16848,709,709
969406,86384,709,709
941467,58151,709,709
901651,31398,709,709
941619,58632,709,709
,3353,709,709
901970,32249,709,709
901976,32275,709,709
902123,33207,709,709
983245,97062,709,709
902259,33914,709,709
,10711,709,709
,10763,709,709
886862,19383,709,709
951511,72748,709,709
904570,38284,709,709
951681,73234,709,709
909720,38865,709,709
952158,73806,709,709
889001,21520,709,709
909761,39594,709,709
953694,75485,709,709
,4018,709,709
,12426,709,709
889027,22649,708,708
962267,78984,708,708
915459,41449,708,708
,5299,708,708
967087,80648,708,708
,12989,708,708
889038,23873,708,708
911276,43287,708,708
889837,24262,708,708
969357,86031,708,708
889890,24889,708,708
969491,86888,708,708
969491,86922,708,708
889895,24956,708,708
969569,87594,708,708
,8300,708,708
919800,45939,708,708
969832,89186,708,708
970158,91084,708,708
970164,91138,708,708
,14365,708,708
889976,26118,708,708
,3270,708,708
926692,50755,708,708
924300,51934,708,708
,5934,708,708
924436,52438,708,708
924517,52808,708,708
975625,94534,708,708
943383,55386,708,708
943383,55673,708,708
941177,57087,708,708
901452,30658,708,708
901488,30773,708,708
901560,31074,708,708
941422,57924,708,708
922601,48580,708,708
,142,708,708
,3363,708,708
,61276,708,708
,6671,708,708
,6675,708,708
946198,61948,708,708
946574,63247,708,708
,6852,708,708
946955,64727,708,708
929527,65423,708,708
929546,65745,708,708
975604,94352,708,708
929587,66710,708,708
886872,19471,708,708
949631,69145,708,708
,3428,708,708
949749,69901,708,708
888985,20533,708,708
969380,86240,708,708
950245,71411,708,708
,11900,708,708
909733,39067,708,708
889004,21605,708,708
953646,75264,708,708
953867,76248,708,708
889012,22210,708,708
889018,22369,707,707
889027,22782,707,707
889030,23188,707,707
967110,80842,707,707
911240,43124,707,707
983987,99211,707,707
969011,83433,707,707
969185,84402,707,707
889860,24378,707,707
889863,24436,707,707
969356,85893,707,707
,13600,707,707
,13755,707,707
919734,45558,707,707
,1021,707,707
,8308,707,707
969802,89109,707,707
,8470,707,707
,14290,707,707
,14490,707,707
893740,26593,707,707
922818,49837,707,707
895462,27326,707,707
926681,50668,707,707
926711,50877,707,707
,5848,707,707
924310,52018,707,707
924377,52247,707,707
,5545,707,707
,15613,707,707
943404,55952,707,707
901281,30214,707,707
,16977,707,707
941337,57649,707,707
901802,32030,707,707
,60314,707,707
902010,32406,707,707
,61680,707,707
902087,33001,707,707
,62638,707,707
946437,62741,707,707
929561,66145,707,707
984052,99661,707,707
886859,19363,707,707
929609,67081,707,707
888980,20184,707,707
949964,70620,707,707
888984,20472,707,707
950058,70874,707,707
,11649,707,707
904490,37706,707,707
,3458,707,707
909684,38530,707,707
,7442,707,707
909719,38793,707,707
,12087,707,707
889004,21617,707,707
889004,21676,707,707
889004,21684,707,707
889004,21812,707,707
954092,77506,706,706
954198,77932,706,706
919822,46049,706,706
915459,41450,706,706
889029,22948,706,706
983290,97353,706,706
,81140,706,706
967155,81206,706,706
967160,81250,706,706
967185,81777,706,706
889037,23834,706,706
975621,94457,706,706
,43140,706,706
889044,23965,706,706
982970,95249,706,706
911342,43591,706,706
,13333,706,706
969171,84297,706,706
969208,84544,706,706
969247,84954,706,706
919616,44792,706,706
969357,85940,706,706
969357,86014,706,706
983211,96745,706,706
969796,88972,706,706
969856,89357,706,706
920010,46956,706,706
889978,26143,706,706
975583,94116,706,706
975536,93657,706,706
922750,49332,706,706
926681,50671,706,706
,8904,706,706
983157,96445,706,706
975536,93659,706,706
,9386,706,706
936099,54780,706,706
983768,97550,706,706
943383,55692,706,706
,17177,706,706
941571,58524,706,706
,10237,706,706
,10268,706,706
946283,62282,706,706
946429,62711,706,706
902223,33683,706,706
946640,63493,706,706
946860,64357,706,706
946867,64400,706,706
,11006,706,706
,19380,706,706
983775,97601,706,706
889922,25466,706,706
949586,68652,706,706
949681,69420,706,706
949722,69733,706,706
904437,37089,706,706
,5062,706,706
904538,38072,706,706
,72739,706,706
888992,21369,706,706
952181,73932,706,706
,7550,706,706
954021,77149,705,705
915446,40777,705,705
954164,77778,705,705
915457,41231,705,705
962321,79605,705,705
889031,23379,705,705
967087,80647,705,705
967167,81526,705,705
967173,81652,705,705
911154,42766,705,705
,42890,705,705
889039,23920,705,705
,13187,705,705
968979,83136,705,705
,1486,705,705
969247,84989,705,705
889869,24480,705,705
919544,44496,705,705
969367,86113,705,705
969367,86122,705,705
,13652,705,705
969491,87057,705,705
919770,45771,705,705
969623,88009,705,705
975518,93440,705,705
969843,89297,705,705
969974,90113,705,705
970181,91207,705,705
889974,26039,705,705
972241,92454,705,705
975536,93551,705,705
890037,26548,705,705
975565,93978,705,705
,14809,705,705
983865,98166,705,705
,14907,705,705
926651,50522,705,705
926692,50738,705,705
,8963,705,705
901174,29922,705,705
943383,55458,705,705
,8298,705,705
,16953,705,705
941447,58019,705,705
,6551,705,705
,60185,705,705
902037,32629,705,705
,61224,705,705
,3147,705,705
946587,63292,705,705
946615,63396,705,705
,6782,705,705
946652,63539,705,705
,63938,705,705
,10643,705,705
,18724,705,705
,18780,705,705
946941,64685,705,705
929543,65672,705,705
,6937,705,705
,19114,705,705
929601,66932,705,705
933576,67504,705,705
,3920,705,705
,4181,705,705
888980,20049,705,705
949839,70171,705,705
,280,705,705
888987,20721,705,705
951277,72288,705,705
909746,39344,705,705
909760,39560,705,705
953821,76040,705,705
889011,22156,705,705
