ID,esh_id,name,postal_cd,geometry,index_right,CD115FP,STATEFP,State and Rep District,KEEP?
413,970030,SINTON ISD,TX,POINT (-97.5142 28.0343),180,34,48,TX - 34,no
584,969567,KINGSVILLE ISD,TX,POINT (-97.8721 27.5178),180,34,48,TX - 34,no
1688,969808,ODEM-EDROY ISD,TX,POINT (-97.5873 27.9498),180,34,48,TX - 34,no
2372,969581,LA GLORIA ISD,TX,POINT (-98.1294 27.289),180,34,48,TX - 34,no
2664,969045,BEN BOLT-PALITO BLANCO ISD,TX,POINT (-98.0813 27.6475),180,34,48,TX - 34,no
2679,969719,MEYERSVILLE ISD,TX,POINT (-97.3185 28.9299),180,34,48,TX - 34,no
3119,970232,YORKTOWN ISD,TX,POINT (-97.50709999999999 28.9804),180,34,48,TX - 34,no
3330,970192,WESTHOFF ISD,TX,POINT (-97.47200000000001 29.1914),180,34,48,TX - 34,no
4219,968976,ALICE ISD,TX,POINT (-98.0515 27.7567),180,34,48,TX - 34,no
4452,969101,BROWNSVILLE ISD,TX,POINT (-97.49120000000001 25.9336),180,34,48,TX - 34,no
4848,970032,SKIDMORE-TYNAN ISD,TX,POINT (-97.6876 28.2537),180,34,48,TX - 34,no
4984,969995,SANTA GERTRUDIS ISD,TX,POINT (-97.89319999999999 27.526),180,34,48,TX - 34,no
5053,969553,KENEDY COUNTY WIDE CSD,TX,POINT (-97.79219999999999 27.2217),180,34,48,TX - 34,no
5376,969608,LASARA ISD,TX,POINT (-97.91160000000001 26.4647),180,34,48,TX - 34,no
5602,969935,RIVIERA ISD,TX,POINT (-97.81010000000001 27.2974),180,34,48,TX - 34,no
5700,969996,SANTA MARIA ISD,TX,POINT (-97.8451 26.0784),180,34,48,TX - 34,no
6591,969897,PROGRESO ISD,TX,POINT (-97.9576 26.0951),180,34,48,TX - 34,no
6937,969283,DONNA ISD,TX,POINT (-98.0528 26.172),180,34,48,TX - 34,no
6978,969036,BEEVILLE ISD,TX,POINT (-97.7487 28.403),180,34,48,TX - 34,no
7134,969976,SAN BENITO CISD,TX,POINT (-97.6288 26.1315),180,34,48,TX - 34,no
7412,969580,LA FERIA ISD,TX,POINT (-97.8219 26.1578),180,34,48,TX - 34,no
7478,969237,CUERO ISD,TX,POINT (-97.2787 29.0896),180,34,48,TX - 34,no
7867,969854,PETTUS ISD,TX,POINT (-97.8002 28.6231),180,34,48,TX - 34,no
9218,969997,SANTA ROSA ISD,TX,POINT (-97.8246 26.2524),180,34,48,TX - 34,no
9567,969915,RAYMONDVILLE ISD,TX,POINT (-97.77849999999999 26.467),180,34,48,TX - 34,no
9709,969787,NIXON-SMILEY CISD,TX,POINT (-97.7646 29.2755),180,34,48,TX - 34,no
9792,969402,GOLIAD ISD,TX,POINT (-97.3848 28.6689),180,34,48,TX - 34,no
9991,970181,WESLACO ISD,TX,POINT (-97.99290000000001 26.158),180,34,48,TX - 34,no
10159,969931,RIO HONDO ISD,TX,POINT (-97.5796 26.2349),180,34,48,TX - 34,no
10342,969662,LYFORD CISD,TX,POINT (-97.79730000000001 26.4107),180,34,48,TX - 34,no
10450,969890,PREMONT ISD,TX,POINT (-98.13030000000001 27.3563),180,34,48,TX - 34,no
11477,969921,RICARDO ISD,TX,POINT (-97.85469999999999 27.4215),180,34,48,TX - 34,no
11635,969820,ORANGE GROVE ISD,TX,POINT (-97.9418 27.9547),180,34,48,TX - 34,no
11879,969985,SAN PERLITA ISD,TX,POINT (-97.56999999999999 26.4661),180,34,48,TX - 34,no
12585,969870,POINT ISABEL ISD,TX,POINT (-97.2195 26.0706),180,34,48,TX - 34,no
12631,969842,PAWNEE ISD,TX,POINT (-98.00320000000001 28.6519),180,34,48,TX - 34,no
12884,969453,HARLINGEN CISD,TX,POINT (-97.6801 26.1957),180,34,48,TX - 34,no
12889,969789,NORDHEIM ISD,TX,POINT (-97.6129 28.9238),180,34,48,TX - 34,no
12890,969652,LOS FRESNOS CISD,TX,POINT (-97.4843 26.0723),180,34,48,TX - 34,no
12957,969689,MATHIS ISD,TX,POINT (-97.8236 28.0907),180,34,48,TX - 34,no
605,968680,HAYS CISD,TX,POINT (-97.8629 30.0083),249,35,48,TX - 35,no
1323,969260,DEL VALLE ISD,TX,POINT (-97.6134 30.176),249,35,48,TX - 35,no
1946,969775,NEW BRAUNFELS ISD,TX,POINT (-98.12869999999999 29.7006),249,35,48,TX - 35,no
3879,969639,LOCKHART ISD,TX,POINT (-97.6703 29.8843),249,35,48,TX - 35,no
10701,969197,COMAL ISD,TX,POINT (-98.0889 29.7059),249,35,48,TX - 35,no
10744,969974,SAN ANTONIO ISD,TX,POINT (-98.48700000000001 29.4177),249,35,48,TX - 35,no
11256,969984,SAN MARCOS CISD,TX,POINT (-97.9388 29.8753),249,35,48,TX - 35,no
425,970025,SILSBEE ISD,TX,POINT (-94.1844 30.3461),178,36,48,TX - 36,no
521,969049,BIG SANDY ISD,TX,POINT (-94.6331 30.6282),178,36,48,TX - 36,no
863,969529,JASPER ISD,TX,POINT (-94.01130000000001 30.9203),178,36,48,TX - 36,no
1269,969328,EVADALE ISD,TX,POINT (-94.07689999999999 30.3475),178,36,48,TX - 36,no
1350,969818,ONALASKA ISD,TX,POINT (-95.1176 30.8121),178,36,48,TX - 36,no
1494,969255,DAYTON ISD,TX,POINT (-94.90089999999999 30.0604),178,36,48,TX - 36,no
1998,969085,BRIDGE CITY ISD,TX,POINT (-93.8527 30.035),178,36,48,TX - 36,no
2477,969274,DEWEYVILLE ISD,TX,POINT (-93.7449 30.2955),178,36,48,TX - 36,no
2494,970226,WOODVILLE ISD,TX,POINT (-94.416 30.7793),178,36,48,TX - 36,no
2590,969575,KOUNTZE ISD,TX,POINT (-94.3135 30.3671),178,36,48,TX - 36,no
2973,969027,BARBERS HILL ISD,TX,POINT (-94.85120000000001 29.8378),178,36,48,TX - 36,no
3039,969634,LITTLE CYPRESS-MAURICEVILLE CISD,TX,POINT (-93.76009999999999 30.1534),178,36,48,TX - 36,no
3256,969449,HARDIN-JEFFERSON ISD,TX,POINT (-94.4102 30.1358),178,36,48,TX - 36,no
3301,969165,CHESTER ISD,TX,POINT (-94.59480000000001 30.9278),178,36,48,TX - 36,no
3473,969156,LUMBERTON ISD,TX,POINT (-94.1955 30.255),178,36,48,TX - 36,no
4082,970158,VIDOR ISD,TX,POINT (-94.01349999999999 30.1273),178,36,48,TX - 36,no
4764,969405,GOODRICH ISD,TX,POINT (-94.94580000000001 30.6063),178,36,48,TX - 36,no
5463,969093,BROOKELAND ISD,TX,POINT (-93.99160000000001 31.139),178,36,48,TX - 36,no
5504,969116,BURKEVILLE ISD,TX,POINT (-93.6679 31.0018),178,36,48,TX - 36,no
5874,969627,LIBERTY ISD,TX,POINT (-94.8008 30.063),178,36,48,TX - 36,no
6014,969588,LA PORTE ISD,TX,POINT (-95.0142 29.6559),178,36,48,TX - 36,no
6562,969502,HULL-DAISETTA ISD,TX,POINT (-94.6446 30.1171),178,36,48,TX - 36,no
6647,969192,COLMESNEIL ISD,TX,POINT (-94.4294 30.908),178,36,48,TX - 36,no
7299,969448,HARDIN ISD,TX,POINT (-94.73690000000001 30.1579),178,36,48,TX - 36,no
7349,969182,CLEVELAND ISD,TX,POINT (-95.0877 30.3387),178,36,48,TX - 36,no
7448,969637,LIVINGSTON ISD,TX,POINT (-94.9222 30.6976),178,36,48,TX - 36,no
7470,970089,TARKINGTON ISD,TX,POINT (-94.9629 30.3111),178,36,48,TX - 36,no
7626,969258,DEER PARK ISD,TX,POINT (-95.131 29.6842),178,36,48,TX - 36,no
7770,969114,BUNA ISD,TX,POINT (-93.9573 30.4306),178,36,48,TX - 36,no
8283,969615,LEGGETT ISD,TX,POINT (-94.8673 30.8163),178,36,48,TX - 36,no
8920,970185,WEST ORANGE-COVE CISD,TX,POINT (-93.7333 30.0938),178,36,48,TX - 36,no
9375,969821,ORANGEFIELD ISD,TX,POINT (-93.85550000000001 30.0749),178,36,48,TX - 36,no
9529,969216,CORRIGAN-CAMDEN ISD,TX,POINT (-94.82700000000001 30.9911),178,36,48,TX - 36,no
9543,970060,SPURGER ISD,TX,POINT (-94.1786 30.6952),178,36,48,TX - 36,no
10324,969230,CROSBY ISD,TX,POINT (-95.0613 29.9117),178,36,48,TX - 36,no
10891,968986,ANAHUAC ISD,TX,POINT (-94.6785 29.7711),178,36,48,TX - 36,no
10981,969157,CHANNELVIEW ISD,TX,POINT (-95.1221 29.7918),178,36,48,TX - 36,no
11066,969568,KIRBYVILLE CISD,TX,POINT (-93.8926 30.6607),178,36,48,TX - 36,no
11490,969303,EAST CHAMBERS ISD,TX,POINT (-94.3837 29.8048),178,36,48,TX - 36,no
12078,969786,NEWTON ISD,TX,POINT (-93.75700000000001 30.848),178,36,48,TX - 36,no
12901,970168,WARREN ISD,TX,POINT (-94.39449999999999 30.614),178,36,48,TX - 36,no
13118,970182,WEST HARDIN COUNTY CISD,TX,POINT (-94.56180000000001 30.2581),178,36,48,TX - 36,no
13255,969269,DEVERS ISD,TX,POINT (-94.59050000000001 30.0261),178,36,48,TX - 36,no
13392,969406,GOOSE CREEK CISD,TX,POINT (-94.9897 29.8024),178,36,48,TX - 36,no
3788,972201,DUCHESNE DISTRICT,UT,POINT (-110.402 40.1618),200,1,49,UT - 1,no
4284,972145,BOX ELDER DISTRICT,UT,POINT (-112.0162 41.4909),200,1,49,UT - 1,no
5019,972214,LOGAN CITY DISTRICT,UT,POINT (-111.8377 41.7315),200,1,49,UT - 1,no
5444,972227,RICH DISTRICT,UT,POINT (-111.1878 41.665),200,1,49,UT - 1,no
5966,972222,NORTH SUMMIT DISTRICT,UT,POINT (-111.3969 40.9152),200,1,49,UT - 1,no
6775,972223,OGDEN CITY DISTRICT,UT,POINT (-111.959 41.2321),200,1,49,UT - 1,no
8586,972244,WEBER DISTRICT,UT,POINT (-111.9686 41.1674),200,1,49,UT - 1,no
11391,972224,PARK CITY DISTRICT,UT,POINT (-111.486 40.6684),200,1,49,UT - 1,no
11480,972148,CACHE DISTRICT,UT,POINT (-111.8046 41.768),200,1,49,UT - 1,no
11565,972199,DAGGETT DISTRICT,UT,POINT (-109.7272 40.9919),200,1,49,UT - 1,no
12376,972240,UINTAH DISTRICT,UT,POINT (-109.541 40.4524),200,1,49,UT - 1,no
12551,972216,MORGAN DISTRICT,UT,POINT (-111.6738 41.0372),200,1,49,UT - 1,no
12685,972234,SOUTH SUMMIT DISTRICT,UT,POINT (-111.2727 40.6383),200,1,49,UT - 1,no
2057,972209,IRON DISTRICT,UT,POINT (-113.0883 37.6598),201,2,49,UT - 2,no
2092,972243,WAYNE DISTRICT,UT,POINT (-111.5461 38.3417),201,2,49,UT - 2,no
3961,972200,DAVIS DISTRICT,UT,POINT (-111.887 40.9807),201,2,49,UT - 2,no
5441,972236,TOOELE DISTRICT,UT,POINT (-112.3418 40.5373),201,2,49,UT - 2,no
7988,972242,WASHINGTON DISTRICT,UT,POINT (-113.5867 37.1078),201,2,49,UT - 2,no
8186,972225,PIUTE DISTRICT,UT,POINT (-112.22 38.2443),201,2,49,UT - 2,no
8337,972231,SEVIER DISTRICT,UT,POINT (-112.0815 38.7765),201,2,49,UT - 2,no
8883,972235,TINTIC DISTRICT,UT,POINT (-112.1137 39.9555),201,2,49,UT - 2,no
9155,972205,GARFIELD DISTRICT,UT,POINT (-112.4328 37.8228),201,2,49,UT - 2,no
9307,972228,SALT LAKE DISTRICT,UT,POINT (-111.8791 40.7667),201,2,49,UT - 2,no
11205,972233,SOUTH SANPETE DISTRICT,UT,POINT (-111.637 39.2648),201,2,49,UT - 2,no
11467,972123,BEAVER DISTRICT,UT,POINT (-112.6412 38.2781),201,2,49,UT - 2,no
11828,972213,KANE DISTRICT,UT,POINT (-112.5248 37.0358),201,2,49,UT - 2,no
12995,972215,MILLARD DISTRICT,UT,POINT (-112.5684 39.3598),201,2,49,UT - 2,no
917,972226,PROVO DISTRICT,UT,POINT (-111.6636 40.2464),327,3,49,UT - 3,no
1784,972241,WASATCH DISTRICT,UT,POINT (-111.4107 40.5109),327,3,49,UT - 3,no
1866,972094,ALPINE DISTRICT,UT,POINT (-111.7835 40.3792),327,3,49,UT - 3,no
3747,972207,GRAND DISTRICT,UT,POINT (-109.543 38.5693),327,3,49,UT - 3,no
4845,972245,ANETH COMMUNITY SCHOOL,UT,POINT (-109.304 37.2633),327,3,49,UT - 3,no
5939,972176,CARBON DISTRICT,UT,POINT (-110.8169 39.6053),327,3,49,UT - 3,no
9143,972218,NEBO DISTRICT,UT,POINT (-111.6553 40.1051),327,3,49,UT - 3,no
10692,972204,EMERY DISTRICT,UT,POINT (-110.9646 39.3287),327,3,49,UT - 3,no
11946,972230,SAN JUAN DISTRICT,UT,POINT (-109.478 37.6275),327,3,49,UT - 3,no
795,972210,JORDAN DISTRICT,UT,POINT (-111.9846 40.6173),404,4,49,UT - 4,no
857,972220,NORTH SANPETE DISTRICT,UT,POINT (-111.451 39.5366),404,4,49,UT - 4,no
3560,972212,JUAB DISTRICT,UT,POINT (-111.8295 39.7172),404,4,49,UT - 4,no
6642,972208,GRANITE DISTRICT,UT,POINT (-111.8897 40.7157),404,4,49,UT - 4,no
8651,972217,MURRAY DISTRICT,UT,POINT (-111.8867 40.6616),404,4,49,UT - 4,no
11713,972167,CANYONS DISTRICT,UT,POINT (-111.9055 40.5845),404,4,49,UT - 4,no
2623,975563,HANOVER CO PBLC SCHS,VA,POINT (-77.47490000000001 37.7683),126,1,51,VA - 1,no
2771,975607,NORTHUMBERLAND CO PBLC SCHS,VA,POINT (-76.52379999999999 37.9639),126,1,51,VA - 1,no
4134,975601,NEW KENT CO PBLC SCHS,VA,POINT (-76.98 37.5172),126,1,51,VA - 1,no
4624,975646,SPOTSYLVANIA CO PBLC SCHS,VA,POINT (-77.51779999999999 38.1807),126,1,51,VA - 1,no
4935,975647,STAFFORD CO PBLC SCHS,VA,POINT (-77.4053 38.4229),126,1,51,VA - 1,no
6237,975594,MATHEWS CO PBLC SCHS,VA,POINT (-76.32089999999999 37.4347),126,1,51,VA - 1,no
6529,975662,WEST POINT PBLC SCHS,VA,POINT (-76.80029999999999 37.5388),126,1,51,VA - 1,no
6662,975625,PRINCE WILLIAM CO PBLC SCHS,VA,POINT (-77.4374 38.6357),126,1,51,VA - 1,no
6889,975520,COLONIAL BEACH PBLC SCHS,VA,POINT (-76.9622 38.2509),126,1,51,VA - 1,no
7036,975632,RICHMOND CO PBLC SCHS,VA,POINT (-76.748 37.948),126,1,51,VA - 1,no
7866,975663,WESTMORELAND CO PBLC SCHS,VA,POINT (-76.8053 38.0923),126,1,51,VA - 1,no
8485,975597,MIDDLESEX CO PBLC SCHS,VA,POINT (-76.5702 37.6099),126,1,51,VA - 1,no
8627,975553,GLOUCESTER CO PBLC SCHS,VA,POINT (-76.53019999999999 37.4151),126,1,51,VA - 1,no
10193,975511,CAROLINE CO PBLC SCHS,VA,POINT (-77.34310000000001 38.0387),126,1,51,VA - 1,no
10897,975574,LANCASTER CO PBLC SCHS,VA,POINT (-76.4134 37.6907),126,1,51,VA - 1,no
11539,975533,ESSEX CO PBLC SCHS,VA,POINT (-76.86069999999999 37.9303),126,1,51,VA - 1,no
12016,975571,KING AND QUEEN CO PBLC SCHS,VA,POINT (-76.8775 37.6695),126,1,51,VA - 1,no
12121,975550,FREDERICKSBURG CITY PBLC SCHS,VA,POINT (-77.45959999999999 38.3016),126,1,51,VA - 1,no
12229,975573,KING WILLIAM CO PBLC SCHS,VA,POINT (-77.0347 37.6954),126,1,51,VA - 1,no
13493,975572,KING GEO CO PBLC SCHS,VA,POINT (-77.1908 38.2696),126,1,51,VA - 1,no
2207,975656,VA BEACH CITY PBLC SCHS,VA,POINT (-76.06059999999999 36.7509),355,2,51,VA - 2,no
8548,975605,NORTHAMPTON CO PBLC SCHS,VA,POINT (-75.90940000000001 37.403),355,2,51,VA - 2,no
11189,975443,ACCOMACK CO PBLC SCHS,VA,POINT (-75.6716 37.7198),355,2,51,VA - 2,no
12398,975670,YORK CO PBLC SCHS,VA,POINT (-76.45650000000001 37.1639),355,2,51,VA - 2,no
13096,975619,POQUOSON CITY PBLC SCHS,VA,POINT (-76.3963 37.1227),355,2,51,VA - 2,no
2165,975562,HAMPTON CITY PBLC SCHS,VA,POINT (-76.34780000000001 37.0251),354,3,51,VA - 3,no
4472,975570,ISLE OF WIGHT CO PBLC SCHS,VA,POINT (-76.6484 36.9746),354,3,51,VA - 3,no
8151,975620,PORTSMOUTH CITY PBLC SCHS,VA,POINT (-76.29770000000001 36.8328),354,3,51,VA - 3,no
12162,975547,FRANKLIN CITY PBLC SCHS,VA,POINT (-76.9238 36.6772),354,3,51,VA - 3,no
13381,975604,NORFOLK CITY PBLC SCHS,VA,POINT (-76.285 36.8468),354,3,51,VA - 3,no
13398,975603,NEWPORT NEWS CITY PBLC SCHS,VA,POINT (-76.4937 37.0732),354,3,51,VA - 3,no
804,975530,DINWIDDIE CO PBLC SCHS,VA,POINT (-77.5864 37.0784),128,4,51,VA - 4,yes
1465,975650,SUFFOLK CITY PBLC SCHS,VA,POINT (-76.58320000000001 36.7283),128,4,51,VA - 4,yes
2804,975615,PETERSBURG CITY PBLC SCHS,VA,POINT (-77.3817 37.206),128,4,51,VA - 4,yes
4094,975651,SURRY CO PBLC SCHS,VA,POINT (-76.8349 37.1339),128,4,51,VA - 4,yes
5032,975569,HOPEWELL CITY PBLC SCHS,VA,POINT (-77.2968 37.3006),128,4,51,VA - 4,yes
5238,975624,PRINCE GEORGE CO PBLC SCHS,VA,POINT (-77.2869 37.224),128,4,51,VA - 4,yes
5479,975517,CHESAPEAKE CITY PBLC SCHS,VA,POINT (-76.2484 36.7144),128,4,51,VA - 4,yes
5707,975522,COLONIAL HEIGHTS CITY PBLC SCHS,VA,POINT (-77.4085 37.2426),128,4,51,VA - 4,yes
7757,975645,SOUTHAMPTON CO PBLC SCHS,VA,POINT (-77.0727 36.7287),128,4,51,VA - 4,yes
8821,975514,CHARLES CITY CO PBLC SCHS,VA,POINT (-77.07429999999999 37.3412),128,4,51,VA - 4,yes
9948,975565,HENRICO CO PBLC SCHS,VA,POINT (-77.3823 37.5416),128,4,51,VA - 4,yes
11173,975631,RICHMOND CITY PBLC SCHS,VA,POINT (-77.4333 37.5413),128,4,51,VA - 4,yes
11756,975653,SUSSEX CO PBLC SCHS,VA,POINT (-77.2535 36.9216),128,4,51,VA - 4,yes
12003,975518,CHESTERFIELD CO PBLC SCHS,VA,POINT (-77.5031 37.3759),128,4,51,VA - 4,yes
1482,975538,FAUQUIER CO PBLC SCHS,VA,POINT (-77.8091 38.7146),127,5,51,VA - 5,no
1650,975515,CHARLOTTE CO PBLC SCHS,VA,POINT (-78.63639999999999 37.0534),127,5,51,VA - 5,no
1771,975596,MECKLENBURG CO PBLC SCHS,VA,POINT (-78.4131 36.6639),127,5,51,VA - 5,no
2333,975467,ALBEMARLE CO PBLC SCHS,VA,POINT (-78.4823 38.035),127,5,51,VA - 5,no
3523,975526,CUMBERLAND CO PBLC SCHS,VA,POINT (-78.24890000000001 37.4928),127,5,51,VA - 5,no
3534,975544,FLUVANNA CO PBLC SCHS,VA,POINT (-78.2607 37.8737),127,5,51,VA - 5,no
3929,975510,CAMPBELL CO PBLC SCHS,VA,POINT (-79.10290000000001 37.2766),127,5,51,VA - 5,no
4327,975590,MADISON CO PBLC SCHS,VA,POINT (-78.26349999999999 38.3705),127,5,51,VA - 5,no
5245,975501,BEDFORD CO PBLC SCHS,VA,POINT (-79.5248 37.3316),127,5,51,VA - 5,no
7063,975527,DANVILLE CITY PBLC SCHS,VA,POINT (-79.4057 36.564),127,5,51,VA - 5,no
7311,975618,PITTSYLVANIA CO PBLC SCHS,VA,POINT (-79.39619999999999 36.8267),127,5,51,VA - 5,no
7731,975599,NELSON CO PBLC SCHS,VA,POINT (-78.8691 37.7599),127,5,51,VA - 5,no
7816,975585,LUNENBURG CO PBLC SCHS,VA,POINT (-78.1558 36.9667),127,5,51,VA - 5,no
9190,975516,CHARLOTTESVILLE CTY PBLC SCHS,VA,POINT (-78.48480000000001 38.0553),127,5,51,VA - 5,no
10475,975561,HALIFAX CO PBLC SCHS,VA,POINT (-78.9238 36.7684),127,5,51,VA - 5,no
10747,975548,FRANKLIN CO PBLC SCHS,VA,POINT (-79.8703 37.016),127,5,51,VA - 5,no
10890,975508,BUCKINGHAM CO PBLC SCHS,VA,POINT (-78.5134 37.5419),127,5,51,VA - 5,no
11121,975489,APPOMATTOX CO PBLC SCHS,VA,POINT (-78.82940000000001 37.3552),127,5,51,VA - 5,no
12669,975623,PRINCE EDWARD CO PBLC SCHS,VA,POINT (-78.4054 37.267),127,5,51,VA - 5,no
12670,975558,GREENE CO PBLC SCHS,VA,POINT (-78.44110000000001 38.2968),127,5,51,VA - 5,no
12938,975506,BRUNSWICK CO PBLC SCHS,VA,POINT (-77.7736 36.8106),127,5,51,VA - 5,no
13360,975629,RAPPAHANNOCK CO PBLC SCHS,VA,POINT (-78.1777 38.6903),127,5,51,VA - 5,no
396,975661,WAYNESBORO CITY PBLC SCHS,VA,POINT (-78.8951 38.0682),341,6,51,VA - 6,no
439,975633,ROANOKE CITY PBLC SCHS,VA,POINT (-79.9401 37.2834),341,6,51,VA - 6,no
897,975568,HIGHLAND CO PBLC SCHS,VA,POINT (-79.5792 38.4072),341,6,51,VA - 6,no
904,975582,LEXINGTON CITY PBLC SCHS,VA,POINT (-79.435 37.7864),341,6,51,VA - 6,no
1901,975587,LYNCHBURG CITY PBLC SCHS,VA,POINT (-79.14360000000001 37.4132),341,6,51,VA - 6,no
2868,975500,BATH CO PBLC SCHS,VA,POINT (-79.7491 38.1316),341,6,51,VA - 6,no
3993,975488,AMHERST CO PBLC SCHS,VA,POINT (-79.04810000000001 37.5823),341,6,51,VA - 6,no
4455,975657,WARREN CO PBLC SCHS,VA,POINT (-78.1909 38.9221),341,6,51,VA - 6,no
5090,975638,ROCKINGHAM CO PBLC SCHS,VA,POINT (-78.8544 38.466),341,6,51,VA - 6,no
6940,975649,STAUNTON CITY PBLC SCHS,VA,POINT (-79.074 38.1493),341,6,51,VA - 6,no
7039,975613,PAGE CO PBLC SCHS,VA,POINT (-78.4755 38.6632),341,6,51,VA - 6,no
7262,975643,SHENANDOAH CO PBLC SCHS,VA,POINT (-78.4997 38.8888),341,6,51,VA - 6,no
8410,975504,BOTETOURT CO PBLC SCHS,VA,POINT (-79.8648 37.5046),341,6,51,VA - 6,no
13144,975499,AUGUSTA CO PBLC SCHS,VA,POINT (-79.0142 38.1929),341,6,51,VA - 6,no
13305,975564,HARRISONBURG CITY PBLC SCHS,VA,POINT (-78.8694 38.4462),341,6,51,VA - 6,no
13318,975509,BUENA VISTA CITY PBLC SCHS,VA,POINT (-79.3509 37.7366),341,6,51,VA - 6,no
13542,975636,ROCKBRIDGE CO PBLC SCHS,VA,POINT (-79.4807 37.8478),341,6,51,VA - 6,no
1913,975555,GOOCHLAND CO PBLC SCHS,VA,POINT (-77.8852 37.6826),62,7,51,VA - 7,no
2317,975487,AMELIA CO PBLC SCHS,VA,POINT (-77.9888 37.3341),62,7,51,VA - 7,no
2748,975584,LOUISA CO PBLC SCHS,VA,POINT (-77.92270000000001 38.021),62,7,51,VA - 7,no
8519,975525,CULPEPER CO PBLC SCHS,VA,POINT (-77.9922 38.4867),62,7,51,VA - 7,no
10838,975612,ORANGE CO PBLC SCHS,VA,POINT (-78.11320000000001 38.2397),62,7,51,VA - 7,no
10944,975621,POWHATAN CO PBLC SCHS,VA,POINT (-77.9196 37.546),62,7,51,VA - 7,no
11478,975610,NOTTOWAY CO PBLC SCHS,VA,POINT (-78.0796 37.1295),62,7,51,VA - 7,no
6073,975537,FALLS CHURCH CITY PBLC SCHS,VA,POINT (-77.1802 38.8882),347,8,51,VA - 8,yes
6301,975485,ALEXANDRIA CITY PBLC SCHS,VA,POINT (-77.119 38.8339),347,8,51,VA - 8,yes
9739,975498,ARLINGTON CO PBLC SCHS,VA,POINT (-77.1083 38.8884),347,8,51,VA - 8,yes
507,975644,SMYTH CO PBLC SCHS,VA,POINT (-81.5129 36.8332),93,9,51,VA - 9,no
2282,975486,ALLEGHANY CO PBLC SCHS,VA,POINT (-79.8815 37.7891),93,9,51,VA - 9,no
3077,975505,BRISTOL CITY PBLC SCHS,VA,POINT (-82.1815 36.597),93,9,51,VA - 9,no
3159,975523,COVINGTON CITY PBLC SCHS,VA,POINT (-79.98650000000001 37.7867),93,9,51,VA - 9,no
3815,975593,MARTINSVILLE CITY PBLC SCHS,VA,POINT (-79.85209999999999 36.6752),93,9,51,VA - 9,no
3865,975672,RUSSELL CO PBLC SCHS,VA,POINT (-82.0934 36.8922),93,9,51,VA - 9,no
4171,975503,BLAND CO PBLC SCHS,VA,POINT (-81.1474 37.1564),93,9,51,VA - 9,no
4867,975626,PULASKI CO PBLC SCHS,VA,POINT (-80.7799 37.0479),93,9,51,VA - 9,no
4931,975668,WISE CO PBLC SCHS,VA,POINT (-82.5688 36.9808),93,9,51,VA - 9,no
5561,975609,NORTON CITY PBLC SCHS,VA,POINT (-82.63379999999999 36.933),93,9,51,VA - 9,no
5957,975627,RADFORD CITY PBLC SCHS,VA,POINT (-80.5654 37.1191),93,9,51,VA - 9,no
6179,975635,ROANOKE CO PBLC SCHS,VA,POINT (-80.0222 37.3214),93,9,51,VA - 9,no
6195,975552,GILES CO PBLC SCHS,VA,POINT (-80.7437 37.3309),93,9,51,VA - 9,no
6580,975513,CARROLL CO PBLC SCHS,VA,POINT (-80.7359 36.7672),93,9,51,VA - 9,no
7148,975641,SCOTT CO PBLC SCHS,VA,POINT (-82.57600000000001 36.6413),93,9,51,VA - 9,no
7218,975614,PATRICK CO PBLC SCHS,VA,POINT (-80.2714 36.6419),93,9,51,VA - 9,no
7450,975639,SALEM CITY PBLC SCHS,VA,POINT (-80.0531 37.2879),93,9,51,VA - 9,no
8468,975507,BUCHANAN CO PBLC SCHS,VA,POINT (-82.0599 37.2825),93,9,51,VA - 9,no
8786,975567,HENRY CO PBLC SCHS,VA,POINT (-79.89579999999999 36.7419),93,9,51,VA - 9,no
8810,975557,GRAYSON CO PBLC SCHS,VA,POINT (-81.1481 36.6226),93,9,51,VA - 9,no
10508,975655,TAZEWELL CO PBLC SCHS,VA,POINT (-81.5264 37.1158),93,9,51,VA - 9,no
11118,975581,LEE CO PBLC SCHS,VA,POINT (-83.11239999999999 36.6905),93,9,51,VA - 9,no
11397,975551,GALAX CITY PBLC SCHS,VA,POINT (-80.92059999999999 36.6536),93,9,51,VA - 9,no
11971,975542,FLOYD CO PBLC SCHS,VA,POINT (-80.31610000000001 36.9159),93,9,51,VA - 9,no
12028,975524,CRAIG CO PBLC SCHS,VA,POINT (-80.0839 37.5188),93,9,51,VA - 9,no
12666,975529,DICKENSON CO PBLC SCHS,VA,POINT (-82.4576 37.1504),93,9,51,VA - 9,no
12721,975598,MONTGOMERY CO PBLC SCHS,VA,POINT (-80.39239999999999 37.1305),93,9,51,VA - 9,no
12882,975669,WYTHE CO PBLC SCHS,VA,POINT (-81.1035 36.9418),93,9,51,VA - 9,no
13059,975660,WASHINGTON CO PBLC SCHS,VA,POINT (-81.95180000000001 36.7209),93,9,51,VA - 9,no
862,975583,LOUDOUN CO PBLC SCHS,VA,POINT (-77.51739999999999 39.0334),70,10,51,VA - 10,no
2350,975666,WINCHESTER CITY PBLC SCHS,VA,POINT (-78.16840000000001 39.1852),70,10,51,VA - 10,no
6650,975519,CLARKE CO PBLC SCHS,VA,POINT (-77.9867 39.1549),70,10,51,VA - 10,no
7001,975549,FREDERICK CO PBLC SCHS,VA,POINT (-78.1866 39.1911),70,10,51,VA - 10,no
