school_esh_id,campus_id
1001131,campus_7780
1001132,campus_7781
1001133,campus_7250
1001134,campus_7781
1001135,campus_74551
1001136,campus_7250
1001137,campus_7250
1001139,campus_74552
1001140,campus_74554
1001141,campus_74555
1001142,campus_74556
1001143,campus_74557
1001144,campus_74558
1001145,campus_9084
1001146,campus_74559
1001147,campus_74553
1001149,campus_74560
1001150,campus_7782
1001151,campus_74561
1001152,campus_74562
1001153,campus_7782
1001154,campus_7783
1001155,campus_7783
1001156,campus_74030
1001157,campus_74563
1001158,campus_74564
1001159,campus_74565
1001160,campus_74566
1001161,campus_74567
1001162,campus_74568
1001163,campus_74569
1001164,campus_74570
1001165,campus_74571
1001166,campus_74572
1001167,campus_74573
1001168,campus_74574
1001169,campus_74575
1001170,campus_74576
1001171,campus_74577
1001172,campus_74578
1001173,campus_74579
1001174,campus_74580
1001175,campus_74581
1001176,campus_74582
1001177,campus_74583
1001178,campus_74585
1001179,campus_74587
1001180,campus_74588
1001181,campus_7784
1001182,campus_7784
1001183,campus_7784
1001185,campus_7785
1001186,campus_7785
1001187,campus_7786
1001188,campus_74589
1001189,campus_7785
1001190,campus_7786
1001191,campus_74590
1001192,campus_74591
1001193,campus_74592
1001194,campus_7787
1001195,campus_7787
1001196,campus_7787
1001197,campus_7787
1001198,campus_74594
1001200,campus_7788
1001201,campus_7788
1001202,campus_9070
1001203,campus_74595
1001204,campus_74596
1001205,campus_7789
1001206,campus_7789
1001207,campus_7790
1001208,campus_7790
1001209,campus_7790
1001210,campus_74597
1001211,campus_7791
1001212,campus_7791
1001213,campus_7791
1001215,campus_74598
1001216,campus_74599
1001217,campus_74600
1001218,campus_74601
1001219,campus_7792
1001220,campus_74602
1001221,campus_7793
1001222,campus_74603
1001223,campus_74604
1001224,campus_7794
1001225,campus_7792
1001226,campus_74605
1001227,campus_74606
1001228,campus_74607
1001229,campus_74608
1001230,campus_74609
1001231,campus_74610
1001232,campus_74611
1001233,campus_74612
1001234,campus_74613
1001235,campus_74614
1001236,campus_74615
1001237,campus_74616
1001238,campus_74617
1001239,campus_74618
1001240,campus_74619
1001241,campus_74620
1001242,campus_74621
1001243,campus_74622
1001244,campus_74623
1001245,campus_74624
1001246,campus_74625
1001247,campus_74626
1001248,campus_74627
1001249,campus_74628
1001250,campus_9126
1001251,campus_74629
1001252,campus_9126
1001253,campus_7794
1001254,campus_74630
1001255,campus_74631
1001256,campus_74632
1001257,campus_9112
1001258,campus_74633
1001259,campus_7793
1001260,campus_74634
1001261,campus_7795
1001262,campus_7795
1001263,campus_74635
1001264,campus_7795
1001265,campus_74636
1001266,campus_7795
1001267,campus_74637
1001268,campus_74638
1001269,campus_74639
1001270,campus_74640
1001271,campus_7795
1001272,campus_7795
1001273,campus_74641
1001274,campus_7795
1001275,campus_7795
1001276,campus_74642
1001277,campus_7795
1001278,campus_74643
1001279,campus_74644
1001280,campus_74645
1001281,campus_74646
1001282,campus_74647
1001283,campus_74648
1001284,campus_74649
1001285,campus_74651
1001286,campus_74652
1001287,campus_74653
1001288,campus_74654
1001289,campus_74655
1001290,campus_74656
1001291,campus_74657
1001292,campus_74658
1001293,campus_74659
1001294,campus_74084
1001295,campus_7796
1001296,campus_7796
1001297,campus_7796
1001298,campus_7796
1001299,campus_74660
1001300,campus_74661
1001301,campus_74662
1001302,campus_74663
1001303,campus_74664
1001304,campus_74665
1001305,campus_74666
1001306,campus_74667
1001308,campus_7797
1001309,campus_7797
1001310,campus_7797
1001311,campus_7797
1001312,campus_74668
1001313,campus_7798
1001314,campus_7798
1001316,campus_7501
1001317,campus_7799
1001318,campus_7799
1001319,campus_7800
1001320,campus_7800
1001321,campus_74669
1001322,campus_7801
1001323,campus_7801
1001324,campus_74670
1001325,campus_74671
1001326,campus_74672
1001327,campus_74673
1001328,campus_7802
1001329,campus_7802
1001331,campus_74674
1001332,campus_74675
1001333,campus_74676
1001334,campus_74677
1001335,campus_74678
1001336,campus_74679
1001337,campus_74680
1001338,campus_74681
1001339,campus_74682
1001340,campus_74683
1001341,campus_74684
1001342,campus_74685
1001343,campus_74686
1001344,campus_74687
1001345,campus_74688
1001346,campus_74689
1001347,campus_74690
1001348,campus_74691
1001349,campus_74692
1001350,campus_74693
1001351,campus_74694
1001352,campus_74695
1001353,campus_74696
1001354,campus_74697
1001355,campus_74699
1001358,campus_7803
1001359,campus_74700
1001360,campus_74701
1001361,campus_74702
1001362,campus_74703
1001363,campus_74704
1001364,campus_74705
1001365,campus_74706
1001366,campus_74707
1001367,campus_74708
1001368,campus_74709
1001369,campus_74710
1001370,campus_7804
1001371,campus_74711
1001372,campus_74712
1001373,campus_7804
1001374,campus_74713
1001375,campus_74714
1001376,campus_74715
1001377,campus_74716
1001378,campus_74717
1001379,campus_74718
1001380,campus_74719
1001381,campus_74720
1001382,campus_74721
1001383,campus_74722
1001384,campus_74723
1001385,campus_74724
1001386,campus_74725
1001387,campus_74726
1001388,campus_74727
1001389,campus_74728
1001390,campus_74729
1001391,campus_74730
1001392,campus_74731
1001393,campus_74732
1001394,campus_74733
1001395,campus_74734
1001396,campus_74735
1001397,campus_74736
1001398,campus_74737
1001399,campus_7805
1001400,campus_74738
1001401,campus_74739
1001402,campus_74740
1001403,campus_74741
1001404,campus_74742
1001405,campus_7803
1001406,campus_74743
1001407,campus_74744
1001408,campus_74745
1001409,campus_74746
1001410,campus_74747
1001411,campus_74748
1001412,campus_74749
1001413,campus_74750
1001414,campus_74751
1001415,campus_74752
1001416,campus_74753
1001417,campus_74754
1001418,campus_74755
1001419,campus_74756
1001420,campus_74757
1001421,campus_74758
1001422,campus_74759
1001423,campus_74760
1001424,campus_74761
1001425,campus_74762
1001426,campus_74763
1001427,campus_74764
1001428,campus_74765
1001429,campus_74766
1001430,campus_74767
1001431,campus_74768
1001432,campus_74769
1001433,campus_74770
1001434,campus_74771
1001435,campus_74772
1001436,campus_74773
1001437,campus_74774
1001438,campus_74775
1001439,campus_74776
1001440,campus_74777
1001441,campus_74778
1001442,campus_7805
1001443,campus_74779
1001445,campus_74780
1001446,campus_74781
1001447,campus_74782
1001448,campus_74783
1001449,campus_74784
1001450,campus_74785
1001455,campus_74786
1001456,campus_74787
1001457,campus_74788
1001458,campus_74789
1001460,campus_74790
1001461,campus_74791
1001462,campus_74792
1001463,campus_74793
1001464,campus_74794
1001465,campus_74795
1001466,campus_74796
1001467,campus_74797
1001468,campus_74798
1001469,campus_74799
1001470,campus_74800
1001471,campus_9089
1001472,campus_74801
1001473,campus_74802
1001474,campus_7806
1001475,campus_7806
1001476,campus_74803
1001477,campus_74804
1001478,campus_74805
1001479,campus_74806
1001480,campus_74807
1001481,campus_74808
1001482,campus_74809
1001483,campus_7807
1001484,campus_7807
1001485,campus_7807
1001486,campus_74810
1001487,campus_74811
1001488,campus_74812
1001489,campus_7808
1001490,campus_7808
1001491,campus_74813
1001492,campus_74814
1001493,campus_74815
1001494,campus_74816
1001495,campus_74817
1001496,campus_74818
1001497,campus_74819
1001499,campus_74820
1001500,campus_74821
1001501,campus_74822
1001502,campus_74823
1001503,campus_74824
1001504,campus_74825
1001505,campus_74826
1001506,campus_7809
1001507,campus_7809
1001508,campus_74827
1001509,campus_74828
1001510,campus_74829
1001511,campus_74830
1001512,campus_74831
1001513,campus_74832
1001514,campus_74833
1001515,campus_74834
1001516,campus_7150
1001517,campus_74835
1001519,campus_7810
1001520,campus_7810
1001521,campus_7810
1001522,campus_7810
1001523,campus_7811
1001524,campus_7811
1001525,campus_7811
1001526,campus_74836
1001527,campus_74837
1001528,campus_74838
1001529,campus_7812
1001530,campus_7812
1001532,campus_74839
1001533,campus_74840
1001534,campus_74841
1001535,campus_74842
1001536,campus_74843
1001537,campus_9123
1001538,campus_74844
1001539,campus_74845
1001540,campus_7813
1001541,campus_7813
1001543,campus_74846
1001544,campus_7814
1001545,campus_74847
1001546,campus_7815
1001547,campus_7814
1001548,campus_7815
1001549,campus_74848
1001550,campus_74849
1001551,campus_7816
1001552,campus_7816
1001553,campus_74850
1001554,campus_74851
1001555,campus_74852
1001556,campus_74853
1001557,campus_7817
1001558,campus_7817
1001559,campus_7817
1001560,campus_7817
1001561,campus_9089
1001562,campus_7818
1001563,campus_7818
1001564,campus_7819
1001565,campus_7819
1001566,campus_74854
1001567,campus_74855
1001568,campus_74856
1001569,campus_74857
1001570,campus_74858
1001571,campus_74859
1001572,campus_74860
1001573,campus_74861
1001574,campus_74862
1001575,campus_74863
1001576,campus_74864
1001577,campus_74865
1001578,campus_74866
1001579,campus_7820
1001580,campus_74867
1001581,campus_74868
1001582,campus_7821
1001583,campus_7821
1001584,campus_74869
1001585,campus_74870
1001586,campus_74871
1001587,campus_74872
1001588,campus_74873
1001589,campus_74874
1001590,campus_74875
1001592,campus_74876
1001594,campus_74877
1001595,campus_74878
1001596,campus_7822
1001597,campus_7822
1001598,campus_74879
1001600,campus_74880
1001601,campus_74881
1001602,campus_74882
1001603,campus_74883
1001604,campus_74884
1001605,campus_74885
1001606,campus_74886
1001607,campus_74887
1001608,campus_74888
1001609,campus_74889
1001610,campus_74890
1001611,campus_74891
1001612,campus_74892
1001613,campus_74893
1001614,campus_74894
1001615,campus_74895
1001616,campus_74896
1001617,campus_74897
1001618,campus_74898
1001619,campus_74899
1001620,campus_74900
1001621,campus_74901
1001622,campus_7823
1001623,campus_74902
1001624,campus_7824
1001625,campus_7824
1001626,campus_74903
1001627,campus_7824
1001628,campus_7823
1001629,campus_7825
1001630,campus_7825
1001631,campus_7825
1001632,campus_74904
1001633,campus_9127
1001634,campus_74905
1001635,campus_74906
1001636,campus_74907
1001638,campus_74908
1001640,campus_74909
1001641,campus_74910
1001642,campus_74911
1001643,campus_74912
1001644,campus_74913
1001646,campus_74914
1001647,campus_74915
1001648,campus_74405
1001649,campus_74916
1001650,campus_74917
1001651,campus_74918
1001652,campus_74919
1001653,campus_74920
1001654,campus_9079
1001655,campus_7826
1001656,campus_7826
1001657,campus_74921
1001658,campus_74922
1001659,campus_74923
1001660,campus_7826
1001661,campus_74924
1001662,campus_74925
1001663,campus_7827
1001664,campus_7827
1001665,campus_74926
1001666,campus_74927
1001667,campus_74928
1001668,campus_74929
1001669,campus_74930
1001670,campus_74931
1001671,campus_74932
1001672,campus_74933
1001673,campus_74934
1001674,campus_74935
1001675,campus_74936
1001676,campus_74937
1001677,campus_74938
1001678,campus_74939
1001679,campus_74940
1001680,campus_7828
1001681,campus_7828
1001682,campus_74941
1001683,campus_74942
1001684,campus_74943
1001685,campus_74944
1001686,campus_74945
1001687,campus_74946
1001688,campus_74947
1001689,campus_74948
1001690,campus_74949
1001691,campus_74950
1001692,campus_7829
1001693,campus_7829
1001694,campus_7829
1001695,campus_9105
1001696,campus_74951
1001697,campus_74952
1001698,campus_74953
1001699,campus_74954
1001700,campus_74955
1001701,campus_74956
1001702,campus_7830
1001703,campus_7830
1001704,campus_7830
1001705,campus_74957
1001706,campus_74958
1001707,campus_74959
1001708,campus_74960
1001709,campus_74961
1001710,campus_74962
1001711,campus_7831
1001712,campus_7831
1001713,campus_74963
1001714,campus_74964
1001715,campus_74965
1001716,campus_74966
1001717,campus_74967
1001718,campus_7832
1001719,campus_7832
1001721,campus_7833
1001722,campus_7833
1001723,campus_74968
1001724,campus_7833
1001725,campus_74969
1001726,campus_74970
1001727,campus_74971
1001728,campus_7834
1001729,campus_74972
1001730,campus_7834
1001731,campus_74973
1001732,campus_74974
1001733,campus_74975
1001734,campus_74976
1001735,campus_74977
1001736,campus_74978
1001737,campus_74979
1001738,campus_74980
1001739,campus_74981
1001740,campus_74982
1001741,campus_7835
1001742,campus_74983
1001743,campus_74984
1001744,campus_74985
1001745,campus_74986
1001746,campus_7835
1001747,campus_74987
1001749,campus_74988
1001751,campus_7836
1001752,campus_7836
1001753,campus_74990
1001754,campus_74991
1001755,campus_74992
1001756,campus_74993
1001757,campus_74994
1001758,campus_74995
1001759,campus_74996
1001760,campus_74997
1001761,campus_74998
1001762,campus_7837
1001763,campus_74999
1001764,campus_7838
1001765,campus_75000
1001766,campus_75001
1001767,campus_75002
1001768,campus_7839
1001769,campus_7839
1001770,campus_7840
1001771,campus_7837
1001772,campus_7840
1001773,campus_75003
1001774,campus_75004
1001775,campus_75005
1001776,campus_75006
1001777,campus_75007
1001778,campus_75008
1001779,campus_75009
1001780,campus_75010
1001781,campus_7940
1001782,campus_75011
1001783,campus_75013
1001784,campus_75014
1001785,campus_7841
1001786,campus_75015
1001787,campus_7841
1001788,campus_75016
1001789,campus_75017
1001790,campus_7838
1001791,campus_75018
1001792,campus_75019
1001793,campus_75020
1001794,campus_75022
1001795,campus_75023
1001796,campus_75024
1001797,campus_75025
1001798,campus_75026
1001799,campus_75027
1001800,campus_75028
1001801,campus_75029
1001802,campus_75030
1001803,campus_9110
1001804,campus_75031
1001805,campus_75032
1001806,campus_75033
1001807,campus_7842
1001808,campus_7842
1001809,campus_75034
1001810,campus_75035
1001811,campus_75036
1001812,campus_75037
1001813,campus_75038
1001814,campus_7843
1001815,campus_75039
1001816,campus_7843
1001817,campus_7844
1001818,campus_75040
1001819,campus_7844
1001820,campus_75041
1001821,campus_75042
1001822,campus_7844
1001823,campus_7845
1001824,campus_75043
1001825,campus_75044
1001826,campus_75045
1001827,campus_75046
1001828,campus_75047
1001829,campus_75048
1001830,campus_75049
1001831,campus_75050
1001832,campus_75051
1001833,campus_7845
1001834,campus_75052
1001835,campus_75053
1001836,campus_75054
1001837,campus_75055
1001838,campus_75056
1001839,campus_7845
1001840,campus_7845
1001841,campus_7845
1001842,campus_7846
1001843,campus_75057
1001844,campus_7846
1001845,campus_75058
1001846,campus_75059
1001847,campus_75060
1001848,campus_75061
1001849,campus_75062
1001850,campus_75063
1001851,campus_75064
1001852,campus_75065
1001853,campus_75066
1001854,campus_75067
1001855,campus_75068
1001856,campus_75069
1001857,campus_75070
1001858,campus_7847
1001859,campus_75071
1001860,campus_75072
1001861,campus_75073
1001862,campus_75074
1001863,campus_75075
1001864,campus_75076
1001865,campus_75077
1001866,campus_75078
1001867,campus_75079
1001868,campus_75080
1001869,campus_75081
1001870,campus_7848
1001871,campus_7847
1001872,campus_75082
1001873,campus_75083
1001874,campus_75084
1001875,campus_75085
1001876,campus_75086
1001877,campus_75087
1001878,campus_75088
1001879,campus_75089
1001880,campus_75090
1001881,campus_75091
1001882,campus_75092
1001883,campus_75093
1001884,campus_75094
1001885,campus_75095
1001886,campus_75096
1001887,campus_7849
1001888,campus_7849
1001889,campus_75097
1001890,campus_7849
1001893,campus_7850
1001895,campus_7848
1001896,campus_7848
1001897,campus_75098
1001899,campus_75099
1001900,campus_7850
1001901,campus_7849
1001902,campus_75100
1001903,campus_75101
1001904,campus_7851
1001905,campus_7851
1001906,campus_7851
1001907,campus_75102
1001908,campus_9122
1001909,campus_75103
1001910,campus_75104
1001911,campus_75105
1001912,campus_75106
1001913,campus_75107
1001914,campus_75108
1001915,campus_75109
1001916,campus_75110
1001917,campus_75111
1001918,campus_75112
1001919,campus_75113
1001920,campus_75114
1001921,campus_75115
1001922,campus_75116
1001923,campus_75117
1001924,campus_75118
1001925,campus_75119
1001926,campus_75120
1001927,campus_9128
1001928,campus_75121
1001929,campus_75122
1001930,campus_75123
1001931,campus_75124
1001932,campus_75125
1001933,campus_75126
1001934,campus_75127
1001935,campus_75128
1001936,campus_75129
1001937,campus_75130
1001938,campus_75131
1001939,campus_75132
1001940,campus_75133
1001941,campus_75134
1001942,campus_75135
1001943,campus_75136
1001944,campus_75137
1001945,campus_75138
1001946,campus_75139
1001947,campus_75140
1001948,campus_7852
1001949,campus_7852
1001950,campus_7853
1001951,campus_7853
1001952,campus_7853
1001953,campus_75141
1001954,campus_75142
1001955,campus_75143
1001956,campus_75144
1001957,campus_75145
1001958,campus_75146
1001959,campus_7854
1001960,campus_7854
1001961,campus_7855
1001962,campus_7855
1001963,campus_7855
1001964,campus_7855
1001965,campus_7855
1001966,campus_7855
1001967,campus_7855
1001968,campus_75147
1001969,campus_7856
1001970,campus_7856
1001971,campus_7857
1001972,campus_75148
1001973,campus_7857
1001974,campus_75149
1001975,campus_75150
1001976,campus_75151
1001977,campus_75152
1001978,campus_75153
1001979,campus_75154
1001980,campus_75155
1001981,campus_7250
1001982,campus_7858
1001983,campus_75156
1001984,campus_7858
1001985,campus_7250
1001986,campus_7250
1001987,campus_7903
1001988,campus_7858
1001989,campus_7859
1001990,campus_7859
1001991,campus_7859
1001992,campus_7860
1001993,campus_7860
1001994,campus_7860
1001995,campus_7861
1001996,campus_7861
1001997,campus_7861
1001998,campus_75157
1001999,campus_7862
1002000,campus_7862
1002001,campus_75158
1002002,campus_7863
1002003,campus_7863
1002004,campus_7863
1002005,campus_75160
1002007,campus_75161
1002008,campus_75162
1002009,campus_75163
1002010,campus_75164
1002011,campus_7864
1002012,campus_75165
1002013,campus_75166
1002014,campus_7864
1002015,campus_7865
1002016,campus_7865
1002017,campus_7865
1002018,campus_7865
1002019,campus_75167
1002020,campus_75168
1002021,campus_75169
1002022,campus_9102
1002023,campus_7866
1002024,campus_75170
1002025,campus_7866
1002026,campus_75171
1002027,campus_75172
1002028,campus_75173
1002029,campus_75174
1002030,campus_75175
1002031,campus_9120
1002033,campus_75176
1002034,campus_75177
1002035,campus_75178
1002036,campus_75179
1002037,campus_75180
1002038,campus_9070
1002039,campus_75181
1002040,campus_75182
1002041,campus_75183
1002042,campus_7867
1002043,campus_7867
1002044,campus_7867
1002045,campus_7868
1002046,campus_7868
1002047,campus_7868
1002048,campus_7869
1002049,campus_7869
1002050,campus_7869
1002051,campus_7869
1002052,campus_7870
1002053,campus_7870
1002054,campus_7870
1002055,campus_75184
1002056,campus_75185
1002057,campus_75186
1002058,campus_75187
1002059,campus_75188
1002060,campus_75189
1002062,campus_7472
1002063,campus_75190
1002064,campus_7871
1002065,campus_75191
1002066,campus_7871
1002067,campus_7871
1002068,campus_9106
1002070,campus_75193
1002071,campus_75194
1002072,campus_75195
1002073,campus_75196
1002075,campus_75197
1002076,campus_75198
1002077,campus_75199
1002078,campus_75200
1002079,campus_75201
1002080,campus_75202
1002081,campus_75203
1002082,campus_75204
1002083,campus_75205
1002084,campus_75206
1002085,campus_75207
1002086,campus_75208
1002087,campus_75209
1002088,campus_7872
1002089,campus_7872
1002091,campus_75210
1002092,campus_75211
1002093,campus_75212
1002094,campus_75213
1002095,campus_75214
1002096,campus_75215
1002097,campus_75216
1002098,campus_75217
1002099,campus_75218
1002100,campus_75219
1002101,campus_75220
1002102,campus_75221
1002103,campus_75222
1002104,campus_75223
1002105,campus_75224
1002106,campus_75225
1002107,campus_75226
1002108,campus_75227
1002109,campus_7873
1002110,campus_75228
1002111,campus_7873
1002112,campus_7874
1002113,campus_75229
1002114,campus_75230
1002115,campus_75231
1002116,campus_7874
1002117,campus_7875
1002118,campus_75232
1002119,campus_7875
1002120,campus_7874
1002121,campus_7874
1002122,campus_75233
1002123,campus_75012
1002124,campus_7876
1002125,campus_7876
1002126,campus_7876
1002127,campus_7877
1002128,campus_7877
1002129,campus_7472
1002130,campus_7472
1002131,campus_7877
1002132,campus_75234
1002133,campus_75235
1002135,campus_75236
1002137,campus_75237
1002138,campus_75238
1002139,campus_75239
1002140,campus_7878
1002141,campus_7878
1002143,campus_7879
1002144,campus_7879
1002145,campus_7879
1002146,campus_75240
1002147,campus_75241
1002148,campus_7880
1002149,campus_7880
1002150,campus_75242
1002151,campus_7881
1002152,campus_7881
1002153,campus_75243
1002154,campus_75244
1002155,campus_75245
1002156,campus_75246
1002157,campus_75247
1002158,campus_75248
1002159,campus_9128
1002160,campus_75249
1002161,campus_75250
1002162,campus_75251
1002163,campus_75252
1002164,campus_75253
1002165,campus_75254
1002166,campus_75255
1002167,campus_7882
1002168,campus_75259
1002169,campus_75260
1002170,campus_75261
1002171,campus_7883
1002172,campus_7883
1002173,campus_75262
1002174,campus_75263
1002175,campus_7884
1002176,campus_7884
1002177,campus_7884
1002178,campus_75264
1002179,campus_75265
1002180,campus_7885
1002181,campus_7885
1002183,campus_75266
1002184,campus_7886
1002185,campus_7886
1002187,campus_75267
1002188,campus_75268
1002189,campus_75269
1002190,campus_75270
1002191,campus_75271
1002192,campus_75272
1002193,campus_75273
1002194,campus_7887
1002195,campus_7887
1002196,campus_75274
1002197,campus_75275
1002198,campus_75276
1002199,campus_75277
1002200,campus_75278
1002201,campus_75279
1002202,campus_75280
1002203,campus_75281
1002204,campus_75282
1002205,campus_7888
1002206,campus_7888
1002207,campus_75283
1002208,campus_75284
1002209,campus_75285
1002210,campus_75286
1002211,campus_75287
1002212,campus_75288
1002213,campus_75289
1002214,campus_75290
1002215,campus_75291
1002216,campus_75292
1002217,campus_75293
1002218,campus_75294
1002219,campus_75295
1002220,campus_75296
1002221,campus_7889
1002222,campus_75297
1002223,campus_75298
1002224,campus_75299
1002225,campus_75300
1002226,campus_75301
1002227,campus_75302
1002228,campus_7889
1002229,campus_75303
1002230,campus_75304
1002231,campus_75305
1002232,campus_75306
1002234,campus_75307
1002236,campus_7890
1002237,campus_7890
1002238,campus_7890
1002239,campus_75308
1002240,campus_7891
1002241,campus_7891
1002242,campus_7892
1002243,campus_75309
1002244,campus_75310
1002245,campus_75311
1002246,campus_7892
1002247,campus_75312
1002248,campus_75313
1002249,campus_75314
1002250,campus_75315
1002251,campus_75316
1002252,campus_75317
1002253,campus_75318
1002254,campus_75319
1002255,campus_75320
1002256,campus_75321
1002257,campus_75322
1002258,campus_75323
1002259,campus_75324
1002260,campus_75325
1002261,campus_75326
1002262,campus_75327
1002263,campus_75328
1002264,campus_75329
1002265,campus_75330
1002266,campus_75331
1002267,campus_75332
1002268,campus_75333
1002269,campus_75334
1002270,campus_75335
1002271,campus_75336
1002272,campus_75337
1002273,campus_75338
1002274,campus_75339
1002275,campus_75340
1002276,campus_75341
1002277,campus_75342
1002278,campus_75343
1002279,campus_75344
1002280,campus_75345
1002281,campus_75346
1002282,campus_75347
1002283,campus_75348
1002284,campus_75349
1002285,campus_7893
1002286,campus_75350
1002287,campus_75351
1002288,campus_75352
1002289,campus_75353
1002290,campus_75354
1002291,campus_75355
1002292,campus_75356
1002293,campus_75357
1002294,campus_75358
1002295,campus_7894
1002296,campus_7894
1002297,campus_7894
1002298,campus_7894
1002299,campus_7895
1002300,campus_7895
1002301,campus_7895
1002302,campus_75359
1002303,campus_7895
1002304,campus_7895
1002305,campus_7895
1002306,campus_75360
1002312,campus_7895
1002313,campus_7895
1002314,campus_7896
1002315,campus_75361
1002316,campus_7896
1002317,campus_9080
1002318,campus_75362
1002319,campus_75363
1002320,campus_75364
1002321,campus_75365
1002322,campus_75366
1002323,campus_75367
1002324,campus_75368
1002325,campus_75369
1002326,campus_7897
1002327,campus_75370
1002328,campus_75371
1002329,campus_7897
1002331,campus_7898
1002332,campus_7898
1002333,campus_75372
1002334,campus_75373
1002335,campus_75374
1002336,campus_75375
1002337,campus_9071
1002338,campus_7899
1002339,campus_7899
1002340,campus_75376
1002341,campus_7899
1002342,campus_7250
1002343,campus_7250
1002344,campus_7899
1002345,campus_75377
1002346,campus_75378
1002347,campus_75379
1002348,campus_75380
1002349,campus_75381
1002350,campus_75382
1002351,campus_75383
1002352,campus_75384
1002353,campus_75385
1002354,campus_75386
1002355,campus_75387
1002356,campus_75388
1002357,campus_75389
1002358,campus_75390
1002359,campus_75391
1002360,campus_75392
1002361,campus_75393
1002362,campus_75394
1002363,campus_75395
1002364,campus_75396
1002365,campus_75397
1002366,campus_75398
1002367,campus_75399
1002368,campus_7900
1002369,campus_75400
1002370,campus_75401
1002371,campus_75402
1002373,campus_75403
1002374,campus_75404
1002375,campus_75405
1002376,campus_75406
1002377,campus_75407
1002378,campus_7900
1002379,campus_75408
1002380,campus_75409
1002381,campus_7901
1002382,campus_75410
1002383,campus_75411
1002384,campus_75412
1002385,campus_7901
1002386,campus_75413
1002387,campus_9120
1002388,campus_75414
1002389,campus_75415
1002390,campus_75416
1002391,campus_75417
1002392,campus_75418
1002393,campus_75419
1002394,campus_75420
1002395,campus_75421
1002398,campus_75422
1002399,campus_75423
1002401,campus_75424
1002402,campus_75425
1002403,campus_75426
1002405,campus_75427
1002406,campus_75428
1002409,campus_75429
1002410,campus_75430
1002411,campus_75431
1002412,campus_9096
1002415,campus_75432
1002416,campus_9097
1002417,campus_75433
1002418,campus_7902
1002419,campus_75434
1002420,campus_7902
1002421,campus_75435
1002422,campus_75436
1002423,campus_75437
1002424,campus_7903
1002425,campus_7903
1002426,campus_7903
1002427,campus_7250
1002428,campus_7667
1002429,campus_7903
1002430,campus_7250
1002434,campus_75438
1002435,campus_74449
1002436,campus_7904
1002437,campus_75439
1002438,campus_75440
1002439,campus_7904
1002440,campus_75441
1002441,campus_75442
1002442,campus_75443
1002443,campus_75444
1002444,campus_75445
1002445,campus_75446
1002446,campus_75448
1002447,campus_7905
1002448,campus_7905
1002449,campus_75450
1002450,campus_7906
1002451,campus_7906
1002452,campus_7906
1002453,campus_75451
1002454,campus_7907
1002455,campus_7908
1002456,campus_7907
1002457,campus_7908
1002458,campus_7328
1002459,campus_7328
1002460,campus_7328
1002461,campus_7328
1002462,campus_7328
1002464,campus_75452
1002465,campus_75453
1002466,campus_75454
1002467,campus_75455
1002468,campus_75456
1002469,campus_75457
1002470,campus_75458
1002473,campus_75459
1002474,campus_75460
1002475,campus_75461
1002476,campus_75462
1002477,campus_75463
1002478,campus_75464
1002479,campus_75465
1002480,campus_75466
1002481,campus_75467
1002482,campus_75468
1002483,campus_75469
1002484,campus_75470
1002485,campus_75471
1002486,campus_75472
1002487,campus_75473
1002488,campus_7909
1002489,campus_75474
1002490,campus_7909
1002491,campus_7909
1002492,campus_75475
1002493,campus_7910
1002494,campus_7910
1002495,campus_7911
1002496,campus_7911
1002497,campus_75476
1002498,campus_75477
1002499,campus_7912
1002500,campus_7912
1002501,campus_7913
1002502,campus_7914
1002503,campus_75478
1002504,campus_75479
1002505,campus_75480
1002506,campus_75481
1002507,campus_75482
1002508,campus_75483
1002509,campus_75484
1002510,campus_75485
1002511,campus_75486
1002512,campus_75487
1002513,campus_9109
1002514,campus_7914
1002515,campus_75489
1002516,campus_75490
1002517,campus_75491
1002518,campus_75492
1002519,campus_75493
1002520,campus_75494
1002521,campus_7913
1002522,campus_75495
1002523,campus_75496
1002524,campus_7915
1002525,campus_7915
1002526,campus_7915
1002527,campus_75497
1002529,campus_75498
1002530,campus_75499
1002531,campus_75500
1002532,campus_75501
1002534,campus_9084
1002536,campus_75502
1002537,campus_75503
1002538,campus_75504
1002540,campus_75505
1002541,campus_75506
1002542,campus_75507
1002543,campus_75508
1002544,campus_75509
1002545,campus_7916
1002546,campus_7916
1002547,campus_7916
1002548,campus_7916
1002549,campus_7916
1002550,campus_75510
1002551,campus_75511
1002552,campus_7917
1002553,campus_7917
1002554,campus_75512
1002555,campus_9120
1002556,campus_75513
1002557,campus_75515
1002558,campus_75516
1002559,campus_75517
1002560,campus_75518
1002561,campus_75519
1002562,campus_75520
1002563,campus_75521
1002564,campus_7918
1002565,campus_7918
1002566,campus_7918
1002567,campus_7918
1002569,campus_75523
1002570,campus_7919
1002571,campus_75524
1002572,campus_75525
1002573,campus_75526
1002574,campus_75527
1002575,campus_75528
1002576,campus_75529
1002577,campus_7919
1002578,campus_7919
1002579,campus_75514
1002580,campus_75530
1002581,campus_7920
1002582,campus_7920
1002583,campus_75531
1002584,campus_7921
1002585,campus_7921
1002586,campus_7921
1002587,campus_75532
1002588,campus_75533
1002589,campus_75534
1002590,campus_75535
1002591,campus_75536
1002592,campus_75537
1002593,campus_75538
1002594,campus_75539
1002595,campus_75540
1002596,campus_75541
1002597,campus_7922
1002598,campus_75542
1002599,campus_7922
1002601,campus_75543
